"","weeks","type","age_group","cases","inc"
"1",1,"nonsevere","0-17 years",8897,817.738970588235
"2",1,"nonsevere","18-29 years",4784,609.426751592357
"3",1,"nonsevere","30-49 years",1954,149.103395650515
"4",1,"nonsevere","50-64 years",996,106.638115631692
"5",1,"nonsevere","65-74 years",673,130.048309178744
"6",1,"nonsevere","75+ years",703,192.602739726027
"7",1,"severe","0-17 years",0,0
"8",1,"severe","18-29 years",1,0.127388535031847
"9",1,"severe","30-49 years",2,0.152613506295307
"10",1,"severe","50-64 years",3,0.321199143468951
"11",1,"severe","65-74 years",9,1.73913043478261
"12",1,"severe","75+ years",10,2.73972602739726
"13",2,"nonsevere","0-17 years",11515,1058.36397058824
"14",2,"nonsevere","18-29 years",7444,948.28025477707
"15",2,"nonsevere","30-49 years",2866,218.695154521175
"16",2,"nonsevere","50-64 years",1406,150.535331905782
"17",2,"nonsevere","65-74 years",930,179.710144927536
"18",2,"nonsevere","75+ years",907,248.493150684932
"19",2,"severe","0-17 years",0,0
"20",2,"severe","18-29 years",3,0.382165605095541
"21",2,"severe","30-49 years",3,0.228920259442961
"22",2,"severe","50-64 years",5,0.535331905781585
"23",2,"severe","65-74 years",5,0.966183574879227
"24",2,"severe","75+ years",20,5.47945205479452
"25",3,"nonsevere","0-17 years",15072,1385.29411764706
"26",3,"nonsevere","18-29 years",10674,1359.74522292994
"27",3,"nonsevere","30-49 years",3959,302.09843571156
"28",3,"nonsevere","50-64 years",2123,227.301927194861
"29",3,"nonsevere","65-74 years",1242,240
"30",3,"nonsevere","75+ years",1374,376.438356164384
"31",3,"severe","0-17 years",0,0
"32",3,"severe","18-29 years",3,0.382165605095541
"33",3,"severe","30-49 years",1,0.0763067531476536
"34",3,"severe","50-64 years",11,1.17773019271949
"35",3,"severe","65-74 years",13,2.51207729468599
"36",3,"severe","75+ years",39,10.6849315068493
"37",4,"nonsevere","0-17 years",20843,1915.71691176471
"38",4,"nonsevere","18-29 years",14668,1868.53503184713
"39",4,"nonsevere","30-49 years",5696,434.643265929035
"40",4,"nonsevere","50-64 years",3011,322.37687366167
"41",4,"nonsevere","65-74 years",1702,328.888888888889
"42",4,"nonsevere","75+ years",1947,533.424657534247
"43",4,"severe","0-17 years",0,0
"44",4,"severe","18-29 years",3,0.382165605095541
"45",4,"severe","30-49 years",4,0.305227012590614
"46",4,"severe","50-64 years",11,1.17773019271949
"47",4,"severe","65-74 years",20,3.86473429951691
"48",4,"severe","75+ years",38,10.4109589041096
"49",5,"nonsevere","0-17 years",25945,2384.65073529412
"50",5,"nonsevere","18-29 years",18738,2387.00636942675
"51",5,"nonsevere","30-49 years",7029,536.360167874857
"52",5,"nonsevere","50-64 years",3874,414.775160599572
"53",5,"nonsevere","65-74 years",2163,417.971014492754
"54",5,"nonsevere","75+ years",2409,660
"55",5,"severe","0-17 years",0,0
"56",5,"severe","18-29 years",6,0.764331210191083
"57",5,"severe","30-49 years",5,0.381533765738268
"58",5,"severe","50-64 years",15,1.60599571734475
"59",5,"severe","65-74 years",20,3.86473429951691
"60",5,"severe","75+ years",36,9.86301369863014
"61",6,"nonsevere","0-17 years",28813,2648.25367647059
"62",6,"nonsevere","18-29 years",20786,2647.89808917197
"63",6,"nonsevere","30-49 years",8021,612.056466997329
"64",6,"nonsevere","50-64 years",4455,476.980728051392
"65",6,"nonsevere","65-74 years",2494,481.932367149758
"66",6,"nonsevere","75+ years",2813,770.684931506849
"67",6,"severe","0-17 years",0,0
"68",6,"severe","18-29 years",6,0.764331210191083
"69",6,"severe","30-49 years",8,0.610454025181228
"70",6,"severe","50-64 years",26,2.78372591006424
"71",6,"severe","65-74 years",24,4.63768115942029
"72",6,"severe","75+ years",58,15.8904109589041
"73",7,"nonsevere","0-17 years",31341,2880.60661764706
"74",7,"nonsevere","18-29 years",22792,2903.43949044586
"75",7,"nonsevere","30-49 years",9125,696.299122472339
"76",7,"nonsevere","50-64 years",4937,528.586723768737
"77",7,"nonsevere","65-74 years",2991,577.971014492754
"78",7,"nonsevere","75+ years",3065,839.72602739726
"79",7,"severe","0-17 years",0,0
"80",7,"severe","18-29 years",4,0.509554140127389
"81",7,"severe","30-49 years",8,0.610454025181228
"82",7,"severe","50-64 years",19,2.03426124197002
"83",7,"severe","65-74 years",29,5.60386473429952
"84",7,"severe","75+ years",62,16.986301369863
"85",8,"nonsevere","0-17 years",34023,3127.11397058824
"86",8,"nonsevere","18-29 years",24595,3133.12101910828
"87",8,"nonsevere","30-49 years",10297,785.730637161389
"88",8,"nonsevere","50-64 years",5550,594.218415417559
