"","weeks","type","age_group","cases","inc"
"1",1,"nonsevere","0-17 years",8973,824.724264705882
"2",1,"nonsevere","18-29 years",5038,641.783439490446
"3",1,"nonsevere","30-49 years",1990,151.850438763831
"4",1,"nonsevere","50-64 years",1092,116.916488222698
"5",1,"nonsevere","65-74 years",662,127.92270531401
"6",1,"nonsevere","75+ years",674,184.657534246575
"7",1,"severe","0-17 years",0,0
"8",1,"severe","18-29 years",1,0.127388535031847
"9",1,"severe","30-49 years",1,0.0763067531476536
"10",1,"severe","50-64 years",5,0.535331905781585
"11",1,"severe","65-74 years",6,1.15942028985507
"12",1,"severe","75+ years",17,4.65753424657534
"13",2,"nonsevere","0-17 years",11322,1040.625
"14",2,"nonsevere","18-29 years",7335,934.394904458599
"15",2,"nonsevere","30-49 years",2816,214.879816863792
"16",2,"nonsevere","50-64 years",1556,166.595289079229
"17",2,"nonsevere","65-74 years",911,176.038647342995
"18",2,"nonsevere","75+ years",965,264.383561643836
"19",2,"severe","0-17 years",0,0
"20",2,"severe","18-29 years",4,0.509554140127389
"21",2,"severe","30-49 years",0,0
"22",2,"severe","50-64 years",10,1.07066381156317
"23",2,"severe","65-74 years",9,1.73913043478261
"24",2,"severe","75+ years",28,7.67123287671233
"25",3,"nonsevere","0-17 years",15055,1383.73161764706
"26",3,"nonsevere","18-29 years",10597,1349.93630573248
"27",3,"nonsevere","30-49 years",3922,299.275085845097
"28",3,"nonsevere","50-64 years",2092,223.982869379015
"29",3,"nonsevere","65-74 years",1336,258.164251207729
"30",3,"nonsevere","75+ years",1386,379.72602739726
"31",3,"severe","0-17 years",0,0
"32",3,"severe","18-29 years",1,0.127388535031847
"33",3,"severe","30-49 years",4,0.305227012590614
"34",3,"severe","50-64 years",7,0.749464668094218
"35",3,"severe","65-74 years",10,1.93236714975845
"36",3,"severe","75+ years",28,7.67123287671233
"37",4,"nonsevere","0-17 years",20634,1896.50735294118
"38",4,"nonsevere","18-29 years",14958,1905.47770700637
"39",4,"nonsevere","30-49 years",5571,425.104921785578
"40",4,"nonsevere","50-64 years",2945,315.310492505353
"41",4,"nonsevere","65-74 years",1761,340.289855072464
"42",4,"nonsevere","75+ years",1888,517.260273972603
"43",4,"severe","0-17 years",0,0
"44",4,"severe","18-29 years",4,0.509554140127389
"45",4,"severe","30-49 years",10,0.763067531476536
"46",4,"severe","50-64 years",18,1.9271948608137
"47",4,"severe","65-74 years",16,3.09178743961353
"48",4,"severe","75+ years",46,12.6027397260274
"49",5,"nonsevere","0-17 years",25938,2384.00735294118
"50",5,"nonsevere","18-29 years",18244,2324.07643312102
"51",5,"nonsevere","30-49 years",7084,540.557039297978
"52",5,"nonsevere","50-64 years",3831,410.17130620985
"53",5,"nonsevere","65-74 years",2216,428.212560386473
"54",5,"nonsevere","75+ years",2439,668.219178082192
"55",5,"severe","0-17 years",0,0
"56",5,"severe","18-29 years",5,0.636942675159236
"57",5,"severe","30-49 years",6,0.457840518885921
"58",5,"severe","50-64 years",16,1.71306209850107
"59",5,"severe","65-74 years",14,2.70531400966184
"60",5,"severe","75+ years",71,19.4520547945205
"61",6,"nonsevere","0-17 years",28336,2604.41176470588
"62",6,"nonsevere","18-29 years",20597,2623.82165605096
"63",6,"nonsevere","30-49 years",8155,622.281571919115
"64",6,"nonsevere","50-64 years",4336,464.23982869379
"65",6,"nonsevere","65-74 years",2620,506.280193236715
"66",6,"nonsevere","75+ years",2759,755.890410958904
"67",6,"severe","0-17 years",0,0
"68",6,"severe","18-29 years",6,0.764331210191083
"69",6,"severe","30-49 years",4,0.305227012590614
"70",6,"severe","50-64 years",17,1.82012847965739
"71",6,"severe","65-74 years",26,5.02415458937198
"72",6,"severe","75+ years",53,14.5205479452055
"73",7,"nonsevere","0-17 years",31542,2899.08088235294
"74",7,"nonsevere","18-29 years",22825,2907.64331210191
"75",7,"nonsevere","30-49 years",9004,687.066005341473
"76",7,"nonsevere","50-64 years",4946,529.550321199143
"77",7,"nonsevere","65-74 years",2874,555.36231884058
"78",7,"nonsevere","75+ years",3026,829.041095890411
"79",7,"severe","0-17 years",0,0
"80",7,"severe","18-29 years",5,0.636942675159236
"81",7,"severe","30-49 years",8,0.610454025181228
"82",7,"severe","50-64 years",23,2.46252676659529
"83",7,"severe","65-74 years",25,4.83091787439614
"84",7,"severe","75+ years",57,15.6164383561644
"85",8,"nonsevere","0-17 years",33914,3117.09558823529
"86",8,"nonsevere","18-29 years",24739,3151.46496815287
