"","weeks","type","age_group","cases","inc"
"1",1,"nonsevere","0-17 years",8757,804.871323529412
"2",1,"nonsevere","18-29 years",4926,627.515923566879
"3",1,"nonsevere","30-49 years",1872,142.846241892407
"4",1,"nonsevere","50-64 years",1020,109.207708779443
"5",1,"nonsevere","65-74 years",689,133.140096618357
"6",1,"nonsevere","75+ years",740,202.739726027397
"7",1,"severe","0-17 years",0,0
"8",1,"severe","18-29 years",2,0.254777070063694
"9",1,"severe","30-49 years",1,0.0763067531476536
"10",1,"severe","50-64 years",3,0.321199143468951
"11",1,"severe","65-74 years",4,0.772946859903382
"12",1,"severe","75+ years",17,4.65753424657534
"13",2,"nonsevere","0-17 years",11251,1034.09926470588
"14",2,"nonsevere","18-29 years",7563,963.43949044586
"15",2,"nonsevere","30-49 years",2760,210.606638687524
"16",2,"nonsevere","50-64 years",1460,156.316916488223
"17",2,"nonsevere","65-74 years",834,161.159420289855
"18",2,"nonsevere","75+ years",1017,278.630136986301
"19",2,"severe","0-17 years",0,0
"20",2,"severe","18-29 years",2,0.254777070063694
"21",2,"severe","30-49 years",3,0.228920259442961
"22",2,"severe","50-64 years",5,0.535331905781585
"23",2,"severe","65-74 years",11,2.1256038647343
"24",2,"severe","75+ years",26,7.12328767123288
"25",3,"nonsevere","0-17 years",14836,1363.60294117647
"26",3,"nonsevere","18-29 years",10715,1364.96815286624
"27",3,"nonsevere","30-49 years",3898,297.443723769554
"28",3,"nonsevere","50-64 years",2135,228.586723768737
"29",3,"nonsevere","65-74 years",1199,231.690821256039
"30",3,"nonsevere","75+ years",1374,376.438356164384
"31",3,"severe","0-17 years",0,0
"32",3,"severe","18-29 years",1,0.127388535031847
"33",3,"severe","30-49 years",4,0.305227012590614
"34",3,"severe","50-64 years",9,0.963597430406852
"35",3,"severe","65-74 years",7,1.35265700483092
"36",3,"severe","75+ years",23,6.3013698630137
"37",4,"nonsevere","0-17 years",20622,1895.40441176471
"38",4,"nonsevere","18-29 years",14651,1866.36942675159
"39",4,"nonsevere","30-49 years",5689,434.109118657001
"40",4,"nonsevere","50-64 years",2909,311.456102783726
"41",4,"nonsevere","65-74 years",1714,331.207729468599
"42",4,"nonsevere","75+ years",1873,513.150684931507
"43",4,"severe","0-17 years",0,0
"44",4,"severe","18-29 years",4,0.509554140127389
"45",4,"severe","30-49 years",4,0.305227012590614
"46",4,"severe","50-64 years",15,1.60599571734475
"47",4,"severe","65-74 years",15,2.89855072463768
"48",4,"severe","75+ years",56,15.3424657534247
"49",5,"nonsevere","0-17 years",25531,2346.59926470588
"50",5,"nonsevere","18-29 years",18311,2332.61146496815
"51",5,"nonsevere","30-49 years",7019,535.59710034338
"52",5,"nonsevere","50-64 years",3747,401.17773019272
"53",5,"nonsevere","65-74 years",2206,426.280193236715
"54",5,"nonsevere","75+ years",2384,653.150684931507
"55",5,"severe","0-17 years",0,0
"56",5,"severe","18-29 years",5,0.636942675159236
"57",5,"severe","30-49 years",6,0.457840518885921
"58",5,"severe","50-64 years",18,1.9271948608137
"59",5,"severe","65-74 years",17,3.28502415458937
"60",5,"severe","75+ years",50,13.6986301369863
"61",6,"nonsevere","0-17 years",28591,2627.84926470588
"62",6,"nonsevere","18-29 years",20206,2574.0127388535
"63",6,"nonsevere","30-49 years",8177,623.960320488363
"64",6,"nonsevere","50-64 years",4216,451.391862955032
"65",6,"nonsevere","65-74 years",2523,487.536231884058
