"","weeks","type","age_group","cases","inc"
"1",1,"nonsevere","0-17 years",8437,775.459558823529
"2",1,"nonsevere","18-29 years",4863,619.490445859873
"3",1,"nonsevere","30-49 years",1823,139.107210988172
"4",1,"nonsevere","50-64 years",1124,120.3426124197
"5",1,"nonsevere","65-74 years",608,117.487922705314
"6",1,"nonsevere","75+ years",728,199.452054794521
"7",1,"severe","0-17 years",0,0
"8",1,"severe","18-29 years",0,0
"9",1,"severe","30-49 years",1,0.0763067531476536
"10",1,"severe","50-64 years",2,0.214132762312634
"11",1,"severe","65-74 years",2,0.386473429951691
"12",1,"severe","75+ years",21,5.75342465753425
"13",2,"nonsevere","0-17 years",10849,997.150735294118
"14",2,"nonsevere","18-29 years",7430,946.496815286624
"15",2,"nonsevere","30-49 years",2751,209.919877909195
"16",2,"nonsevere","50-64 years",1625,173.982869379015
"17",2,"nonsevere","65-74 years",851,164.444444444444
"18",2,"nonsevere","75+ years",941,257.808219178082
"19",2,"severe","0-17 years",0,0
"20",2,"severe","18-29 years",2,0.254777070063694
"21",2,"severe","30-49 years",5,0.381533765738268
"22",2,"severe","50-64 years",8,0.856531049250535
"23",2,"severe","65-74 years",7,1.35265700483092
"24",2,"severe","75+ years",23,6.3013698630137
"25",3,"nonsevere","0-17 years",14785,1358.91544117647
"26",3,"nonsevere","18-29 years",10626,1353.63057324841
"27",3,"nonsevere","30-49 years",3928,299.732926363983
"28",3,"nonsevere","50-64 years",2436,260.813704496788
"29",3,"nonsevere","65-74 years",1217,235.169082125604
"30",3,"nonsevere","75+ years",1331,364.657534246575
"31",3,"severe","0-17 years",0,0
"32",3,"severe","18-29 years",4,0.509554140127389
"33",3,"severe","30-49 years",4,0.305227012590614
"34",3,"severe","50-64 years",8,0.856531049250535
"35",3,"severe","65-74 years",15,2.89855072463768
"36",3,"severe","75+ years",35,9.58904109589041
"37",4,"nonsevere","0-17 years",20388,1873.89705882353
"38",4,"nonsevere","18-29 years",14980,1908.28025477707
"39",4,"nonsevere","30-49 years",5645,430.751621518504
"40",4,"nonsevere","50-64 years",3453,369.700214132762
"41",4,"nonsevere","65-74 years",1790,345.893719806763
"42",4,"nonsevere","75+ years",1861,509.86301369863
"43",4,"severe","0-17 years",0,0
"44",4,"severe","18-29 years",5,0.636942675159236
"45",4,"severe","30-49 years",4,0.305227012590614
"46",4,"severe","50-64 years",12,1.2847965738758
"47",4,"severe","65-74 years",22,4.2512077294686
"48",4,"severe","75+ years",42,11.5068493150685
"49",5,"nonsevere","0-17 years",24735,2273.4375
"50",5,"nonsevere","18-29 years",18248,2324.58598726115
"51",5,"nonsevere","30-49 years",6882,525.143075162152
"52",5,"nonsevere","50-64 years",4411,472.269807280514
"53",5,"nonsevere","65-74 years",2203,425.700483091787
"54",5,"nonsevere","75+ years",2415,661.643835616438
"55",5,"severe","0-17 years",0,0
"56",5,"severe","18-29 years",3,0.382165605095541
"57",5,"severe","30-49 years",8,0.610454025181228
"58",5,"severe","50-64 years",16,1.71306209850107
"59",5,"severe","65-74 years",23,4.44444444444444
"60",5,"severe","75+ years",55,15.0684931506849
"61",6,"nonsevere","0-17 years",25894,2379.96323529412
"62",6,"nonsevere","18-29 years",19269,2454.64968152866
"63",6,"nonsevere","30-49 years",7416,565.890881342999
"64",6,"nonsevere","50-64 years",4672,500.214132762313
"65",6,"nonsevere","65-74 years",2324,449.082125603865
"66",6,"nonsevere","75+ years",2532,693.698630136986
"67",6,"severe","0-17 years",0,0
"68",6,"severe","18-29 years",8,1.01910828025478
"69",6,"severe","30-49 years",8,0.610454025181228
"70",6,"severe","50-64 years",19,2.03426124197002
"71",6,"severe","65-74 years",28,5.41062801932367
