"","weeks","type","age_group","cases","inc"
"1",1,"nonsevere","0-17 years",9048,831.617647058824
"2",1,"nonsevere","18-29 years",5184,660.382165605095
"3",1,"nonsevere","30-49 years",2032,155.055322396032
"4",1,"nonsevere","50-64 years",1321,141.434689507495
"5",1,"nonsevere","65-74 years",689,133.140096618357
"6",1,"nonsevere","75+ years",732,200.547945205479
"7",1,"severe","0-17 years",0,0
"8",1,"severe","18-29 years",2,0.254777070063694
"9",1,"severe","30-49 years",2,0.152613506295307
"10",1,"severe","50-64 years",8,0.856531049250535
"11",1,"severe","65-74 years",5,0.966183574879227
"12",1,"severe","75+ years",20,5.47945205479452
"13",2,"nonsevere","0-17 years",11991,1102.11397058824
"14",2,"nonsevere","18-29 years",8140,1036.94267515924
"15",2,"nonsevere","30-49 years",2983,227.623044639451
"16",2,"nonsevere","50-64 years",2045,218.950749464668
"17",2,"nonsevere","65-74 years",1022,197.487922705314
"18",2,"nonsevere","75+ years",1033,283.013698630137
"19",2,"severe","0-17 years",0,0
"20",2,"severe","18-29 years",0,0
"21",2,"severe","30-49 years",1,0.0763067531476536
"22",2,"severe","50-64 years",7,0.749464668094218
"23",2,"severe","65-74 years",17,3.28502415458937
"24",2,"severe","75+ years",19,5.2054794520548
"25",3,"nonsevere","0-17 years",16642,1529.59558823529
"26",3,"nonsevere","18-29 years",12087,1539.74522292994
"27",3,"nonsevere","30-49 years",4586,349.942769935139
"28",3,"nonsevere","50-64 years",3097,331.584582441113
"29",3,"nonsevere","65-74 years",1492,288.309178743961
"30",3,"nonsevere","75+ years",1554,425.753424657534
"31",3,"severe","0-17 years",0,0
"32",3,"severe","18-29 years",4,0.509554140127389
"33",3,"severe","30-49 years",3,0.228920259442961
"34",3,"severe","50-64 years",14,1.49892933618844
"35",3,"severe","65-74 years",13,2.51207729468599
"36",3,"severe","75+ years",48,13.1506849315068
"37",4,"nonsevere","0-17 years",24015,2207.26102941176
"38",4,"nonsevere","18-29 years",17600,2242.03821656051
"39",4,"nonsevere","30-49 years",6866,523.922167111789
"40",4,"nonsevere","50-64 years",4631,495.824411134904
"41",4,"nonsevere","65-74 years",2152,415.845410628019
"42",4,"nonsevere","75+ years",2279,624.383561643836
"43",4,"severe","0-17 years",0,0
"44",4,"severe","18-29 years",7,0.89171974522293
"45",4,"severe","30-49 years",5,0.381533765738268
"46",4,"severe","50-64 years",20,2.14132762312634
"47",4,"severe","65-74 years",21,4.05797101449275
"48",4,"severe","75+ years",48,13.1506849315068
"49",5,"nonsevere","0-17 years",29252,2688.60294117647
"50",5,"nonsevere","18-29 years",22011,2803.94904458599
"51",5,"nonsevere","30-49 years",8484,647.386493704693
"52",5,"nonsevere","50-64 years",5845,625.802997858672
"53",5,"nonsevere","65-74 years",2700,521.739130434783
"54",5,"nonsevere","75+ years",2816,771.506849315069
"55",5,"severe","0-17 years",0,0
"56",5,"severe","18-29 years",3,0.382165605095541
"57",5,"severe","30-49 years",16,1.22090805036246
"58",5,"severe","50-64 years",19,2.03426124197002
"59",5,"severe","65-74 years",32,6.18357487922705
"60",5,"severe","75+ years",72,19.7260273972603
"61",6,"nonsevere","0-17 years",29859,2744.39338235294
"62",6,"nonsevere","18-29 years",22805,2905.09554140127
"63",6,"nonsevere","30-49 years",8996,686.455551316291
"64",6,"nonsevere","50-64 years",6175,661.134903640257
"65",6,"nonsevere","65-74 years",2775,536.231884057971
"66",6,"nonsevere","75+ years",3065,839.72602739726
"67",6,"severe","0-17 years",0,0
"68",6,"severe","18-29 years",6,0.764331210191083
"69",6,"severe","30-49 years",11,0.839374284624189
"70",6,"severe","50-64 years",22,2.35546038543897
"71",6,"severe","65-74 years",24,4.63768115942029
"72",6,"severe","75+ years",75,20.5479452054795
"73",7,"nonsevere","0-17 years",30635,2815.71691176471
"74",7,"nonsevere","18-29 years",22701,2891.84713375796
"75",7,"nonsevere","30-49 years",9275,707.745135444487
"76",7,"nonsevere","50-64 years",6477,693.468950749465
"77",7,"nonsevere","65-74 years",3045,588.405797101449
"78",7,"nonsevere","75+ years",3231,885.205479452055
"79",7,"severe","0-17 years",0,0
"80",7,"severe","18-29 years",5,0.636942675159236
"81",7,"severe","30-49 years",7,0.534147272033575
"82",7,"severe","50-64 years",23,2.46252676659529
"83",7,"severe","65-74 years",36,6.95652173913043
"84",7,"severe","75+ years",70,19.1780821917808
"85",8,"nonsevere","0-17 years",30371,2791.45220588235
"86",8,"nonsevere","18-29 years",22422,2856.30573248408
