"","weeks","type","age_group","cases","inc"
"1",1,"nonsevere","0-17 years",8996,826.838235294118
"2",1,"nonsevere","18-29 years",5133,653.885350318471
"3",1,"nonsevere","30-49 years",2027,154.673788630294
"4",1,"nonsevere","50-64 years",1372,146.895074946467
"5",1,"nonsevere","65-74 years",742,143.381642512077
"6",1,"nonsevere","75+ years",740,202.739726027397
"7",1,"severe","0-17 years",0,0
"8",1,"severe","18-29 years",0,0
"9",1,"severe","30-49 years",0,0
"10",1,"severe","50-64 years",8,0.856531049250535
"11",1,"severe","65-74 years",9,1.73913043478261
"12",1,"severe","75+ years",18,4.93150684931507
"13",2,"nonsevere","0-17 years",11780,1082.72058823529
"14",2,"nonsevere","18-29 years",8102,1032.10191082803
"15",2,"nonsevere","30-49 years",2969,226.554750095383
"16",2,"nonsevere","50-64 years",2113,226.231263383298
"17",2,"nonsevere","65-74 years",1015,196.135265700483
"18",2,"nonsevere","75+ years",1068,292.602739726027
"19",2,"severe","0-17 years",0,0
"20",2,"severe","18-29 years",4,0.509554140127389
"21",2,"severe","30-49 years",1,0.0763067531476536
"22",2,"severe","50-64 years",8,0.856531049250535
"23",2,"severe","65-74 years",4,0.772946859903382
"24",2,"severe","75+ years",22,6.02739726027397
"25",3,"nonsevere","0-17 years",16553,1521.41544117647
"26",3,"nonsevere","18-29 years",12098,1541.14649681529
"27",3,"nonsevere","30-49 years",4553,347.424647081267
"28",3,"nonsevere","50-64 years",3085,330.299785867238
"29",3,"nonsevere","65-74 years",1447,279.613526570048
"30",3,"nonsevere","75+ years",1601,438.630136986301
"31",3,"severe","0-17 years",0,0
"32",3,"severe","18-29 years",1,0.127388535031847
"33",3,"severe","30-49 years",6,0.457840518885921
"34",3,"severe","50-64 years",8,0.856531049250535
"35",3,"severe","65-74 years",21,4.05797101449275
"36",3,"severe","75+ years",38,10.4109589041096
"37",4,"nonsevere","0-17 years",24055,2210.9375
"38",4,"nonsevere","18-29 years",17605,2242.67515923567
"39",4,"nonsevere","30-49 years",6629,505.837466615796
"40",4,"nonsevere","50-64 years",4688,501.927194860814
"41",4,"nonsevere","65-74 years",2118,409.275362318841
"42",4,"nonsevere","75+ years",2269,621.643835616438
"43",4,"severe","0-17 years",0,0
"44",4,"severe","18-29 years",4,0.509554140127389
"45",4,"severe","30-49 years",7,0.534147272033575
"46",4,"severe","50-64 years",20,2.14132762312634
"47",4,"severe","65-74 years",20,3.86473429951691
"48",4,"severe","75+ years",45,12.3287671232877
"49",5,"nonsevere","0-17 years",29506,2711.94852941176
"50",5,"nonsevere","18-29 years",21878,2787.00636942675
"51",5,"nonsevere","30-49 years",8394,640.518885921404
"52",5,"nonsevere","50-64 years",5792,620.128479657388
"53",5,"nonsevere","65-74 years",2763,533.913043478261
"54",5,"nonsevere","75+ years",2895,793.150684931507
"55",5,"severe","0-17 years",0,0
"56",5,"severe","18-29 years",9,1.14649681528662
"57",5,"severe","30-49 years",7,0.534147272033575
"58",5,"severe","50-64 years",21,2.24839400428265
"59",5,"severe","65-74 years",34,6.57004830917874
"60",5,"severe","75+ years",72,19.7260273972603
"61",6,"nonsevere","0-17 years",30335,2788.14338235294
"62",6,"nonsevere","18-29 years",22506,2867.00636942675
"63",6,"nonsevere","30-49 years",8898,678.977489507821
"64",6,"nonsevere","50-64 years",6189,662.633832976445
"65",6,"nonsevere","65-74 years",2872,554.975845410628
"66",6,"nonsevere","75+ years",2895,793.150684931507
"67",6,"severe","0-17 years",0,0
"68",6,"severe","18-29 years",8,1.01910828025478
"69",6,"severe","30-49 years",7,0.534147272033575
"70",6,"severe","50-64 years",31,3.31905781584582
"71",6,"severe","65-74 years",32,6.18357487922705
"72",6,"severe","75+ years",58,15.8904109589041
"73",7,"nonsevere","0-17 years",30633,2815.53308823529
"74",7,"nonsevere","18-29 years",22955,2924.20382165605
"75",7,"nonsevere","30-49 years",9321,711.255246089279
"76",7,"nonsevere","50-64 years",6410,686.295503211991
"77",7,"nonsevere","65-74 years",3000,579.710144927536
"78",7,"nonsevere","75+ years",3240,887.671232876712
"79",7,"severe","0-17 years",0,0
"80",7,"severe","18-29 years",5,0.636942675159236
"81",7,"severe","30-49 years",15,1.1446012972148
"82",7,"severe","50-64 years",30,3.21199143468951
"83",7,"severe","65-74 years",32,6.18357487922705
"84",7,"severe","75+ years",68,18.6301369863014
"85",8,"nonsevere","0-17 years",30339,2788.51102941176
"86",8,"nonsevere","18-29 years",22843,2909.93630573248
"87",8,"nonsevere","30-49 years",9767,745.288057993132
"88",8,"nonsevere","50-64 years",6570,703.426124197002
"89",8,"nonsevere","65-74 years",3123,603.478260869565
"90",8,"nonsevere","75+ years",3293,902.191780821918
"91",8,"severe","0-17 years",0,0
"92",8,"severe","18-29 years",10,1.27388535031847
"93",8,"severe","30-49 years",13,0.991987790919496
"94",8,"severe","50-64 years",28,2.99785867237687
"95",8,"severe","65-74 years",27,5.21739130434783
"96",8,"severe","75+ years",81,22.1917808219178
"97",9,"nonsevere","0-17 years",30550,2807.90441176471
"98",9,"nonsevere","18-29 years",22396,2852.99363057325
"99",9,"nonsevere","30-49 years",9879,753.83441434567
"100",9,"nonsevere","50-64 years",6852,733.618843683083
"101",9,"nonsevere","65-74 years",3281,634.009661835749
"102",9,"nonsevere","75+ years",3427,938.904109589041
"103",9,"severe","0-17 years",0,0
"104",9,"severe","18-29 years",4,0.509554140127389
"105",9,"severe","30-49 years",9,0.686760778328882
"106",9,"severe","50-64 years",32,3.42612419700214
"107",9,"severe","65-74 years",29,5.60386473429952
"108",9,"severe","75+ years",72,19.7260273972603
"109",10,"nonsevere","0-17 years",33300,3060.66176470588
