"","weeks","type","age_group","cases","inc"
"1",1,"nonsevere","0-17 years",9141,840.16544117647
"2",1,"nonsevere","18-29 years",5102,649.936305732484
"3",1,"nonsevere","30-49 years",2032,155.055322396032
"4",1,"nonsevere","50-64 years",1335,142.933618843683
"5",1,"nonsevere","65-74 years",699,135.072463768116
"6",1,"nonsevere","75+ years",770,210.958904109589
"7",1,"severe","0-17 years",0,0
"8",1,"severe","18-29 years",0,0
"9",1,"severe","30-49 years",2,0.152613506295307
"10",1,"severe","50-64 years",3,0.321199143468951
"11",1,"severe","65-74 years",6,1.15942028985507
"12",1,"severe","75+ years",10,2.73972602739726
"13",2,"nonsevere","0-17 years",11870,1090.99264705882
"14",2,"nonsevere","18-29 years",7940,1011.46496815287
"15",2,"nonsevere","30-49 years",3066,233.956505150706
"16",2,"nonsevere","50-64 years",2008,214.989293361884
"17",2,"nonsevere","65-74 years",991,191.497584541063
"18",2,"nonsevere","75+ years",1076,294.794520547945
"19",2,"severe","0-17 years",0,0
"20",2,"severe","18-29 years",0,0
"21",2,"severe","30-49 years",1,0.0763067531476536
"22",2,"severe","50-64 years",7,0.749464668094218
"23",2,"severe","65-74 years",10,1.93236714975845
"24",2,"severe","75+ years",19,5.2054794520548
"25",3,"nonsevere","0-17 years",16639,1529.31985294118
"26",3,"nonsevere","18-29 years",11961,1523.69426751592
"27",3,"nonsevere","30-49 years",4515,344.524990461656
"28",3,"nonsevere","50-64 years",3100,331.905781584582
"29",3,"nonsevere","65-74 years",1435,277.294685990338
"30",3,"nonsevere","75+ years",1580,432.876712328767
"31",3,"severe","0-17 years",0,0
"32",3,"severe","18-29 years",4,0.509554140127389
"33",3,"severe","30-49 years",5,0.381533765738268
"34",3,"severe","50-64 years",10,1.07066381156317
"35",3,"severe","65-74 years",17,3.28502415458937
"36",3,"severe","75+ years",21,5.75342465753425
"37",4,"nonsevere","0-17 years",23483,2158.36397058824
"38",4,"nonsevere","18-29 years",17496,2228.7898089172
"39",4,"nonsevere","30-49 years",6610,504.38763830599
"40",4,"nonsevere","50-64 years",4589,491.327623126338
"41",4,"nonsevere","65-74 years",2103,406.376811594203
"42",4,"nonsevere","75+ years",2252,616.986301369863
"43",4,"severe","0-17 years",0,0
"44",4,"severe","18-29 years",2,0.254777070063694
"45",4,"severe","30-49 years",7,0.534147272033575
"46",4,"severe","50-64 years",16,1.71306209850107
"47",4,"severe","65-74 years",32,6.18357487922705
"48",4,"severe","75+ years",44,12.0547945205479
"49",5,"nonsevere","0-17 years",28743,2641.81985294118
"50",5,"nonsevere","18-29 years",21572,2748.02547770701
"51",5,"nonsevere","30-49 years",8356,637.619229301793
"52",5,"nonsevere","50-64 years",5665,606.531049250535
"53",5,"nonsevere","65-74 years",2647,511.497584541063
"54",5,"nonsevere","75+ years",2835,776.712328767123
"55",5,"severe","0-17 years",0,0
"56",5,"severe","18-29 years",5,0.636942675159236
"57",5,"severe","30-49 years",6,0.457840518885921
"58",5,"severe","50-64 years",28,2.99785867237687
"59",5,"severe","65-74 years",27,5.21739130434783
"60",5,"severe","75+ years",57,15.6164383561644
"61",6,"nonsevere","0-17 years",29498,2711.21323529412
"62",6,"nonsevere","18-29 years",22256,2835.15923566879
"63",6,"nonsevere","30-49 years",8755,668.065623807707
"64",6,"nonsevere","50-64 years",5921,633.940042826552
"65",6,"nonsevere","65-74 years",2737,528.888888888889
"66",6,"nonsevere","75+ years",2952,808.767123287671
"67",6,"severe","0-17 years",0,0
"68",6,"severe","18-29 years",3,0.382165605095541
"69",6,"severe","30-49 years",5,0.381533765738268
"70",6,"severe","50-64 years",24,2.56959314775161
"71",6,"severe","65-74 years",21,4.05797101449275
"72",6,"severe","75+ years",66,18.0821917808219
"73",7,"nonsevere","0-17 years",29740,2733.45588235294
"74",7,"nonsevere","18-29 years",22941,2922.4203821656
"75",7,"nonsevere","30-49 years",9407,717.817626859977
"76",7,"nonsevere","50-64 years",6443,689.82869379015
"77",7,"nonsevere","65-74 years",2874,555.36231884058
"78",7,"nonsevere","75+ years",3082,844.383561643835
"79",7,"severe","0-17 years",0,0
"80",7,"severe","18-29 years",4,0.509554140127389
"81",7,"severe","30-49 years",6,0.457840518885921
"82",7,"severe","50-64 years",25,2.67665952890792
"83",7,"severe","65-74 years",32,6.18357487922705
"84",7,"severe","75+ years",66,18.0821917808219
"85",8,"nonsevere","0-17 years",30025,2759.65073529412
"86",8,"nonsevere","18-29 years",22623,2881.91082802548
"87",8,"nonsevere","30-49 years",9573,730.484547882488
"88",8,"nonsevere","50-64 years",6609,707.601713062098
"89",8,"nonsevere","65-74 years",3077,594.589371980676
"90",8,"nonsevere","75+ years",3180,871.232876712329
"91",8,"severe","0-17 years",0,0
"92",8,"severe","18-29 years",3,0.382165605095541
"93",8,"severe","30-49 years",9,0.686760778328882
"94",8,"severe","50-64 years",24,2.56959314775161
"95",8,"severe","65-74 years",38,7.34299516908213
"96",8,"severe","75+ years",71,19.4520547945205
"97",9,"nonsevere","0-17 years",29895,2747.70220588235
"98",9,"nonsevere","18-29 years",22245,2833.75796178344
"99",9,"nonsevere","30-49 years",9834,750.400610454025
"100",9,"nonsevere","50-64 years",6832,731.477516059957
"101",9,"nonsevere","65-74 years",3143,607.342995169082
"102",9,"nonsevere","75+ years",3340,915.068493150685
"103",9,"severe","0-17 years",0,0
"104",9,"severe","18-29 years",3,0.382165605095541
"105",9,"severe","30-49 years",10,0.763067531476536
"106",9,"severe","50-64 years",31,3.31905781584582
"107",9,"severe","65-74 years",33,6.3768115942029
"108",9,"severe","75+ years",77,21.0958904109589
"109",10,"nonsevere","0-17 years",33452,3074.63235294118
"110",10,"nonsevere","18-29 years",24548,3127.13375796178
"111",10,"nonsevere","30-49 years",11053,843.418542541015
"112",10,"nonsevere","50-64 years",7916,847.537473233405
"113",10,"nonsevere","65-74 years",3697,714.3961352657
"114",10,"nonsevere","75+ years",3839,1051.78082191781
"115",10,"severe","0-17 years",0,0
"116",10,"severe","18-29 years",11,1.40127388535032
"117",10,"severe","30-49 years",13,0.991987790919496
"118",10,"severe","50-64 years",35,3.74732334047109
"119",10,"severe","65-74 years",33,6.3768115942029
"120",10,"severe","75+ years",75,20.5479452054795
"121",11,"nonsevere","0-17 years",36043,3312.77573529412
"122",11,"nonsevere","18-29 years",26337,3355.03184713376
"123",11,"nonsevere","30-49 years",12460,950.782144219763
"124",11,"nonsevere","50-64 years",8694,930.835117773019
"125",11,"nonsevere","65-74 years",4076,787.632850241546
"126",11,"nonsevere","75+ years",4325,1184.93150684932
"127",11,"severe","0-17 years",0,0
"128",11,"severe","18-29 years",9,1.14649681528662
"129",11,"severe","30-49 years",13,0.991987790919496
"130",11,"severe","50-64 years",33,3.53319057815846
"131",11,"severe","65-74 years",34,6.57004830917874
"132",11,"severe","75+ years",103,28.2191780821918
"133",12,"nonsevere","0-17 years",37964,3489.33823529412
"134",12,"nonsevere","18-29 years",27533,3507.38853503185
"135",12,"nonsevere","30-49 years",13760,1049.98092331171
"136",12,"nonsevere","50-64 years",9520,1019.27194860814
"137",12,"nonsevere","65-74 years",4511,871.690821256039
"138",12,"nonsevere","75+ years",4913,1346.02739726027
"139",12,"severe","0-17 years",0,0
"140",12,"severe","18-29 years",4,0.509554140127389
"141",12,"severe","30-49 years",19,1.44982830980542
"142",12,"severe","50-64 years",44,4.71092077087794
"143",12,"severe","65-74 years",38,7.34299516908213
"144",12,"severe","75+ years",101,27.6712328767123
"145",13,"nonsevere","0-17 years",37631,3458.73161764706
"146",13,"nonsevere","18-29 years",27708,3529.68152866242
"147",13,"nonsevere","30-49 years",14446,1102.327355971
"148",13,"nonsevere","50-64 years",10119,1083.40471092077
"149",13,"nonsevere","65-74 years",4822,931.787439613527
"150",13,"nonsevere","75+ years",5049,1383.28767123288
"151",13,"severe","0-17 years",0,0
"152",13,"severe","18-29 years",9,1.14649681528662
"153",13,"severe","30-49 years",15,1.1446012972148
"154",13,"severe","50-64 years",42,4.49678800856531
"155",13,"severe","65-74 years",49,9.46859903381642
"156",13,"severe","75+ years",116,31.7808219178082
"157",14,"nonsevere","0-17 years",35487,3261.67279411765
"158",14,"nonsevere","18-29 years",26140,3329.93630573248
"159",14,"nonsevere","30-49 years",14212,1084.47157573445
"160",14,"nonsevere","50-64 years",10144,1086.08137044968
"161",14,"nonsevere","65-74 years",4762,920.193236714976
"162",14,"nonsevere","75+ years",4827,1322.46575342466
"163",14,"severe","0-17 years",0,0
"164",14,"severe","18-29 years",4,0.509554140127389
"165",14,"severe","30-49 years",12,0.915681037771843
"166",14,"severe","50-64 years",41,4.38972162740899
"167",14,"severe","65-74 years",45,8.69565217391304
"168",14,"severe","75+ years",111,30.4109589041096
"169",15,"nonsevere","0-17 years",32094,2949.81617647059
"170",15,"nonsevere","18-29 years",23837,3036.56050955414
"171",15,"nonsevere","30-49 years",13399,1022.43418542541
"172",15,"nonsevere","50-64 years",9645,1032.65524625268
"173",15,"nonsevere","65-74 years",4437,857.391304347826
"174",15,"nonsevere","75+ years",4441,1216.71232876712
"175",15,"severe","0-17 years",0,0
"176",15,"severe","18-29 years",5,0.636942675159236
"177",15,"severe","30-49 years",17,1.29721480351011
"178",15,"severe","50-64 years",46,4.92505353319058
"179",15,"severe","65-74 years",46,8.88888888888889
"180",15,"severe","75+ years",107,29.3150684931507
"181",16,"nonsevere","0-17 years",28313,2602.29779411765
"182",16,"nonsevere","18-29 years",20827,2653.12101910828
"183",16,"nonsevere","30-49 years",12049,919.420068676078
"184",16,"nonsevere","50-64 years",8737,935.438972162741
"185",16,"nonsevere","65-74 years",3909,755.36231884058
"186",16,"nonsevere","75+ years",3958,1084.38356164384
"187",16,"severe","0-17 years",0,0
"188",16,"severe","18-29 years",6,0.764331210191083
"189",16,"severe","30-49 years",8,0.610454025181228
"190",16,"severe","50-64 years",39,4.17558886509636
"191",16,"severe","65-74 years",45,8.69565217391304
"192",16,"severe","75+ years",77,21.0958904109589
"193",17,"nonsevere","0-17 years",24262,2229.96323529412
"194",17,"nonsevere","18-29 years",18002,2293.24840764331
"195",17,"nonsevere","30-49 years",10566,806.257153758108
"196",17,"nonsevere","50-64 years",7659,820.021413276231
"197",17,"nonsevere","65-74 years",3340,645.410628019324
"198",17,"nonsevere","75+ years",3465,949.315068493151
"199",17,"severe","0-17 years",0,0
"200",17,"severe","18-29 years",2,0.254777070063694
"201",17,"severe","30-49 years",5,0.381533765738268
"202",17,"severe","50-64 years",25,2.67665952890792
"203",17,"severe","65-74 years",35,6.76328502415459
"204",17,"severe","75+ years",72,19.7260273972603
"205",18,"nonsevere","0-17 years",22256,2045.58823529412
"206",18,"nonsevere","18-29 years",16612,2116.17834394904
"207",18,"nonsevere","30-49 years",9777,746.051125524609
"208",18,"nonsevere","50-64 years",7087,758.779443254818
"209",18,"nonsevere","65-74 years",3247,627.43961352657
"210",18,"nonsevere","75+ years",3323,910.41095890411
"211",18,"severe","0-17 years",0,0
"212",18,"severe","18-29 years",4,0.509554140127389
"213",18,"severe","30-49 years",9,0.686760778328882
"214",18,"severe","50-64 years",25,2.67665952890792
"215",18,"severe","65-74 years",27,5.21739130434783
"216",18,"severe","75+ years",70,19.1780821917808
"217",19,"nonsevere","0-17 years",23962,2202.38970588235
"218",19,"nonsevere","18-29 years",17860,2275.15923566879
"219",19,"nonsevere","30-49 years",10760,821.060663868752
"220",19,"nonsevere","50-64 years",7607,814.453961456103
"221",19,"nonsevere","65-74 years",3574,690.628019323671
"222",19,"nonsevere","75+ years",3586,982.465753424657
"223",19,"severe","0-17 years",0,0
"224",19,"severe","18-29 years",3,0.382165605095541
"225",19,"severe","30-49 years",5,0.381533765738268
"226",19,"severe","50-64 years",32,3.42612419700214
"227",19,"severe","65-74 years",38,7.34299516908213
"228",19,"severe","75+ years",74,20.2739726027397
"229",20,"nonsevere","0-17 years",25611,2353.95220588235
"230",20,"nonsevere","18-29 years",19129,2436.8152866242
"231",20,"nonsevere","30-49 years",11898,907.897748950782
"232",20,"nonsevere","50-64 years",8238,882.012847965739
"233",20,"nonsevere","65-74 years",3941,761.545893719807
"234",20,"nonsevere","75+ years",3776,1034.52054794521
"235",20,"severe","0-17 years",0,0
