"","weeks","type","age_group","cases","inc"
"1",1,"nonsevere","0-17 years",10003,919.393382352941
"2",1,"nonsevere","18-29 years",5760,733.75796178344
"3",1,"nonsevere","30-49 years",2277,173.750476917207
"4",1,"nonsevere","50-64 years",1493,159.850107066381
"5",1,"nonsevere","65-74 years",783,151.304347826087
"6",1,"nonsevere","75+ years",866,237.260273972603
"7",1,"severe","0-17 years",0,0
"8",1,"severe","18-29 years",0,0
"9",1,"severe","30-49 years",1,0.0763067531476536
"10",1,"severe","50-64 years",5,0.535331905781585
"11",1,"severe","65-74 years",7,1.35265700483092
"12",1,"severe","75+ years",23,6.3013698630137
"13",2,"nonsevere","0-17 years",14039,1290.34926470588
"14",2,"nonsevere","18-29 years",9500,1210.19108280255
"15",2,"nonsevere","30-49 years",3643,277.985501716902
"16",2,"nonsevere","50-64 years",2459,263.276231263383
"17",2,"nonsevere","65-74 years",1203,232.463768115942
"18",2,"nonsevere","75+ years",1328,363.835616438356
"19",2,"severe","0-17 years",0,0
"20",2,"severe","18-29 years",3,0.382165605095541
"21",2,"severe","30-49 years",7,0.534147272033575
"22",2,"severe","50-64 years",8,0.856531049250535
"23",2,"severe","65-74 years",9,1.73913043478261
"24",2,"severe","75+ years",29,7.94520547945205
"25",3,"nonsevere","0-17 years",20927,1923.4375
"26",3,"nonsevere","18-29 years",15097,1923.1847133758
"27",3,"nonsevere","30-49 years",5689,434.109118657001
"28",3,"nonsevere","50-64 years",3805,407.387580299786
"29",3,"nonsevere","65-74 years",1771,342.222222222222
"30",3,"nonsevere","75+ years",1903,521.369863013699
"31",3,"severe","0-17 years",0,0
"32",3,"severe","18-29 years",3,0.382165605095541
"33",3,"severe","30-49 years",6,0.457840518885921
"34",3,"severe","50-64 years",8,0.856531049250535
"35",3,"severe","65-74 years",14,2.70531400966184
"36",3,"severe","75+ years",38,10.4109589041096
"37",4,"nonsevere","0-17 years",30862,2836.58088235294
"38",4,"nonsevere","18-29 years",22913,2918.85350318471
"39",4,"nonsevere","30-49 years",8621,657.840518885921
"40",4,"nonsevere","50-64 years",5767,617.45182012848
"41",4,"nonsevere","65-74 years",2776,536.425120772947
"42",4,"nonsevere","75+ years",2993,820
"43",4,"severe","0-17 years",0,0
"44",4,"severe","18-29 years",5,0.636942675159236
"45",4,"severe","30-49 years",9,0.686760778328882
"46",4,"severe","50-64 years",19,2.03426124197002
"47",4,"severe","65-74 years",21,4.05797101449275
"48",4,"severe","75+ years",67,18.3561643835616
"49",5,"nonsevere","0-17 years",38046,3496.875
"50",5,"nonsevere","18-29 years",28821,3671.46496815287
"51",5,"nonsevere","30-49 years",11360,866.844715757344
"52",5,"nonsevere","50-64 years",7736,828.265524625268
"53",5,"nonsevere","65-74 years",3624,700.289855072464
"54",5,"nonsevere","75+ years",3768,1032.32876712329
"55",5,"severe","0-17 years",0,0
"56",5,"severe","18-29 years",5,0.636942675159236
"57",5,"severe","30-49 years",13,0.991987790919496
