"","weeks","type","age_group","cases","inc"
"1",1,"nonsevere","0-17 years",10206,938.051470588235
"2",1,"nonsevere","18-29 years",5730,729.936305732484
"3",1,"nonsevere","30-49 years",2280,173.97939717665
"4",1,"nonsevere","50-64 years",1461,156.423982869379
"5",1,"nonsevere","65-74 years",798,154.202898550725
"6",1,"nonsevere","75+ years",842,230.684931506849
"7",1,"severe","0-17 years",0,0
"8",1,"severe","18-29 years",1,0.127388535031847
"9",1,"severe","30-49 years",2,0.152613506295307
"10",1,"severe","50-64 years",7,0.749464668094218
"11",1,"severe","65-74 years",12,2.31884057971015
"12",1,"severe","75+ years",15,4.10958904109589
"13",2,"nonsevere","0-17 years",14073,1293.47426470588
"14",2,"nonsevere","18-29 years",9428,1201.01910828025
"15",2,"nonsevere","30-49 years",3686,281.266692102251
"16",2,"nonsevere","50-64 years",2347,251.284796573876
"17",2,"nonsevere","65-74 years",1187,229.371980676329
"18",2,"nonsevere","75+ years",1389,380.54794520548
"19",2,"severe","0-17 years",0,0
"20",2,"severe","18-29 years",5,0.636942675159236
"21",2,"severe","30-49 years",6,0.457840518885921
"22",2,"severe","50-64 years",10,1.07066381156317
"23",2,"severe","65-74 years",8,1.54589371980676
"24",2,"severe","75+ years",25,6.84931506849315
"25",3,"nonsevere","0-17 years",20279,1863.87867647059
"26",3,"nonsevere","18-29 years",14686,1870.82802547771
"27",3,"nonsevere","30-49 years",5527,421.747424647081
"28",3,"nonsevere","50-64 years",3898,417.344753747323
"29",3,"nonsevere","65-74 years",1805,348.792270531401
"30",3,"nonsevere","75+ years",1905,521.917808219178
"31",3,"severe","0-17 years",0,0
"32",3,"severe","18-29 years",3,0.382165605095541
"33",3,"severe","30-49 years",8,0.610454025181228
"34",3,"severe","50-64 years",9,0.963597430406852
"35",3,"severe","65-74 years",14,2.70531400966184
"36",3,"severe","75+ years",35,9.58904109589041
"37",4,"nonsevere","0-17 years",30367,2791.08455882353
"38",4,"nonsevere","18-29 years",22332,2844.84076433121
"39",4,"nonsevere","30-49 years",8648,659.900801220908
"40",4,"nonsevere","50-64 years",5947,636.723768736617
"41",4,"nonsevere","65-74 years",2835,547.826086956522
"42",4,"nonsevere","75+ years",2845,779.452054794521
"43",4,"severe","0-17 years",0,0
"44",4,"severe","18-29 years",6,0.764331210191083
"45",4,"severe","30-49 years",7,0.534147272033575
"46",4,"severe","50-64 years",24,2.56959314775161
"47",4,"severe","65-74 years",31,5.99033816425121
"48",4,"severe","75+ years",65,17.8082191780822
"49",5,"nonsevere","0-17 years",36738,3376.65441176471
"50",5,"nonsevere","18-29 years",28165,3587.89808917197
"51",5,"nonsevere","30-49 years",10992,838.763830599008
"52",5,"nonsevere","50-64 years",7526,805.781584582441
"53",5,"nonsevere","65-74 years",3464,669.371980676329
"54",5,"nonsevere","75+ years",3816,1045.47945205479
"55",5,"severe","0-17 years",0,0
"56",5,"severe","18-29 years",4,0.509554140127389
"57",5,"severe","30-49 years",10,0.763067531476536
"58",5,"severe","50-64 years",26,2.78372591006424
"59",5,"severe","65-74 years",29,5.60386473429952
"60",5,"severe","75+ years",91,24.9315068493151
"61",6,"nonsevere","0-17 years",37615,3457.26102941176
"62",6,"nonsevere","18-29 years",28496,3630.06369426752
"63",6,"nonsevere","30-49 years",11432,872.338801983975
"64",6,"nonsevere","50-64 years",8006,857.173447537473
"65",6,"nonsevere","65-74 years",3760,726.570048309179
"66",6,"nonsevere","75+ years",3909,1070.95890410959
"67",6,"severe","0-17 years",0,0
"68",6,"severe","18-29 years",2,0.254777070063694
"69",6,"severe","30-49 years",13,0.991987790919496
"70",6,"severe","50-64 years",34,3.64025695931477
"71",6,"severe","65-74 years",33,6.3768115942029
"72",6,"severe","75+ years",60,16.4383561643836
"73",7,"nonsevere","0-17 years",37970,3489.88970588235
"74",7,"nonsevere","18-29 years",27878,3551.33757961783
"75",7,"nonsevere","30-49 years",11787,899.427699351393
"76",7,"nonsevere","50-64 years",8302,888.865096359743
"77",7,"nonsevere","65-74 years",3840,742.028985507246
"78",7,"nonsevere","75+ years",4133,1132.32876712329
"79",7,"severe","0-17 years",0,0
"80",7,"severe","18-29 years",4,0.509554140127389
"81",7,"severe","30-49 years",5,0.381533765738268
"82",7,"severe","50-64 years",33,3.53319057815846
"83",7,"severe","65-74 years",48,9.27536231884058
"84",7,"severe","75+ years",80,21.9178082191781
"85",8,"nonsevere","0-17 years",36361,3342.00367647059
"86",8,"nonsevere","18-29 years",27237,3469.68152866242
"87",8,"nonsevere","30-49 years",11916,909.27127050744
"88",8,"nonsevere","50-64 years",8237,881.905781584583
"89",8,"nonsevere","65-74 years",3955,764.251207729469
