"","weeks","type","age_group","cases","inc"
"1",1,"nonsevere","0-17 years",10104,928.676470588235
"2",1,"nonsevere","18-29 years",5743,731.592356687898
"3",1,"nonsevere","30-49 years",2258,172.300648607402
"4",1,"nonsevere","50-64 years",1511,161.777301927195
"5",1,"nonsevere","65-74 years",825,159.420289855072
"6",1,"nonsevere","75+ years",852,233.424657534247
"7",1,"severe","0-17 years",0,0
"8",1,"severe","18-29 years",1,0.127388535031847
"9",1,"severe","30-49 years",1,0.0763067531476536
"10",1,"severe","50-64 years",7,0.749464668094218
"11",1,"severe","65-74 years",4,0.772946859903382
"12",1,"severe","75+ years",18,4.93150684931507
"13",2,"nonsevere","0-17 years",14071,1293.29044117647
"14",2,"nonsevere","18-29 years",9461,1205.22292993631
"15",2,"nonsevere","30-49 years",3591,274.017550553224
"16",2,"nonsevere","50-64 years",2432,260.385438972163
"17",2,"nonsevere","65-74 years",1182,228.405797101449
"18",2,"nonsevere","75+ years",1218,333.698630136986
"19",2,"severe","0-17 years",0,0
"20",2,"severe","18-29 years",1,0.127388535031847
"21",2,"severe","30-49 years",4,0.305227012590614
"22",2,"severe","50-64 years",10,1.07066381156317
"23",2,"severe","65-74 years",11,2.1256038647343
"24",2,"severe","75+ years",25,6.84931506849315
"25",3,"nonsevere","0-17 years",20229,1859.28308823529
"26",3,"nonsevere","18-29 years",15019,1913.24840764331
"27",3,"nonsevere","30-49 years",5634,429.91224723388
"28",3,"nonsevere","50-64 years",3864,413.704496788009
"29",3,"nonsevere","65-74 years",1887,364.63768115942
"30",3,"nonsevere","75+ years",1905,521.917808219178
"31",3,"severe","0-17 years",0,0
"32",3,"severe","18-29 years",5,0.636942675159236
"33",3,"severe","30-49 years",6,0.457840518885921
"34",3,"severe","50-64 years",15,1.60599571734475
"35",3,"severe","65-74 years",26,5.02415458937198
"36",3,"severe","75+ years",30,8.21917808219178
"37",4,"nonsevere","0-17 years",30258,2781.06617647059
"38",4,"nonsevere","18-29 years",22352,2847.38853503185
"39",4,"nonsevere","30-49 years",8430,643.26592903472
"40",4,"nonsevere","50-64 years",5944,636.402569593148
"41",4,"nonsevere","65-74 years",2704,522.512077294686
"42",4,"nonsevere","75+ years",2868,785.753424657534
"43",4,"severe","0-17 years",0,0
"44",4,"severe","18-29 years",2,0.254777070063694
"45",4,"severe","30-49 years",6,0.457840518885921
"46",4,"severe","50-64 years",19,2.03426124197002
"47",4,"severe","65-74 years",22,4.2512077294686
"48",4,"severe","75+ years",66,18.0821917808219
"49",5,"nonsevere","0-17 years",37092,3409.19117647059
"50",5,"nonsevere","18-29 years",27680,3526.11464968153
"51",5,"nonsevere","30-49 years",11074,845.020984357116
"52",5,"nonsevere","50-64 years",7500,802.997858672377
"53",5,"nonsevere","65-74 years",3469,670.338164251208
"54",5,"nonsevere","75+ years",3702,1014.24657534247
"55",5,"severe","0-17 years",0,0
"56",5,"severe","18-29 years",4,0.509554140127389
"57",5,"severe","30-49 years",7,0.534147272033575
"58",5,"severe","50-64 years",30,3.21199143468951
"59",5,"severe","65-74 years",41,7.92270531400966
"60",5,"severe","75+ years",68,18.6301369863014
"61",6,"nonsevere","0-17 years",37731,3467.92279411765
"62",6,"nonsevere","18-29 years",28237,3597.07006369427
"63",6,"nonsevere","30-49 years",11638,888.057993132392
"64",6,"nonsevere","50-64 years",8012,857.815845824411
"65",6,"nonsevere","65-74 years",3684,711.884057971014
"66",6,"nonsevere","75+ years",3839,1051.78082191781
"67",6,"severe","0-17 years",0,0
"68",6,"severe","18-29 years",8,1.01910828025478
"69",6,"severe","30-49 years",11,0.839374284624189
"70",6,"severe","50-64 years",37,3.96145610278373
"71",6,"severe","65-74 years",37,7.14975845410628
"72",6,"severe","75+ years",76,20.8219178082192
"73",7,"nonsevere","0-17 years",37499,3446.59926470588
"74",7,"nonsevere","18-29 years",28044,3572.48407643312
"75",7,"nonsevere","30-49 years",11975,913.773368943151
"76",7,"nonsevere","50-64 years",8440,903.640256959315
"77",7,"nonsevere","65-74 years",3845,742.995169082126
"78",7,"nonsevere","75+ years",4081,1118.08219178082
"79",7,"severe","0-17 years",0,0
"80",7,"severe","18-29 years",3,0.382165605095541
"81",7,"severe","30-49 years",14,1.06829454406715
"82",7,"severe","50-64 years",34,3.64025695931477
"83",7,"severe","65-74 years",40,7.72946859903382
"84",7,"severe","75+ years",82,22.4657534246575
"85",8,"nonsevere","0-17 years",36288,3335.29411764706
"86",8,"nonsevere","18-29 years",27097,3451.84713375796
"87",8,"nonsevere","30-49 years",12032,918.122853872568
"88",8,"nonsevere","50-64 years",8416,901.070663811563
"89",8,"nonsevere","65-74 years",3971,767.342995169082
"90",8,"nonsevere","75+ years",4122,1129.31506849315
"91",8,"severe","0-17 years",0,0
"92",8,"severe","18-29 years",7,0.89171974522293
"93",8,"severe","30-49 years",10,0.763067531476536
"94",8,"severe","50-64 years",24,2.56959314775161
"95",8,"severe","65-74 years",43,8.30917874396135
"96",8,"severe","75+ years",93,25.4794520547945
"97",9,"nonsevere","0-17 years",34419,3163.51102941176
"98",9,"nonsevere","18-29 years",25883,3297.1974522293
"99",9,"nonsevere","30-49 years",12003,915.909958031286
"100",9,"nonsevere","50-64 years",8316,890.364025695931
"101",9,"nonsevere","65-74 years",3920,757.487922705314
"102",9,"nonsevere","75+ years",4076,1116.71232876712
"103",9,"severe","0-17 years",0,0
"104",9,"severe","18-29 years",4,0.509554140127389
"105",9,"severe","30-49 years",8,0.610454025181228
"106",9,"severe","50-64 years",36,3.85438972162741
"107",9,"severe","65-74 years",33,6.3768115942029
"108",9,"severe","75+ years",81,22.1917808219178
"109",10,"nonsevere","0-17 years",34580,3178.30882352941
"110",10,"nonsevere","18-29 years",25654,3268.02547770701
"111",10,"nonsevere","30-49 years",12298,938.420450209844
"112",10,"nonsevere","50-64 years",8872,949.892933618844
"113",10,"nonsevere","65-74 years",4151,802.125603864734
"114",10,"nonsevere","75+ years",4374,1198.35616438356
"115",10,"severe","0-17 years",0,0
"116",10,"severe","18-29 years",6,0.764331210191083
"117",10,"severe","30-49 years",8,0.610454025181228
"118",10,"severe","50-64 years",41,4.38972162740899
"119",10,"severe","65-74 years",34,6.57004830917874
"120",10,"severe","75+ years",86,23.5616438356164
"121",11,"nonsevere","0-17 years",33265,3057.44485294118
"122",11,"nonsevere","18-29 years",24836,3163.82165605096
"123",11,"nonsevere","30-49 years",12451,950.095383441435
"124",11,"nonsevere","50-64 years",8890,951.820128479657
"125",11,"nonsevere","65-74 years",4392,848.695652173913
"126",11,"nonsevere","75+ years",4383,1200.82191780822
"127",11,"severe","0-17 years",0,0
"128",11,"severe","18-29 years",9,1.14649681528662
"129",11,"severe","30-49 years",11,0.839374284624189
"130",11,"severe","50-64 years",32,3.42612419700214
"131",11,"severe","65-74 years",46,8.88888888888889
"132",11,"severe","75+ years",82,22.4657534246575
"133",12,"nonsevere","0-17 years",31703,2913.87867647059
"134",12,"nonsevere","18-29 years",23479,2990.95541401274
"135",12,"nonsevere","30-49 years",12268,936.131247615414
"136",12,"nonsevere","50-64 years",8868,949.464668094218
"137",12,"nonsevere","65-74 years",4311,833.04347826087
"138",12,"nonsevere","75+ years",4398,1204.93150684931
"139",12,"severe","0-17 years",0,0
"140",12,"severe","18-29 years",1,0.127388535031847
"141",12,"severe","30-49 years",8,0.610454025181228
"142",12,"severe","50-64 years",35,3.74732334047109
"143",12,"severe","65-74 years",38,7.34299516908213
"144",12,"severe","75+ years",81,22.1917808219178
"145",13,"nonsevere","0-17 years",29132,2677.57352941176
"146",13,"nonsevere","18-29 years",21350,2719.74522292994
"147",13,"nonsevere","30-49 years",11610,885.921404044258
"148",13,"nonsevere","50-64 years",8261,884.475374732334
"149",13,"nonsevere","65-74 years",4213,814.106280193237
"150",13,"nonsevere","75+ years",4204,1151.78082191781
"151",13,"severe","0-17 years",0,0
"152",13,"severe","18-29 years",7,0.89171974522293
"153",13,"severe","30-49 years",10,0.763067531476536
"154",13,"severe","50-64 years",34,3.64025695931477
"155",13,"severe","65-74 years",41,7.92270531400966
"156",13,"severe","75+ years",69,18.9041095890411
"157",14,"nonsevere","0-17 years",27125,2493.10661764706
"158",14,"nonsevere","18-29 years",20066,2556.17834394904
"159",14,"nonsevere","30-49 years",11546,881.037771842808
"160",14,"nonsevere","50-64 years",8097,866.916488222698
"161",14,"nonsevere","65-74 years",3878,749.371980676328
"162",14,"nonsevere","75+ years",4088,1120
"163",14,"severe","0-17 years",0,0
"164",14,"severe","18-29 years",4,0.509554140127389
"165",14,"severe","30-49 years",11,0.839374284624189
"166",14,"severe","50-64 years",31,3.31905781584582
"167",14,"severe","65-74 years",35,6.76328502415459
"168",14,"severe","75+ years",85,23.2876712328767
"169",15,"nonsevere","0-17 years",24962,2294.30147058824
"170",15,"nonsevere","18-29 years",18938,2412.48407643312
"171",15,"nonsevere","30-49 years",10942,834.948492941625
"172",15,"nonsevere","50-64 years",7955,851.713062098501
"173",15,"nonsevere","65-74 years",3751,724.830917874396
"174",15,"nonsevere","75+ years",3716,1018.08219178082
"175",15,"severe","0-17 years",0,0
"176",15,"severe","18-29 years",4,0.509554140127389
"177",15,"severe","30-49 years",8,0.610454025181228
"178",15,"severe","50-64 years",29,3.10492505353319
"179",15,"severe","65-74 years",36,6.95652173913043
"180",15,"severe","75+ years",71,19.4520547945205
"181",16,"nonsevere","0-17 years",22540,2071.69117647059
"182",16,"nonsevere","18-29 years",17138,2183.1847133758
"183",16,"nonsevere","30-49 years",10198,778.176268599771
"184",16,"nonsevere","50-64 years",7368,788.865096359743
"185",16,"nonsevere","65-74 years",3362,649.661835748792
"186",16,"nonsevere","75+ years",3337,914.246575342466
"187",16,"severe","0-17 years",0,0
"188",16,"severe","18-29 years",4,0.509554140127389
"189",16,"severe","30-49 years",11,0.839374284624189
"190",16,"severe","50-64 years",26,2.78372591006424
"191",16,"severe","65-74 years",28,5.41062801932367
"192",16,"severe","75+ years",81,22.1917808219178
"193",17,"nonsevere","0-17 years",20309,1866.63602941176
"194",17,"nonsevere","18-29 years",15183,1934.14012738853
"195",17,"nonsevere","30-49 years",9197,701.79320869897
"196",17,"nonsevere","50-64 years",6607,707.387580299786
"197",17,"nonsevere","65-74 years",3106,600.193236714976
"198",17,"nonsevere","75+ years",2907,796.438356164384
"199",17,"severe","0-17 years",0,0
"200",17,"severe","18-29 years",0,0
"201",17,"severe","30-49 years",11,0.839374284624189
"202",17,"severe","50-64 years",28,2.99785867237687
"203",17,"severe","65-74 years",38,7.34299516908213
"204",17,"severe","75+ years",49,13.4246575342466
"205",18,"nonsevere","0-17 years",19560,1797.79411764706
"206",18,"nonsevere","18-29 years",14331,1825.6050955414
"207",18,"nonsevere","30-49 years",8814,672.567722243419
"208",18,"nonsevere","50-64 years",6259,670.128479657388
"209",18,"nonsevere","65-74 years",2911,562.512077294686
"210",18,"nonsevere","75+ years",2877,788.219178082192
"211",18,"severe","0-17 years",0,0
"212",18,"severe","18-29 years",0,0
"213",18,"severe","30-49 years",6,0.457840518885921
"214",18,"severe","50-64 years",19,2.03426124197002
"215",18,"severe","65-74 years",23,4.44444444444444
"216",18,"severe","75+ years",51,13.972602739726
"217",19,"nonsevere","0-17 years",20670,1899.81617647059
"218",19,"nonsevere","18-29 years",15301,1949.17197452229
"219",19,"nonsevere","30-49 years",9259,706.524227394124
"220",19,"nonsevere","50-64 years",6641,711.027837259101
"221",19,"nonsevere","65-74 years",2993,578.357487922705
"222",19,"nonsevere","75+ years",3154,864.109589041096
"223",19,"severe","0-17 years",0,0
"224",19,"severe","18-29 years",3,0.382165605095541
"225",19,"severe","30-49 years",11,0.839374284624189
"226",19,"severe","50-64 years",24,2.56959314775161
"227",19,"severe","65-74 years",27,5.21739130434783
"228",19,"severe","75+ years",50,13.6986301369863
"229",20,"nonsevere","0-17 years",22326,2052.02205882353
"230",20,"nonsevere","18-29 years",16526,2105.22292993631
"231",20,"nonsevere","30-49 years",9868,752.995040061045
"232",20,"nonsevere","50-64 years",6956,744.75374732334
"233",20,"nonsevere","65-74 years",3174,613.333333333333
"234",20,"nonsevere","75+ years",3257,892.328767123288
"235",20,"severe","0-17 years",0,0
"236",20,"severe","18-29 years",5,0.636942675159236
"237",20,"severe","30-49 years",9,0.686760778328882
"238",20,"severe","50-64 years",33,3.53319057815846
"239",20,"severe","65-74 years",21,4.05797101449275
"240",20,"severe","75+ years",60,16.4383561643836
"241",21,"nonsevere","0-17 years",24073,2212.59191176471
"242",21,"nonsevere","18-29 years",17861,2275.28662420382
"243",21,"nonsevere","30-49 years",10632,811.293399465853
"244",21,"nonsevere","50-64 years",7512,804.282655246253
"245",21,"nonsevere","65-74 years",3332,643.864734299517
"246",21,"nonsevere","75+ years",3517,963.561643835617
"247",21,"severe","0-17 years",0,0
"248",21,"severe","18-29 years",3,0.382165605095541
"249",21,"severe","30-49 years",13,0.991987790919496
"250",21,"severe","50-64 years",30,3.21199143468951
"251",21,"severe","65-74 years",27,5.21739130434783
"252",21,"severe","75+ years",64,17.5342465753425
"253",22,"nonsevere","0-17 years",26641,2448.62132352941
"254",22,"nonsevere","18-29 years",19778,2519.49044585987
"255",22,"nonsevere","30-49 years",11555,881.724532621137
"256",22,"nonsevere","50-64 years",8347,893.683083511777
"257",22,"nonsevere","65-74 years",3777,729.855072463768
"258",22,"nonsevere","75+ years",3649,999.72602739726
"259",22,"severe","0-17 years",0,0
"260",22,"severe","18-29 years",1,0.127388535031847
"261",22,"severe","30-49 years",10,0.763067531476536
"262",22,"severe","50-64 years",22,2.35546038543897
"263",22,"severe","65-74 years",30,5.79710144927536
"264",22,"severe","75+ years",68,18.6301369863014
"265",23,"nonsevere","0-17 years",35097,3225.82720588235
"266",23,"nonsevere","18-29 years",26240,3342.67515923567
"267",23,"nonsevere","30-49 years",15802,1205.79931323922
"268",23,"nonsevere","50-64 years",11105,1188.9721627409
"269",23,"nonsevere","65-74 years",5104,986.280193236715
"270",23,"nonsevere","75+ years",4992,1367.67123287671
"271",23,"severe","0-17 years",0,0
"272",23,"severe","18-29 years",9,1.14649681528662
"273",23,"severe","30-49 years",16,1.22090805036246
"274",23,"severe","50-64 years",44,4.71092077087794
"275",23,"severe","65-74 years",39,7.53623188405797
"276",23,"severe","75+ years",108,29.5890410958904
"277",24,"nonsevere","0-17 years",45994,4227.38970588235
"278",24,"nonsevere","18-29 years",34342,4374.77707006369
"279",24,"nonsevere","30-49 years",20986,1601.37352155666
"280",24,"nonsevere","50-64 years",14746,1578.80085653105
"281",24,"nonsevere","65-74 years",6644,1283.86473429952
"282",24,"nonsevere","75+ years",6584,1803.83561643836
"283",24,"severe","0-17 years",0,0
"284",24,"severe","18-29 years",11,1.40127388535032
"285",24,"severe","30-49 years",26,1.98397558183899
"286",24,"severe","50-64 years",60,6.42398286937901
"287",24,"severe","65-74 years",53,10.2415458937198
"288",24,"severe","75+ years",143,39.1780821917808
"289",25,"nonsevere","0-17 years",57822,5314.52205882353
"290",25,"nonsevere","18-29 years",42820,5454.77707006369
"291",25,"nonsevere","30-49 years",27220,2077.06982067913
"292",25,"nonsevere","50-64 years",18824,2015.41755888651
"293",25,"nonsevere","65-74 years",8710,1683.09178743961
"294",25,"nonsevere","75+ years",8599,2355.8904109589
"295",25,"severe","0-17 years",0,0
"296",25,"severe","18-29 years",3,0.382165605095541
"297",25,"severe","30-49 years",20,1.52613506295307
"298",25,"severe","50-64 years",78,8.35117773019272
"299",25,"severe","65-74 years",73,14.1062801932367
"300",25,"severe","75+ years",161,44.1095890410959
"301",26,"nonsevere","0-17 years",68151,6263.87867647059
"302",26,"nonsevere","18-29 years",50343,6413.12101910828
"303",26,"nonsevere","30-49 years",34340,2620.37390309042
"304",26,"nonsevere","50-64 years",23785,2546.573875803
"305",26,"nonsevere","65-74 years",11130,2150.72463768116
"306",26,"nonsevere","75+ years",10816,2963.28767123288
"307",26,"severe","0-17 years",0,0
"308",26,"severe","18-29 years",12,1.52866242038217
"309",26,"severe","30-49 years",23,1.75505532239603
"310",26,"severe","50-64 years",59,6.3169164882227
"311",26,"severe","65-74 years",80,15.4589371980676
"312",26,"severe","75+ years",199,54.5205479452055
"313",27,"nonsevere","0-17 years",65344,6005.88235294118
"314",27,"nonsevere","18-29 years",47954,6108.7898089172
"315",27,"nonsevere","30-49 years",34636,2642.96070202213
"316",27,"nonsevere","50-64 years",24317,2603.53319057816
"317",27,"nonsevere","65-74 years",11457,2213.91304347826
"318",27,"nonsevere","75+ years",11209,3070.95890410959
"319",27,"severe","0-17 years",0,0
"320",27,"severe","18-29 years",7,0.89171974522293
"321",27,"severe","30-49 years",34,2.59442960702022
"322",27,"severe","50-64 years",82,8.77944325481799
"323",27,"severe","65-74 years",96,18.5507246376812
"324",27,"severe","75+ years",190,52.0547945205479
"325",28,"nonsevere","0-17 years",53525,4919.57720588235
"326",28,"nonsevere","18-29 years",38633,4921.40127388535
"327",28,"nonsevere","30-49 years",30163,2301.64059519267
"328",28,"nonsevere","50-64 years",21336,2284.36830835118
"329",28,"nonsevere","65-74 years",10542,2037.10144927536
