"","weeks","type","age_group","cases","inc"
"1",1,"nonsevere","0-17 years",9232,848.529411764706
"2",1,"nonsevere","18-29 years",5172,658.853503184713
"3",1,"nonsevere","30-49 years",2058,157.039297977871
"4",1,"nonsevere","50-64 years",1155,123.661670235546
"5",1,"nonsevere","65-74 years",684,132.173913043478
"6",1,"nonsevere","75+ years",779,213.424657534247
"7",1,"severe","0-17 years",0,0
"8",1,"severe","18-29 years",2,0.254777070063694
"9",1,"severe","30-49 years",2,0.152613506295307
"10",1,"severe","50-64 years",1,0.107066381156317
"11",1,"severe","65-74 years",5,0.966183574879227
"12",1,"severe","75+ years",16,4.38356164383562
"13",2,"nonsevere","0-17 years",11342,1042.46323529412
"14",2,"nonsevere","18-29 years",7676,977.834394904459
"15",2,"nonsevere","30-49 years",2919,222.739412438001
"16",2,"nonsevere","50-64 years",1800,192.71948608137
"17",2,"nonsevere","65-74 years",928,179.323671497585
"18",2,"nonsevere","75+ years",1067,292.328767123288
"19",2,"severe","0-17 years",0,0
"20",2,"severe","18-29 years",0,0
"21",2,"severe","30-49 years",3,0.228920259442961
"22",2,"severe","50-64 years",11,1.17773019271949
"23",2,"severe","65-74 years",8,1.54589371980676
"24",2,"severe","75+ years",26,7.12328767123288
"25",3,"nonsevere","0-17 years",15032,1381.61764705882
"26",3,"nonsevere","18-29 years",10766,1371.46496815287
"27",3,"nonsevere","30-49 years",4129,315.070583746662
"28",3,"nonsevere","50-64 years",2479,265.41755888651
"29",3,"nonsevere","65-74 years",1312,253.526570048309
"30",3,"nonsevere","75+ years",1361,372.876712328767
"31",3,"severe","0-17 years",0,0
"32",3,"severe","18-29 years",1,0.127388535031847
"33",3,"severe","30-49 years",4,0.305227012590614
"34",3,"severe","50-64 years",9,0.963597430406852
"35",3,"severe","65-74 years",10,1.93236714975845
"36",3,"severe","75+ years",26,7.12328767123288
"37",4,"nonsevere","0-17 years",20194,1856.06617647059
"38",4,"nonsevere","18-29 years",14637,1864.58598726115
"39",4,"nonsevere","30-49 years",5571,425.104921785578
"40",4,"nonsevere","50-64 years",3435,367.773019271949
"41",4,"nonsevere","65-74 years",1777,343.381642512077
"42",4,"nonsevere","75+ years",1924,527.123287671233
"43",4,"severe","0-17 years",0,0
"44",4,"severe","18-29 years",4,0.509554140127389
"45",4,"severe","30-49 years",7,0.534147272033575
"46",4,"severe","50-64 years",15,1.60599571734475
"47",4,"severe","65-74 years",12,2.31884057971015
"48",4,"severe","75+ years",50,13.6986301369863
"49",5,"nonsevere","0-17 years",24521,2253.76838235294
"50",5,"nonsevere","18-29 years",17975,2289.80891719745
"51",5,"nonsevere","30-49 years",6921,528.11903853491
"52",5,"nonsevere","50-64 years",4127,441.86295503212
"53",5,"nonsevere","65-74 years",2182,421.642512077295
"54",5,"nonsevere","75+ years",2336,640
"55",5,"severe","0-17 years",0,0
"56",5,"severe","18-29 years",3,0.382165605095541
"57",5,"severe","30-49 years",7,0.534147272033575
"58",5,"severe","50-64 years",12,1.2847965738758
"59",5,"severe","65-74 years",15,2.89855072463768
"60",5,"severe","75+ years",54,14.7945205479452
"61",6,"nonsevere","0-17 years",26394,2425.91911764706
"62",6,"nonsevere","18-29 years",19764,2517.70700636943
"63",6,"nonsevere","30-49 years",7690,586.798931705456
"64",6,"nonsevere","50-64 years",4563,488.543897216274
"65",6,"nonsevere","65-74 years",2434,470.338164251208
"66",6,"nonsevere","75+ years",2674,732.602739726027
"67",6,"severe","0-17 years",0,0
"68",6,"severe","18-29 years",3,0.382165605095541
"69",6,"severe","30-49 years",5,0.381533765738268
"70",6,"severe","50-64 years",14,1.49892933618844
"71",6,"severe","65-74 years",12,2.31884057971015
"72",6,"severe","75+ years",66,18.0821917808219
"73",7,"nonsevere","0-17 years",28192,2591.17647058824
"74",7,"nonsevere","18-29 years",21190,2699.36305732484
"75",7,"nonsevere","30-49 years",8578,654.559328500572
"76",7,"nonsevere","50-64 years",5293,566.702355460385
"77",7,"nonsevere","65-74 years",2679,517.68115942029
"78",7,"nonsevere","75+ years",2944,806.575342465753
"79",7,"severe","0-17 years",0,0
"80",7,"severe","18-29 years",7,0.89171974522293
"81",7,"severe","30-49 years",13,0.991987790919496
"82",7,"severe","50-64 years",20,2.14132762312634
"83",7,"severe","65-74 years",22,4.2512077294686
"84",7,"severe","75+ years",61,16.7123287671233
"85",8,"nonsevere","0-17 years",29963,2753.95220588235
"86",8,"nonsevere","18-29 years",22349,2847.00636942675
"87",8,"nonsevere","30-49 years",9320,711.178939336131
"88",8,"nonsevere","50-64 years",5786,619.48608137045
"89",8,"nonsevere","65-74 years",3027,584.927536231884
"90",8,"nonsevere","75+ years",3227,884.109589041096
"91",8,"severe","0-17 years",0,0
"92",8,"severe","18-29 years",1,0.127388535031847
"93",8,"severe","30-49 years",12,0.915681037771843
"94",8,"severe","50-64 years",20,2.14132762312634
"95",8,"severe","65-74 years",34,6.57004830917874
"96",8,"severe","75+ years",65,17.8082191780822
"97",9,"nonsevere","0-17 years",31712,2914.70588235294
"98",9,"nonsevere","18-29 years",23263,2963.43949044586
"99",9,"nonsevere","30-49 years",9910,756.199923693247
"100",9,"nonsevere","50-64 years",6270,671.306209850107
"101",9,"nonsevere","65-74 years",3298,637.294685990338
"102",9,"nonsevere","75+ years",3511,961.917808219178
"103",9,"severe","0-17 years",0,0
"104",9,"severe","18-29 years",3,0.382165605095541
"105",9,"severe","30-49 years",9,0.686760778328882
"106",9,"severe","50-64 years",35,3.74732334047109
"107",9,"severe","65-74 years",29,5.60386473429952
"108",9,"severe","75+ years",65,17.8082191780822
"109",10,"nonsevere","0-17 years",35253,3240.16544117647
"110",10,"nonsevere","18-29 years",26071,3321.14649681529
"111",10,"nonsevere","30-49 years",11646,888.668447157573
"112",10,"nonsevere","50-64 years",7196,770.449678800857
"113",10,"nonsevere","65-74 years",3783,731.014492753623
"114",10,"nonsevere","75+ years",3913,1072.05479452055
"115",10,"severe","0-17 years",0,0
"116",10,"severe","18-29 years",7,0.89171974522293
"117",10,"severe","30-49 years",13,0.991987790919496
"118",10,"severe","50-64 years",30,3.21199143468951
"119",10,"severe","65-74 years",36,6.95652173913043
"120",10,"severe","75+ years",83,22.7397260273973
"121",11,"nonsevere","0-17 years",37860,3479.77941176471
"122",11,"nonsevere","18-29 years",28049,3573.12101910828
"123",11,"nonsevere","30-49 years",13118,1000.99198779092
"124",11,"nonsevere","50-64 years",8009,857.494646680942
"125",11,"nonsevere","65-74 years",4311,833.04347826087
"126",11,"nonsevere","75+ years",4370,1197.2602739726
"127",11,"severe","0-17 years",0,0
"128",11,"severe","18-29 years",9,1.14649681528662
"129",11,"severe","30-49 years",11,0.839374284624189
"130",11,"severe","50-64 years",38,4.06852248394004
"131",11,"severe","65-74 years",33,6.3768115942029
"132",11,"severe","75+ years",102,27.9452054794521
"133",12,"nonsevere","0-17 years",39711,3649.90808823529
"134",12,"nonsevere","18-29 years",29223,3722.67515923567
"135",12,"nonsevere","30-49 years",13837,1055.85654330408
"136",12,"nonsevere","50-64 years",8788,940.899357601713
"137",12,"nonsevere","65-74 years",4668,902.028985507246
"138",12,"nonsevere","75+ years",4883,1337.80821917808
"139",12,"severe","0-17 years",0,0
"140",12,"severe","18-29 years",1,0.127388535031847
"141",12,"severe","30-49 years",16,1.22090805036246
"142",12,"severe","50-64 years",34,3.64025695931477
"143",12,"severe","65-74 years",43,8.30917874396135
"144",12,"severe","75+ years",96,26.3013698630137
"145",13,"nonsevere","0-17 years",39517,3632.07720588235
"146",13,"nonsevere","18-29 years",28917,3683.69426751592
"147",13,"nonsevere","30-49 years",14704,1122.0144982831
"148",13,"nonsevere","50-64 years",9413,1007.81584582441
"149",13,"nonsevere","65-74 years",4930,952.657004830918
"150",13,"nonsevere","75+ years",4960,1358.90410958904
"151",13,"severe","0-17 years",0,0
"152",13,"severe","18-29 years",3,0.382165605095541
"153",13,"severe","30-49 years",14,1.06829454406715
"154",13,"severe","50-64 years",32,3.42612419700214
"155",13,"severe","65-74 years",41,7.92270531400966
