"","weeks","type","age_group","cases","inc"
"1",1,"nonsevere","0-17 years",9054,832.169117647059
"2",1,"nonsevere","18-29 years",5092,648.662420382166
"3",1,"nonsevere","30-49 years",2041,155.742083174361
"4",1,"nonsevere","50-64 years",1215,130.085653104925
"5",1,"nonsevere","65-74 years",737,142.415458937198
"6",1,"nonsevere","75+ years",760,208.219178082192
"7",1,"severe","0-17 years",0,0
"8",1,"severe","18-29 years",2,0.254777070063694
"9",1,"severe","30-49 years",2,0.152613506295307
"10",1,"severe","50-64 years",6,0.642398286937902
"11",1,"severe","65-74 years",9,1.73913043478261
"12",1,"severe","75+ years",11,3.01369863013699
"13",2,"nonsevere","0-17 years",11285,1037.22426470588
"14",2,"nonsevere","18-29 years",7583,965.987261146497
"15",2,"nonsevere","30-49 years",2819,215.108737123235
"16",2,"nonsevere","50-64 years",1722,184.368308351178
"17",2,"nonsevere","65-74 years",939,181.449275362319
"18",2,"nonsevere","75+ years",992,271.780821917808
"19",2,"severe","0-17 years",0,0
"20",2,"severe","18-29 years",1,0.127388535031847
"21",2,"severe","30-49 years",3,0.228920259442961
"22",2,"severe","50-64 years",4,0.428265524625268
"23",2,"severe","65-74 years",8,1.54589371980676
"24",2,"severe","75+ years",27,7.3972602739726
"25",3,"nonsevere","0-17 years",14788,1359.19117647059
"26",3,"nonsevere","18-29 years",10686,1361.27388535032
"27",3,"nonsevere","30-49 years",4018,306.600534147272
"28",3,"nonsevere","50-64 years",2411,258.13704496788
"29",3,"nonsevere","65-74 years",1269,245.217391304348
"30",3,"nonsevere","75+ years",1347,369.041095890411
"31",3,"severe","0-17 years",0,0
"32",3,"severe","18-29 years",3,0.382165605095541
"33",3,"severe","30-49 years",3,0.228920259442961
"34",3,"severe","50-64 years",5,0.535331905781585
"35",3,"severe","65-74 years",17,3.28502415458937
"36",3,"severe","75+ years",36,9.86301369863014
"37",4,"nonsevere","0-17 years",19791,1819.02573529412
"38",4,"nonsevere","18-29 years",14753,1879.36305732484
"39",4,"nonsevere","30-49 years",5431,414.421976344907
"40",4,"nonsevere","50-64 years",3376,361.456102783726
"41",4,"nonsevere","65-74 years",1738,335.845410628019
"42",4,"nonsevere","75+ years",1867,511.506849315068
"43",4,"severe","0-17 years",0,0
"44",4,"severe","18-29 years",6,0.764331210191083
"45",4,"severe","30-49 years",4,0.305227012590614
"46",4,"severe","50-64 years",20,2.14132762312634
"47",4,"severe","65-74 years",19,3.67149758454106
"48",4,"severe","75+ years",31,8.49315068493151
"49",5,"nonsevere","0-17 years",24190,2223.34558823529
"50",5,"nonsevere","18-29 years",18206,2319.23566878981
"51",5,"nonsevere","30-49 years",6887,525.52460892789
"52",5,"nonsevere","50-64 years",4271,457.28051391863
"53",5,"nonsevere","65-74 years",2142,413.913043478261
"54",5,"nonsevere","75+ years",2286,626.301369863014
"55",5,"severe","0-17 years",0,0
"56",5,"severe","18-29 years",4,0.509554140127389
"57",5,"severe","30-49 years",5,0.381533765738268
"58",5,"severe","50-64 years",18,1.9271948608137
"59",5,"severe","65-74 years",13,2.51207729468599
"60",5,"severe","75+ years",52,14.2465753424658
"61",6,"nonsevere","0-17 years",26184,2406.61764705882
"62",6,"nonsevere","18-29 years",19442,2476.68789808917
"63",6,"nonsevere","30-49 years",7664,584.814956123617
"64",6,"nonsevere","50-64 years",4793,513.169164882227
"65",6,"nonsevere","65-74 years",2365,457.004830917874
"66",6,"nonsevere","75+ years",2652,726.575342465753
"67",6,"severe","0-17 years",0,0
"68",6,"severe","18-29 years",5,0.636942675159236
"69",6,"severe","30-49 years",8,0.610454025181228
"70",6,"severe","50-64 years",18,1.9271948608137
"71",6,"severe","65-74 years",19,3.67149758454106
"72",6,"severe","75+ years",64,17.5342465753425
"73",7,"nonsevere","0-17 years",28586,2627.38970588235
"74",7,"nonsevere","18-29 years",21082,2685.6050955414
"75",7,"nonsevere","30-49 years",8404,641.28195345288
"76",7,"nonsevere","50-64 years",5178,554.389721627409
"77",7,"nonsevere","65-74 years",2666,515.169082125604
"78",7,"nonsevere","75+ years",2899,794.246575342466
"79",7,"severe","0-17 years",0,0
"80",7,"severe","18-29 years",5,0.636942675159236
"81",7,"severe","30-49 years",6,0.457840518885921
"82",7,"severe","50-64 years",15,1.60599571734475
"83",7,"severe","65-74 years",25,4.83091787439614
"84",7,"severe","75+ years",60,16.4383561643836
"85",8,"nonsevere","0-17 years",29903,2748.4375
"86",8,"nonsevere","18-29 years",22219,2830.44585987261
"87",8,"nonsevere","30-49 years",9131,696.756962991225
"88",8,"nonsevere","50-64 years",5663,606.316916488223
"89",8,"nonsevere","65-74 years",2891,558.647342995169
"90",8,"nonsevere","75+ years",3097,848.493150684931
"91",8,"severe","0-17 years",0,0
"92",8,"severe","18-29 years",5,0.636942675159236
"93",8,"severe","30-49 years",13,0.991987790919496
"94",8,"severe","50-64 years",25,2.67665952890792
"95",8,"severe","65-74 years",29,5.60386473429952
"96",8,"severe","75+ years",56,15.3424657534247
"97",9,"nonsevere","0-17 years",31099,2858.36397058824
"98",9,"nonsevere","18-29 years",22923,2920.12738853503
"99",9,"nonsevere","30-49 years",9773,745.745898512018
"100",9,"nonsevere","50-64 years",6155,658.993576017131
"101",9,"nonsevere","65-74 years",3118,602.512077294686
"102",9,"nonsevere","75+ years",3368,922.739726027397
"103",9,"severe","0-17 years",0,0
"104",9,"severe","18-29 years",7,0.89171974522293
"105",9,"severe","30-49 years",11,0.839374284624189
"106",9,"severe","50-64 years",34,3.64025695931477
"107",9,"severe","65-74 years",17,3.28502415458937
"108",9,"severe","75+ years",74,20.2739726027397
"109",10,"nonsevere","0-17 years",34331,3155.42279411765
"110",10,"nonsevere","18-29 years",25628,3264.71337579618
"111",10,"nonsevere","30-49 years",11202,854.788248760015
"112",10,"nonsevere","50-64 years",7195,770.3426124197
"113",10,"nonsevere","65-74 years",3683,711.690821256039
"114",10,"nonsevere","75+ years",3891,1066.02739726027
"115",10,"severe","0-17 years",0,0
"116",10,"severe","18-29 years",8,1.01910828025478
"117",10,"severe","30-49 years",10,0.763067531476536
"118",10,"severe","50-64 years",22,2.35546038543897
"119",10,"severe","65-74 years",33,6.3768115942029
"120",10,"severe","75+ years",81,22.1917808219178
