"","weeks","type","age_group","cases","inc"
"1",1,"nonsevere","0-17 years",8936,821.323529411765
"2",1,"nonsevere","18-29 years",5038,641.783439490446
"3",1,"nonsevere","30-49 years",2118,161.61770316673
"4",1,"nonsevere","50-64 years",1230,131.69164882227
"5",1,"nonsevere","65-74 years",726,140.289855072464
"6",1,"nonsevere","75+ years",735,201.369863013699
"7",1,"severe","0-17 years",0,0
"8",1,"severe","18-29 years",0,0
"9",1,"severe","30-49 years",5,0.381533765738268
"10",1,"severe","50-64 years",3,0.321199143468951
"11",1,"severe","65-74 years",5,0.966183574879227
"12",1,"severe","75+ years",15,4.10958904109589
"13",2,"nonsevere","0-17 years",11370,1045.03676470588
"14",2,"nonsevere","18-29 years",7728,984.458598726115
"15",2,"nonsevere","30-49 years",2939,224.265547500954
"16",2,"nonsevere","50-64 years",1782,190.792291220557
"17",2,"nonsevere","65-74 years",1007,194.589371980676
"18",2,"nonsevere","75+ years",958,262.465753424658
"19",2,"severe","0-17 years",0,0
"20",2,"severe","18-29 years",2,0.254777070063694
"21",2,"severe","30-49 years",3,0.228920259442961
"22",2,"severe","50-64 years",8,0.856531049250535
"23",2,"severe","65-74 years",8,1.54589371980676
"24",2,"severe","75+ years",27,7.3972602739726
"25",3,"nonsevere","0-17 years",15312,1407.35294117647
"26",3,"nonsevere","18-29 years",11100,1414.0127388535
"27",3,"nonsevere","30-49 years",4110,313.620755436856
"28",3,"nonsevere","50-64 years",2540,271.948608137045
"29",3,"nonsevere","65-74 years",1294,250.048309178744
"30",3,"nonsevere","75+ years",1399,383.287671232877
"31",3,"severe","0-17 years",0,0
"32",3,"severe","18-29 years",3,0.382165605095541
"33",3,"severe","30-49 years",5,0.381533765738268
"34",3,"severe","50-64 years",15,1.60599571734475
"35",3,"severe","65-74 years",7,1.35265700483092
"36",3,"severe","75+ years",28,7.67123287671233
"37",4,"nonsevere","0-17 years",20587,1892.1875
"38",4,"nonsevere","18-29 years",15366,1957.45222929936
"39",4,"nonsevere","30-49 years",5655,431.514689049981
"40",4,"nonsevere","50-64 years",3473,371.841541755889
"41",4,"nonsevere","65-74 years",1848,357.101449275362
"42",4,"nonsevere","75+ years",1961,537.260273972603
"43",4,"severe","0-17 years",0,0
"44",4,"severe","18-29 years",2,0.254777070063694
"45",4,"severe","30-49 years",5,0.381533765738268
"46",4,"severe","50-64 years",18,1.9271948608137
"47",4,"severe","65-74 years",14,2.70531400966184
"48",4,"severe","75+ years",33,9.04109589041096
"49",5,"nonsevere","0-17 years",25634,2356.06617647059
"50",5,"nonsevere","18-29 years",19027,2423.82165605096
"51",5,"nonsevere","30-49 years",7430,566.959175887066
"52",5,"nonsevere","50-64 years",4410,472.162740899358
"53",5,"nonsevere","65-74 years",2167,418.743961352657
"54",5,"nonsevere","75+ years",2478,678.904109589041
"55",5,"severe","0-17 years",0,0
"56",5,"severe","18-29 years",2,0.254777070063694
"57",5,"severe","30-49 years",4,0.305227012590614
"58",5,"severe","50-64 years",10,1.07066381156317
"59",5,"severe","65-74 years",23,4.44444444444444
"60",5,"severe","75+ years",55,15.0684931506849
"61",6,"nonsevere","0-17 years",28493,2618.84191176471
"62",6,"nonsevere","18-29 years",21075,2684.71337579618
"63",6,"nonsevere","30-49 years",8061,615.108737123235
"64",6,"nonsevere","50-64 years",5124,548.608137044968
"65",6,"nonsevere","65-74 years",2589,500.289855072464
"66",6,"nonsevere","75+ years",2837,777.260273972603
"67",6,"severe","0-17 years",0,0
"68",6,"severe","18-29 years",7,0.89171974522293
"69",6,"severe","30-49 years",3,0.228920259442961
"70",6,"severe","50-64 years",22,2.35546038543897
"71",6,"severe","65-74 years",24,4.63768115942029
"72",6,"severe","75+ years",73,20
"73",7,"nonsevere","0-17 years",30911,2841.08455882353
"74",7,"nonsevere","18-29 years",23009,2931.08280254777
"75",7,"nonsevere","30-49 years",9387,716.291491797024
"76",7,"nonsevere","50-64 years",5738,614.346895074946
"77",7,"nonsevere","65-74 years",3039,587.246376811594
"78",7,"nonsevere","75+ years",3160,865.753424657534
"79",7,"severe","0-17 years",0,0
"80",7,"severe","18-29 years",7,0.89171974522293
"81",7,"severe","30-49 years",9,0.686760778328882
"82",7,"severe","50-64 years",14,1.49892933618844
"83",7,"severe","65-74 years",21,4.05797101449275
"84",7,"severe","75+ years",70,19.1780821917808
"85",8,"nonsevere","0-17 years",32868,3020.95588235294
"86",8,"nonsevere","18-29 years",24358,3102.92993630573
"87",8,"nonsevere","30-49 years",10267,783.441434566959
"88",8,"nonsevere","50-64 years",6267,670.985010706638
"89",8,"nonsevere","65-74 years",3213,620.869565217391
"90",8,"nonsevere","75+ years",3468,950.13698630137
"91",8,"severe","0-17 years",0,0
"92",8,"severe","18-29 years",7,0.89171974522293
"93",8,"severe","30-49 years",10,0.763067531476536
"94",8,"severe","50-64 years",20,2.14132762312634
"95",8,"severe","65-74 years",24,4.63768115942029
"96",8,"severe","75+ years",58,15.8904109589041
"97",9,"nonsevere","0-17 years",34608,3180.88235294118
"98",9,"nonsevere","18-29 years",25972,3308.53503184713
"99",9,"nonsevere","30-49 years",11164,851.888592140404
"100",9,"nonsevere","50-64 years",6976,746.895074946467
"101",9,"nonsevere","65-74 years",3533,682.705314009662
"102",9,"nonsevere","75+ years",3683,1009.04109589041
"103",9,"severe","0-17 years",0,0
"104",9,"severe","18-29 years",3,0.382165605095541
"105",9,"severe","30-49 years",16,1.22090805036246
"106",9,"severe","50-64 years",34,3.64025695931477
"107",9,"severe","65-74 years",31,5.99033816425121
"108",9,"severe","75+ years",76,20.8219178082192
"109",10,"nonsevere","0-17 years",37867,3480.42279411765
"110",10,"nonsevere","18-29 years",28018,3569.17197452229
"111",10,"nonsevere","30-49 years",12739,972.071728347959
"112",10,"nonsevere","50-64 years",8046,861.456102783726
"113",10,"nonsevere","65-74 years",4186,808.888888888889
"114",10,"nonsevere","75+ years",4364,1195.61643835616
"115",10,"severe","0-17 years",0,0
"116",10,"severe","18-29 years",6,0.764331210191083
"117",10,"severe","30-49 years",9,0.686760778328882
"118",10,"severe","50-64 years",29,3.10492505353319
"119",10,"severe","65-74 years",39,7.53623188405797
"120",10,"severe","75+ years",66,18.0821917808219
"121",11,"nonsevere","0-17 years",39802,3658.27205882353
"122",11,"nonsevere","18-29 years",29435,3749.68152866242
"123",11,"nonsevere","30-49 years",14112,1076.84090041969
"124",11,"nonsevere","50-64 years",8886,951.391862955032
"125",11,"nonsevere","65-74 years",4576,884.251207729469
"126",11,"nonsevere","75+ years",4903,1343.28767123288
"127",11,"severe","0-17 years",0,0
"128",11,"severe","18-29 years",8,1.01910828025478
"129",11,"severe","30-49 years",17,1.29721480351011
"130",11,"severe","50-64 years",35,3.74732334047109
"131",11,"severe","65-74 years",41,7.92270531400966
"132",11,"severe","75+ years",112,30.6849315068493
"133",12,"nonsevere","0-17 years",40842,3753.86029411765
"134",12,"nonsevere","18-29 years",30086,3832.61146496815
"135",12,"nonsevere","30-49 years",15031,1146.96680656238
"136",12,"nonsevere","50-64 years",9483,1015.31049250535
"137",12,"nonsevere","65-74 years",4956,957.68115942029
"138",12,"nonsevere","75+ years",5145,1409.58904109589
"139",12,"severe","0-17 years",0,0
"140",12,"severe","18-29 years",5,0.636942675159236
"141",12,"severe","30-49 years",6,0.457840518885921
"142",12,"severe","50-64 years",39,4.17558886509636
"143",12,"severe","65-74 years",52,10.048309178744
"144",12,"severe","75+ years",110,30.1369863013699
"145",13,"nonsevere","0-17 years",39638,3643.19852941176
"146",13,"nonsevere","18-29 years",29071,3703.31210191083
"147",13,"nonsevere","30-49 years",15575,1188.4776802747
"148",13,"nonsevere","50-64 years",9681,1036.5096359743
"149",13,"nonsevere","65-74 years",5205,1005.79710144928
"150",13,"nonsevere","75+ years",5261,1441.3698630137
"151",13,"severe","0-17 years",0,0
"152",13,"severe","18-29 years",5,0.636942675159236
"153",13,"severe","30-49 years",14,1.06829454406715
"154",13,"severe","50-64 years",39,4.17558886509636
"155",13,"severe","65-74 years",53,10.2415458937198
"156",13,"severe","75+ years",102,27.9452054794521
"157",14,"nonsevere","0-17 years",37620,3457.72058823529
"158",14,"nonsevere","18-29 years",27920,3556.68789808917
"159",14,"nonsevere","30-49 years",15237,1162.6859977108
"160",14,"nonsevere","50-64 years",9796,1048.82226980728
"161",14,"nonsevere","65-74 years",5178,1000.57971014493
"162",14,"nonsevere","75+ years",5086,1393.42465753425
"163",14,"severe","0-17 years",0,0
"164",14,"severe","18-29 years",7,0.89171974522293
"165",14,"severe","30-49 years",9,0.686760778328882
"166",14,"severe","50-64 years",31,3.31905781584582
"167",14,"severe","65-74 years",48,9.27536231884058
"168",14,"severe","75+ years",103,28.2191780821918
"169",15,"nonsevere","0-17 years",34457,3167.00367647059
"170",15,"nonsevere","18-29 years",25779,3283.94904458599
"171",15,"nonsevere","30-49 years",14550,1110.26325829836
"172",15,"nonsevere","50-64 years",9471,1014.02569593148
"173",15,"nonsevere","65-74 years",4933,953.236714975845
"174",15,"nonsevere","75+ years",4963,1359.72602739726
"175",15,"severe","0-17 years",0,0
"176",15,"severe","18-29 years",6,0.764331210191083
"177",15,"severe","30-49 years",13,0.991987790919496
"178",15,"severe","50-64 years",41,4.38972162740899
"179",15,"severe","65-74 years",31,5.99033816425121
"180",15,"severe","75+ years",100,27.3972602739726
"181",16,"nonsevere","0-17 years",30586,2811.21323529412
"182",16,"nonsevere","18-29 years",23010,2931.2101910828
"183",16,"nonsevere","30-49 years",13500,1030.14116749332
"184",16,"nonsevere","50-64 years",8824,944.75374732334
"185",16,"nonsevere","65-74 years",4429,855.845410628019
"186",16,"nonsevere","75+ years",4290,1175.34246575342
"187",16,"severe","0-17 years",0,0
"188",16,"severe","18-29 years",1,0.127388535031847
"189",16,"severe","30-49 years",7,0.534147272033575
"190",16,"severe","50-64 years",29,3.10492505353319
"191",16,"severe","65-74 years",36,6.95652173913043
"192",16,"severe","75+ years",99,27.1232876712329
"193",17,"nonsevere","0-17 years",26551,2440.34926470588
"194",17,"nonsevere","18-29 years",19178,2443.05732484076
"195",17,"nonsevere","30-49 years",12076,921.480351011064
"196",17,"nonsevere","50-64 years",7703,824.732334047109
"197",17,"nonsevere","65-74 years",3927,758.840579710145
"198",17,"nonsevere","75+ years",3855,1056.16438356164
"199",17,"severe","0-17 years",0,0
"200",17,"severe","18-29 years",5,0.636942675159236
"201",17,"severe","30-49 years",13,0.991987790919496
"202",17,"severe","50-64 years",23,2.46252676659529
