"","weeks","type","age_group","cases","inc"
"1",1,"nonsevere","0-17 years",8856,813.970588235294
"2",1,"nonsevere","18-29 years",5076,646.624203821656
"3",1,"nonsevere","30-49 years",1954,149.103395650515
"4",1,"nonsevere","50-64 years",1183,126.659528907923
"5",1,"nonsevere","65-74 years",644,124.444444444444
"6",1,"nonsevere","75+ years",745,204.109589041096
"7",1,"severe","0-17 years",0,0
"8",1,"severe","18-29 years",2,0.254777070063694
"9",1,"severe","30-49 years",1,0.0763067531476536
"10",1,"severe","50-64 years",6,0.642398286937902
"11",1,"severe","65-74 years",4,0.772946859903382
"12",1,"severe","75+ years",17,4.65753424657534
"13",2,"nonsevere","0-17 years",11137,1023.62132352941
"14",2,"nonsevere","18-29 years",7398,942.420382165605
"15",2,"nonsevere","30-49 years",2838,216.558565433041
"16",2,"nonsevere","50-64 years",1647,176.338329764454
"17",2,"nonsevere","65-74 years",890,171.980676328502
"18",2,"nonsevere","75+ years",1029,281.917808219178
"19",2,"severe","0-17 years",0,0
"20",2,"severe","18-29 years",6,0.764331210191083
"21",2,"severe","30-49 years",3,0.228920259442961
"22",2,"severe","50-64 years",6,0.642398286937902
"23",2,"severe","65-74 years",6,1.15942028985507
"24",2,"severe","75+ years",17,4.65753424657534
"25",3,"nonsevere","0-17 years",14683,1349.54044117647
"26",3,"nonsevere","18-29 years",10589,1348.91719745223
"27",3,"nonsevere","30-49 years",3901,297.672644028997
"28",3,"nonsevere","50-64 years",2303,246.573875802998
"29",3,"nonsevere","65-74 years",1222,236.135265700483
"30",3,"nonsevere","75+ years",1312,359.452054794521
"31",3,"severe","0-17 years",0,0
"32",3,"severe","18-29 years",5,0.636942675159236
"33",3,"severe","30-49 years",4,0.305227012590614
"34",3,"severe","50-64 years",4,0.428265524625268
"35",3,"severe","65-74 years",9,1.73913043478261
"36",3,"severe","75+ years",34,9.31506849315068
"37",4,"nonsevere","0-17 years",19663,1807.26102941176
"38",4,"nonsevere","18-29 years",14663,1867.89808917197
"39",4,"nonsevere","30-49 years",5315,405.570392979779
"40",4,"nonsevere","50-64 years",3195,342.077087794433
"41",4,"nonsevere","65-74 years",1740,336.231884057971
"42",4,"nonsevere","75+ years",1827,500.54794520548
"43",4,"severe","0-17 years",0,0
"44",4,"severe","18-29 years",6,0.764331210191083
"45",4,"severe","30-49 years",6,0.457840518885921
"46",4,"severe","50-64 years",16,1.71306209850107
"47",4,"severe","65-74 years",5,0.966183574879227
"48",4,"severe","75+ years",43,11.7808219178082
"49",5,"nonsevere","0-17 years",23837,2190.90073529412
"50",5,"nonsevere","18-29 years",17915,2282.16560509554
"51",5,"nonsevere","30-49 years",6859,523.388019839756
"52",5,"nonsevere","50-64 years",4211,450.85653104925
"53",5,"nonsevere","65-74 years",2181,421.449275362319
"54",5,"nonsevere","75+ years",2322,636.164383561644
"55",5,"severe","0-17 years",0,0
"56",5,"severe","18-29 years",2,0.254777070063694
"57",5,"severe","30-49 years",9,0.686760778328882
"58",5,"severe","50-64 years",12,1.2847965738758
"59",5,"severe","65-74 years",17,3.28502415458937
"60",5,"severe","75+ years",47,12.8767123287671
"61",6,"nonsevere","0-17 years",25908,2381.25
"62",6,"nonsevere","18-29 years",19159,2440.63694267516
"63",6,"nonsevere","30-49 years",7847,598.779091949638
"64",6,"nonsevere","50-64 years",4758,509.421841541756
"65",6,"nonsevere","65-74 years",2470,477.294685990338
"66",6,"nonsevere","75+ years",2637,722.465753424658
"67",6,"severe","0-17 years",0,0
"68",6,"severe","18-29 years",5,0.636942675159236
"69",6,"severe","30-49 years",11,0.839374284624189
"70",6,"severe","50-64 years",20,2.14132762312634
"71",6,"severe","65-74 years",22,4.2512077294686
"72",6,"severe","75+ years",58,15.8904109589041
"73",7,"nonsevere","0-17 years",27995,2573.06985294118
"74",7,"nonsevere","18-29 years",20655,2631.2101910828
"75",7,"nonsevere","30-49 years",8281,631.896222815719
"76",7,"nonsevere","50-64 years",5171,553.640256959315
"77",7,"nonsevere","65-74 years",2664,514.782608695652
"78",7,"nonsevere","75+ years",2838,777.534246575342
"79",7,"severe","0-17 years",0,0
"80",7,"severe","18-29 years",6,0.764331210191083
"81",7,"severe","30-49 years",11,0.839374284624189
"82",7,"severe","50-64 years",17,1.82012847965739
"83",7,"severe","65-74 years",21,4.05797101449275
"84",7,"severe","75+ years",62,16.986301369863
"85",8,"nonsevere","0-17 years",29420,2704.04411764706
"86",8,"nonsevere","18-29 years",21749,2770.57324840764
"87",8,"nonsevere","30-49 years",9025,688.668447157573
"88",8,"nonsevere","50-64 years",5584,597.858672376874
"89",8,"nonsevere","65-74 years",2920,564.251207729469
"90",8,"nonsevere","75+ years",3106,850.958904109589
"91",8,"severe","0-17 years",0,0
"92",8,"severe","18-29 years",5,0.636942675159236
"93",8,"severe","30-49 years",16,1.22090805036246
"94",8,"severe","50-64 years",20,2.14132762312634
"95",8,"severe","65-74 years",22,4.2512077294686
"96",8,"severe","75+ years",53,14.5205479452055
"97",9,"nonsevere","0-17 years",31162,2864.15441176471
"98",9,"nonsevere","18-29 years",23014,2931.71974522293
"99",9,"nonsevere","30-49 years",9650,736.360167874857
