"","weeks","type","age_group","cases","inc"
"1",1,"nonsevere","0-17 years",8960,823.529411764706
"2",1,"nonsevere","18-29 years",4994,636.178343949045
"3",1,"nonsevere","30-49 years",2019,154.063334605113
"4",1,"nonsevere","50-64 years",1314,140.6852248394
"5",1,"nonsevere","65-74 years",690,133.333333333333
"6",1,"nonsevere","75+ years",725,198.630136986301
"7",1,"severe","0-17 years",0,0
"8",1,"severe","18-29 years",1,0.127388535031847
"9",1,"severe","30-49 years",1,0.0763067531476536
"10",1,"severe","50-64 years",6,0.642398286937902
"11",1,"severe","65-74 years",10,1.93236714975845
"12",1,"severe","75+ years",14,3.83561643835616
"13",2,"nonsevere","0-17 years",11140,1023.89705882353
"14",2,"nonsevere","18-29 years",7230,921.019108280255
"15",2,"nonsevere","30-49 years",2783,212.36169400992
"16",2,"nonsevere","50-64 years",1940,207.708779443255
"17",2,"nonsevere","65-74 years",915,176.811594202899
"18",2,"nonsevere","75+ years",997,273.150684931507
"19",2,"severe","0-17 years",0,0
"20",2,"severe","18-29 years",3,0.382165605095541
"21",2,"severe","30-49 years",2,0.152613506295307
"22",2,"severe","50-64 years",7,0.749464668094218
"23",2,"severe","65-74 years",11,2.1256038647343
"24",2,"severe","75+ years",25,6.84931506849315
"25",3,"nonsevere","0-17 years",14382,1321.875
"26",3,"nonsevere","18-29 years",10443,1330.31847133758
"27",3,"nonsevere","30-49 years",3857,294.3151468905
"28",3,"nonsevere","50-64 years",2578,276.017130620985
"29",3,"nonsevere","65-74 years",1286,248.502415458937
"30",3,"nonsevere","75+ years",1346,368.767123287671
"31",3,"severe","0-17 years",0,0
"32",3,"severe","18-29 years",0,0
"33",3,"severe","30-49 years",6,0.457840518885921
"34",3,"severe","50-64 years",13,1.39186295503212
"35",3,"severe","65-74 years",10,1.93236714975845
"36",3,"severe","75+ years",25,6.84931506849315
"37",4,"nonsevere","0-17 years",19119,1757.26102941176
"38",4,"nonsevere","18-29 years",14241,1814.14012738853
"39",4,"nonsevere","30-49 years",5404,412.36169400992
"40",4,"nonsevere","50-64 years",3719,398.179871520343
"41",4,"nonsevere","65-74 years",1697,327.92270531401
"42",4,"nonsevere","75+ years",1804,494.246575342466
"43",4,"severe","0-17 years",0,0
"44",4,"severe","18-29 years",4,0.509554140127389
"45",4,"severe","30-49 years",2,0.152613506295307
"46",4,"severe","50-64 years",15,1.60599571734475
"47",4,"severe","65-74 years",11,2.1256038647343
"48",4,"severe","75+ years",36,9.86301369863014
"49",5,"nonsevere","0-17 years",23363,2147.33455882353
"50",5,"nonsevere","18-29 years",17257,2198.34394904459
"51",5,"nonsevere","30-49 years",6463,493.170545593285
"52",5,"nonsevere","50-64 years",4476,479.229122055675
"53",5,"nonsevere","65-74 years",2207,426.473429951691
"54",5,"nonsevere","75+ years",2309,632.602739726027
"55",5,"severe","0-17 years",0,0
"56",5,"severe","18-29 years",3,0.382165605095541
"57",5,"severe","30-49 years",5,0.381533765738268
"58",5,"severe","50-64 years",16,1.71306209850107
"59",5,"severe","65-74 years",15,2.89855072463768
"60",5,"severe","75+ years",40,10.958904109589
"61",6,"nonsevere","0-17 years",25422,2336.58088235294
"62",6,"nonsevere","18-29 years",18711,2383.56687898089
"63",6,"nonsevere","30-49 years",7312,557.954979015643
"64",6,"nonsevere","50-64 years",5123,548.501070663812
"65",6,"nonsevere","65-74 years",2390,461.835748792271
"66",6,"nonsevere","75+ years",2573,704.931506849315
"67",6,"severe","0-17 years",0,0
"68",6,"severe","18-29 years",2,0.254777070063694
"69",6,"severe","30-49 years",8,0.610454025181228
"70",6,"severe","50-64 years",23,2.46252676659529
"71",6,"severe","65-74 years",22,4.2512077294686
"72",6,"severe","75+ years",60,16.4383561643836
"73",7,"nonsevere","0-17 years",27398,2518.19852941176
"74",7,"nonsevere","18-29 years",20367,2594.52229299363
"75",7,"nonsevere","30-49 years",8318,634.719572682182
"76",7,"nonsevere","50-64 years",5795,620.449678800857
"77",7,"nonsevere","65-74 years",2633,508.792270531401
"78",7,"nonsevere","75+ years",2703,740.547945205479
"79",7,"severe","0-17 years",0,0
"80",7,"severe","18-29 years",6,0.764331210191083
"81",7,"severe","30-49 years",9,0.686760778328882
"82",7,"severe","50-64 years",19,2.03426124197002
"83",7,"severe","65-74 years",24,4.63768115942029
"84",7,"severe","75+ years",43,11.7808219178082
"85",8,"nonsevere","0-17 years",29025,2667.73897058824
"86",8,"nonsevere","18-29 years",21889,2788.4076433121
"87",8,"nonsevere","30-49 years",8966,684.166348721862
"88",8,"nonsevere","50-64 years",6268,671.092077087794
"89",8,"nonsevere","65-74 years",2833,547.43961352657
"90",8,"nonsevere","75+ years",2898,793.972602739726
"91",8,"severe","0-17 years",0,0
"92",8,"severe","18-29 years",4,0.509554140127389
"93",8,"severe","30-49 years",5,0.381533765738268
"94",8,"severe","50-64 years",28,2.99785867237687
"95",8,"severe","65-74 years",28,5.41062801932367
"96",8,"severe","75+ years",52,14.2465753424658
"97",9,"nonsevere","0-17 years",30688,2820.58823529412
"98",9,"nonsevere","18-29 years",23186,2953.63057324841
"99",9,"nonsevere","30-49 years",9764,745.05913773369
"100",9,"nonsevere","50-64 years",6898,738.543897216274
"101",9,"nonsevere","65-74 years",3146,607.92270531401
"102",9,"nonsevere","75+ years",3264,894.246575342466
"103",9,"severe","0-17 years",0,0
"104",9,"severe","18-29 years",6,0.764331210191083
"105",9,"severe","30-49 years",9,0.686760778328882
"106",9,"severe","50-64 years",36,3.85438972162741
"107",9,"severe","65-74 years",32,6.18357487922705
"108",9,"severe","75+ years",61,16.7123287671233
"109",10,"nonsevere","0-17 years",34609,3180.97426470588
"110",10,"nonsevere","18-29 years",26021,3314.77707006369
"111",10,"nonsevere","30-49 years",11604,885.463563525372
"112",10,"nonsevere","50-64 years",7857,841.220556745182
"113",10,"nonsevere","65-74 years",3694,713.816425120773
"114",10,"nonsevere","75+ years",4019,1101.09589041096
"115",10,"severe","0-17 years",0,0
"116",10,"severe","18-29 years",7,0.89171974522293
"117",10,"severe","30-49 years",8,0.610454025181228
"118",10,"severe","50-64 years",38,4.06852248394004
"119",10,"severe","65-74 years",31,5.99033816425121
"120",10,"severe","75+ years",87,23.8356164383562
"121",11,"nonsevere","0-17 years",37868,3480.51470588235
"122",11,"nonsevere","18-29 years",28332,3609.17197452229
"123",11,"nonsevere","30-49 years",13033,994.505913773369
"124",11,"nonsevere","50-64 years",9011,964.775160599572
"125",11,"nonsevere","65-74 years",4295,829.951690821256
"126",11,"nonsevere","75+ years",4604,1261.3698630137
"127",11,"severe","0-17 years",0,0
"128",11,"severe","18-29 years",5,0.636942675159236
"129",11,"severe","30-49 years",13,0.991987790919496
"130",11,"severe","50-64 years",32,3.42612419700214
"131",11,"severe","65-74 years",47,9.08212560386473
"132",11,"severe","75+ years",87,23.8356164383562
"133",12,"nonsevere","0-17 years",40123,3687.77573529412
"134",12,"nonsevere","18-29 years",29753,3790.19108280255
"135",12,"nonsevere","30-49 years",14532,1108.8897367417
"136",12,"nonsevere","50-64 years",10267,1099.25053533191
"137",12,"nonsevere","65-74 years",4848,936.811594202899
"138",12,"nonsevere","75+ years",5104,1398.35616438356
"139",12,"severe","0-17 years",0,0
"140",12,"severe","18-29 years",7,0.89171974522293
"141",12,"severe","30-49 years",17,1.29721480351011
"142",12,"severe","50-64 years",42,4.49678800856531
"143",12,"severe","65-74 years",44,8.5024154589372
"144",12,"severe","75+ years",103,28.2191780821918
"145",13,"nonsevere","0-17 years",41068,3774.63235294118
"146",13,"nonsevere","18-29 years",30411,3874.0127388535
"147",13,"nonsevere","30-49 years",15421,1176.72644028997
"148",13,"nonsevere","50-64 years",11050,1183.0835117773
"149",13,"nonsevere","65-74 years",5245,1013.52657004831
"150",13,"nonsevere","75+ years",5290,1449.31506849315
"151",13,"severe","0-17 years",0,0
"152",13,"severe","18-29 years",4,0.509554140127389
"153",13,"severe","30-49 years",13,0.991987790919496
"154",13,"severe","50-64 years",43,4.60385438972163
"155",13,"severe","65-74 years",51,9.85507246376812
"156",13,"severe","75+ years",113,30.958904109589
"157",14,"nonsevere","0-17 years",39859,3663.51102941176
"158",14,"nonsevere","18-29 years",29203,3720.12738853503
"159",14,"nonsevere","30-49 years",15640,1193.4376192293
"160",14,"nonsevere","50-64 years",11009,1178.69379014989
"161",14,"nonsevere","65-74 years",5153,995.748792270531
