"","weeks","type","age_group","cases","inc"
"1",1,"nonsevere","0-17 years",8982,825.551470588235
"2",1,"nonsevere","18-29 years",5228,665.987261146497
"3",1,"nonsevere","30-49 years",2080,158.718046547119
"4",1,"nonsevere","50-64 years",1288,137.901498929336
"5",1,"nonsevere","65-74 years",665,128.502415458937
"6",1,"nonsevere","75+ years",752,206.027397260274
"7",1,"severe","0-17 years",0,0
"8",1,"severe","18-29 years",1,0.127388535031847
"9",1,"severe","30-49 years",0,0
"10",1,"severe","50-64 years",5,0.535331905781585
"11",1,"severe","65-74 years",9,1.73913043478261
"12",1,"severe","75+ years",20,5.47945205479452
"13",2,"nonsevere","0-17 years",11102,1020.40441176471
"14",2,"nonsevere","18-29 years",7708,981.910828025478
"15",2,"nonsevere","30-49 years",2876,219.458222052652
"16",2,"nonsevere","50-64 years",1904,203.854389721627
"17",2,"nonsevere","65-74 years",913,176.425120772947
"18",2,"nonsevere","75+ years",1000,273.972602739726
"19",2,"severe","0-17 years",0,0
"20",2,"severe","18-29 years",3,0.382165605095541
"21",2,"severe","30-49 years",1,0.0763067531476536
"22",2,"severe","50-64 years",7,0.749464668094218
"23",2,"severe","65-74 years",12,2.31884057971015
"24",2,"severe","75+ years",28,7.67123287671233
"25",3,"nonsevere","0-17 years",14462,1329.22794117647
"26",3,"nonsevere","18-29 years",10854,1382.67515923567
"27",3,"nonsevere","30-49 years",4018,306.600534147272
"28",3,"nonsevere","50-64 years",2755,294.967880085653
"29",3,"nonsevere","65-74 years",1224,236.521739130435
"30",3,"nonsevere","75+ years",1381,378.356164383562
"31",3,"severe","0-17 years",0,0
"32",3,"severe","18-29 years",1,0.127388535031847
"33",3,"severe","30-49 years",0,0
"34",3,"severe","50-64 years",12,1.2847965738758
"35",3,"severe","65-74 years",17,3.28502415458937
"36",3,"severe","75+ years",39,10.6849315068493
"37",4,"nonsevere","0-17 years",19863,1825.64338235294
"38",4,"nonsevere","18-29 years",14711,1874.0127388535
"39",4,"nonsevere","30-49 years",5468,417.24532621137
"40",4,"nonsevere","50-64 years",3758,402.355460385439
"41",4,"nonsevere","65-74 years",1704,329.275362318841
"42",4,"nonsevere","75+ years",1948,533.698630136986
"43",4,"severe","0-17 years",0,0
"44",4,"severe","18-29 years",2,0.254777070063694
"45",4,"severe","30-49 years",6,0.457840518885921
"46",4,"severe","50-64 years",15,1.60599571734475
"47",4,"severe","65-74 years",19,3.67149758454106
"48",4,"severe","75+ years",47,12.8767123287671
"49",5,"nonsevere","0-17 years",23964,2202.57352941176
"50",5,"nonsevere","18-29 years",18111,2307.13375796178
"51",5,"nonsevere","30-49 years",6844,522.243418542541
"52",5,"nonsevere","50-64 years",4727,506.10278372591
"53",5,"nonsevere","65-74 years",2188,422.80193236715
"54",5,"nonsevere","75+ years",2318,635.068493150685
"55",5,"severe","0-17 years",0,0
"56",5,"severe","18-29 years",3,0.382165605095541
"57",5,"severe","30-49 years",6,0.457840518885921
"58",5,"severe","50-64 years",14,1.49892933618844
"59",5,"severe","65-74 years",11,2.1256038647343
"60",5,"severe","75+ years",57,15.6164383561644
"61",6,"nonsevere","0-17 years",26305,2417.73897058824
"62",6,"nonsevere","18-29 years",19379,2468.66242038217
"63",6,"nonsevere","30-49 years",7705,587.943533002671
"64",6,"nonsevere","50-64 years",5194,556.10278372591
"65",6,"nonsevere","65-74 years",2455,474.3961352657
"66",6,"nonsevere","75+ years",2542,696.438356164384
"67",6,"severe","0-17 years",0,0
"68",6,"severe","18-29 years",5,0.636942675159236
"69",6,"severe","30-49 years",8,0.610454025181228
"70",6,"severe","50-64 years",21,2.24839400428265
"71",6,"severe","65-74 years",22,4.2512077294686
"72",6,"severe","75+ years",58,15.8904109589041
"73",7,"nonsevere","0-17 years",28262,2597.61029411765
"74",7,"nonsevere","18-29 years",21052,2681.78343949045
"75",7,"nonsevere","30-49 years",8471,646.394505913773
"76",7,"nonsevere","50-64 years",5881,629.6573875803
"77",7,"nonsevere","65-74 years",2714,524.444444444444
"78",7,"nonsevere","75+ years",2918,799.452054794521
"79",7,"severe","0-17 years",0,0
"80",7,"severe","18-29 years",2,0.254777070063694
"81",7,"severe","30-49 years",6,0.457840518885921
"82",7,"severe","50-64 years",30,3.21199143468951
"83",7,"severe","65-74 years",23,4.44444444444444
"84",7,"severe","75+ years",54,14.7945205479452
"85",8,"nonsevere","0-17 years",30075,2764.24632352941
"86",8,"nonsevere","18-29 years",21949,2796.05095541401
"87",8,"nonsevere","30-49 years",9073,692.331171308661
"88",8,"nonsevere","50-64 years",6274,671.734475374732
"89",8,"nonsevere","65-74 years",3076,594.3961352657
"90",8,"nonsevere","75+ years",3079,843.561643835616
"91",8,"severe","0-17 years",0,0
"92",8,"severe","18-29 years",1,0.127388535031847
"93",8,"severe","30-49 years",4,0.305227012590614
"94",8,"severe","50-64 years",31,3.31905781584582
"95",8,"severe","65-74 years",25,4.83091787439614
"96",8,"severe","75+ years",70,19.1780821917808
"97",9,"nonsevere","0-17 years",31608,2905.14705882353
"98",9,"nonsevere","18-29 years",23169,2951.46496815287
"99",9,"nonsevere","30-49 years",9771,745.593285005723
"100",9,"nonsevere","50-64 years",7037,753.426124197002
"101",9,"nonsevere","65-74 years",3286,634.975845410628
"102",9,"nonsevere","75+ years",3337,914.246575342466
"103",9,"severe","0-17 years",0,0
"104",9,"severe","18-29 years",3,0.382165605095541
"105",9,"severe","30-49 years",7,0.534147272033575
"106",9,"severe","50-64 years",27,2.89079229122056
"107",9,"severe","65-74 years",34,6.57004830917874
"108",9,"severe","75+ years",79,21.6438356164384
"109",10,"nonsevere","0-17 years",35400,3253.67647058824
"110",10,"nonsevere","18-29 years",26006,3312.86624203822
"111",10,"nonsevere","30-49 years",11447,873.48340328119
"112",10,"nonsevere","50-64 years",8183,876.124197002141
"113",10,"nonsevere","65-74 years",3921,757.68115942029
"114",10,"nonsevere","75+ years",4121,1129.04109589041
"115",10,"severe","0-17 years",0,0
"116",10,"severe","18-29 years",1,0.127388535031847
"117",10,"severe","30-49 years",13,0.991987790919496
"118",10,"severe","50-64 years",24,2.56959314775161
"119",10,"severe","65-74 years",31,5.99033816425121
"120",10,"severe","75+ years",80,21.9178082191781
"121",11,"nonsevere","0-17 years",38668,3554.04411764706
"122",11,"nonsevere","18-29 years",28488,3629.04458598726
"123",11,"nonsevere","30-49 years",13292,1014.26936283861
"124",11,"nonsevere","50-64 years",9462,1013.06209850107
"125",11,"nonsevere","65-74 years",4355,841.545893719807
"126",11,"nonsevere","75+ years",4693,1285.75342465753
"127",11,"severe","0-17 years",0,0
"128",11,"severe","18-29 years",10,1.27388535031847
"129",11,"severe","30-49 years",11,0.839374284624189
"130",11,"severe","50-64 years",34,3.64025695931477
"131",11,"severe","65-74 years",47,9.08212560386473
"132",11,"severe","75+ years",102,27.9452054794521
"133",12,"nonsevere","0-17 years",40392,3712.5
"134",12,"nonsevere","18-29 years",29980,3819.10828025478
"135",12,"nonsevere","30-49 years",14701,1121.78557802366
"136",12,"nonsevere","50-64 years",10135,1085.11777301927
"137",12,"nonsevere","65-74 years",5013,968.695652173913
"138",12,"nonsevere","75+ years",5214,1428.49315068493
"139",12,"severe","0-17 years",0,0
"140",12,"severe","18-29 years",5,0.636942675159236
"141",12,"severe","30-49 years",11,0.839374284624189
"142",12,"severe","50-64 years",40,4.28265524625268
"143",12,"severe","65-74 years",56,10.8212560386473
"144",12,"severe","75+ years",96,26.3013698630137
"145",13,"nonsevere","0-17 years",40888,3758.08823529412
"146",13,"nonsevere","18-29 years",30147,3840.3821656051
"147",13,"nonsevere","30-49 years",15799,1205.57039297978
"148",13,"nonsevere","50-64 years",11014,1179.22912205567
"149",13,"nonsevere","65-74 years",5232,1011.01449275362
"150",13,"nonsevere","75+ years",5452,1493.69863013699
"151",13,"severe","0-17 years",0,0
"152",13,"severe","18-29 years",6,0.764331210191083
"153",13,"severe","30-49 years",11,0.839374284624189
"154",13,"severe","50-64 years",44,4.71092077087794
"155",13,"severe","65-74 years",55,10.6280193236715
"156",13,"severe","75+ years",96,26.3013698630137
"157",14,"nonsevere","0-17 years",39315,3613.51102941176
"158",14,"nonsevere","18-29 years",28790,3667.51592356688
"159",14,"nonsevere","30-49 years",15631,1192.75085845097
"160",14,"nonsevere","50-64 years",11345,1214.66809421842
"161",14,"nonsevere","65-74 years",5199,1004.63768115942
"162",14,"nonsevere","75+ years",5206,1426.30136986301
"163",14,"severe","0-17 years",0,0
"164",14,"severe","18-29 years",2,0.254777070063694
"165",14,"severe","30-49 years",22,1.67874856924838
"166",14,"severe","50-64 years",52,5.56745182012848
"167",14,"severe","65-74 years",53,10.2415458937198
"168",14,"severe","75+ years",109,29.8630136986301
"169",15,"nonsevere","0-17 years",35545,3267.00367647059
"170",15,"nonsevere","18-29 years",26570,3384.71337579618
"171",15,"nonsevere","30-49 years",15001,1144.67760396795
"172",15,"nonsevere","50-64 years",10704,1146.03854389722
"173",15,"nonsevere","65-74 years",4875,942.028985507246
"174",15,"nonsevere","75+ years",4890,1339.72602739726
"175",15,"severe","0-17 years",0,0
"176",15,"severe","18-29 years",6,0.764331210191083
"177",15,"severe","30-49 years",16,1.22090805036246
"178",15,"severe","50-64 years",32,3.42612419700214
"179",15,"severe","65-74 years",38,7.34299516908213
"180",15,"severe","75+ years",96,26.3013698630137
"181",16,"nonsevere","0-17 years",31107,2859.09926470588
"182",16,"nonsevere","18-29 years",23219,2957.83439490446
"183",16,"nonsevere","30-49 years",13621,1039.37428462419
"184",16,"nonsevere","50-64 years",9541,1021.52034261242
"185",16,"nonsevere","65-74 years",4463,862.415458937198
"186",16,"nonsevere","75+ years",4525,1239.72602739726
"187",16,"severe","0-17 years",0,0
"188",16,"severe","18-29 years",5,0.636942675159236
"189",16,"severe","30-49 years",11,0.839374284624189
"190",16,"severe","50-64 years",37,3.96145610278373
"191",16,"severe","65-74 years",41,7.92270531400966
"192",16,"severe","75+ years",92,25.2054794520548
"193",17,"nonsevere","0-17 years",26637,2448.25367647059
"194",17,"nonsevere","18-29 years",19770,2518.47133757962
"195",17,"nonsevere","30-49 years",12258,935.368180083937
