"","weeks","type","age_group","cases","inc"
"1",1,"nonsevere","0-17 years",8801,808.91544117647
"2",1,"nonsevere","18-29 years",5073,646.24203821656
"3",1,"nonsevere","30-49 years",1937,147.806180847005
"4",1,"nonsevere","50-64 years",1300,139.186295503212
"5",1,"nonsevere","65-74 years",717,138.550724637681
"6",1,"nonsevere","75+ years",755,206.849315068493
"7",1,"severe","0-17 years",0,0
"8",1,"severe","18-29 years",2,0.254777070063694
"9",1,"severe","30-49 years",1,0.0763067531476536
"10",1,"severe","50-64 years",4,0.428265524625268
"11",1,"severe","65-74 years",4,0.772946859903382
"12",1,"severe","75+ years",18,4.93150684931507
"13",2,"nonsevere","0-17 years",11066,1017.09558823529
"14",2,"nonsevere","18-29 years",7672,977.324840764331
"15",2,"nonsevere","30-49 years",2844,217.016405951927
"16",2,"nonsevere","50-64 years",1904,203.854389721627
"17",2,"nonsevere","65-74 years",891,172.173913043478
"18",2,"nonsevere","75+ years",1015,278.082191780822
"19",2,"severe","0-17 years",0,0
"20",2,"severe","18-29 years",2,0.254777070063694
"21",2,"severe","30-49 years",1,0.0763067531476536
"22",2,"severe","50-64 years",5,0.535331905781585
"23",2,"severe","65-74 years",7,1.35265700483092
"24",2,"severe","75+ years",22,6.02739726027397
"25",3,"nonsevere","0-17 years",14322,1316.36029411765
"26",3,"nonsevere","18-29 years",10665,1358.59872611465
"27",3,"nonsevere","30-49 years",3885,296.451735978634
"28",3,"nonsevere","50-64 years",2738,293.147751605996
"29",3,"nonsevere","65-74 years",1270,245.410628019324
"30",3,"nonsevere","75+ years",1394,381.917808219178
"31",3,"severe","0-17 years",0,0
"32",3,"severe","18-29 years",0,0
"33",3,"severe","30-49 years",5,0.381533765738268
"34",3,"severe","50-64 years",16,1.71306209850107
"35",3,"severe","65-74 years",8,1.54589371980676
"36",3,"severe","75+ years",17,4.65753424657534
"37",4,"nonsevere","0-17 years",19540,1795.95588235294
"38",4,"nonsevere","18-29 years",14401,1834.52229299363
"39",4,"nonsevere","30-49 years",5582,425.944296070202
"40",4,"nonsevere","50-64 years",3733,399.678800856531
"41",4,"nonsevere","65-74 years",1798,347.43961352657
"42",4,"nonsevere","75+ years",1858,509.041095890411
"43",4,"severe","0-17 years",0,0
"44",4,"severe","18-29 years",4,0.509554140127389
"45",4,"severe","30-49 years",8,0.610454025181228
"46",4,"severe","50-64 years",16,1.71306209850107
"47",4,"severe","65-74 years",15,2.89855072463768
"48",4,"severe","75+ years",42,11.5068493150685
"49",5,"nonsevere","0-17 years",23700,2178.30882352941
"50",5,"nonsevere","18-29 years",17950,2286.62420382166
"51",5,"nonsevere","30-49 years",6830,521.175123998474
"52",5,"nonsevere","50-64 years",4710,504.282655246253
"53",5,"nonsevere","65-74 years",2165,418.357487922705
"54",5,"nonsevere","75+ years",2331,638.630136986301
"55",5,"severe","0-17 years",0,0
"56",5,"severe","18-29 years",2,0.254777070063694
"57",5,"severe","30-49 years",7,0.534147272033575
"58",5,"severe","50-64 years",19,2.03426124197002
"59",5,"severe","65-74 years",21,4.05797101449275
"60",5,"severe","75+ years",49,13.4246575342466
"61",6,"nonsevere","0-17 years",26011,2390.71691176471
"62",6,"nonsevere","18-29 years",19321,2461.27388535032
"63",6,"nonsevere","30-49 years",7719,589.011827546738
"64",6,"nonsevere","50-64 years",5216,558.458244111349
"65",6,"nonsevere","65-74 years",2461,475.555555555556
"66",6,"nonsevere","75+ years",2723,746.027397260274
"67",6,"severe","0-17 years",0,0
"68",6,"severe","18-29 years",5,0.636942675159236
"69",6,"severe","30-49 years",10,0.763067531476536
"70",6,"severe","50-64 years",21,2.24839400428265
"71",6,"severe","65-74 years",16,3.09178743961353
"72",6,"severe","75+ years",48,13.1506849315068
"73",7,"nonsevere","0-17 years",27860,2560.66176470588
"74",7,"nonsevere","18-29 years",20822,2652.48407643312
"75",7,"nonsevere","30-49 years",8565,653.567340709653
"76",7,"nonsevere","50-64 years",5785,619.379014989293
"77",7,"nonsevere","65-74 years",2706,522.898550724638
"78",7,"nonsevere","75+ years",2871,786.575342465753
"79",7,"severe","0-17 years",0,0
