"","weeks","type","age_group","cases","inc"
"1",1,"nonsevere","0-17 years",8963,823.805147058823
"2",1,"nonsevere","18-29 years",5052,643.566878980892
"3",1,"nonsevere","30-49 years",1979,151.011064479206
"4",1,"nonsevere","50-64 years",1083,115.952890792291
"5",1,"nonsevere","65-74 years",661,127.729468599034
"6",1,"nonsevere","75+ years",673,184.383561643836
"7",1,"severe","0-17 years",0,0
"8",1,"severe","18-29 years",1,0.127388535031847
"9",1,"severe","30-49 years",1,0.0763067531476536
"10",1,"severe","50-64 years",5,0.535331905781585
"11",1,"severe","65-74 years",6,1.15942028985507
"12",1,"severe","75+ years",16,4.38356164383562
"13",2,"nonsevere","0-17 years",11300,1038.60294117647
"14",2,"nonsevere","18-29 years",7343,935.414012738854
"15",2,"nonsevere","30-49 years",2800,213.65890881343
"16",2,"nonsevere","50-64 years",1538,164.668094218415
"17",2,"nonsevere","65-74 years",896,173.140096618357
"18",2,"nonsevere","75+ years",948,259.72602739726
"19",2,"severe","0-17 years",0,0
"20",2,"severe","18-29 years",7,0.89171974522293
"21",2,"severe","30-49 years",1,0.0763067531476536
"22",2,"severe","50-64 years",6,0.642398286937902
"23",2,"severe","65-74 years",12,2.31884057971015
"24",2,"severe","75+ years",23,6.3013698630137
"25",3,"nonsevere","0-17 years",15037,1382.07720588235
"26",3,"nonsevere","18-29 years",10475,1334.3949044586
"27",3,"nonsevere","30-49 years",3907,298.130484547882
"28",3,"nonsevere","50-64 years",2052,219.700214132762
"29",3,"nonsevere","65-74 years",1301,251.400966183575
"30",3,"nonsevere","75+ years",1379,377.808219178082
"31",3,"severe","0-17 years",0,0
"32",3,"severe","18-29 years",1,0.127388535031847
"33",3,"severe","30-49 years",4,0.305227012590614
"34",3,"severe","50-64 years",6,0.642398286937902
"35",3,"severe","65-74 years",11,2.1256038647343
"36",3,"severe","75+ years",32,8.76712328767123
"37",4,"nonsevere","0-17 years",20557,1889.43014705882
"38",4,"nonsevere","18-29 years",14771,1881.65605095541
"39",4,"nonsevere","30-49 years",5575,425.410148798169
"40",4,"nonsevere","50-64 years",2922,312.847965738758
"41",4,"nonsevere","65-74 years",1720,332.367149758454
"42",4,"nonsevere","75+ years",1859,509.315068493151
"43",4,"severe","0-17 years",0,0
"44",4,"severe","18-29 years",6,0.764331210191083
"45",4,"severe","30-49 years",6,0.457840518885921
