"","weeks","type","age_group","cases","inc"
"1",1,"nonsevere","0-17 years",9011,828.216911764706
"2",1,"nonsevere","18-29 years",5187,660.764331210191
"3",1,"nonsevere","30-49 years",2029,154.826402136589
"4",1,"nonsevere","50-64 years",1206,129.122055674518
"5",1,"nonsevere","65-74 years",685,132.367149758454
"6",1,"nonsevere","75+ years",824,225.753424657534
"7",1,"severe","0-17 years",0,0
"8",1,"severe","18-29 years",1,0.127388535031847
"9",1,"severe","30-49 years",3,0.228920259442961
"10",1,"severe","50-64 years",7,0.749464668094218
"11",1,"severe","65-74 years",7,1.35265700483092
"12",1,"severe","75+ years",21,5.75342465753425
"13",2,"nonsevere","0-17 years",11713,1076.5625
"14",2,"nonsevere","18-29 years",7929,1010.06369426752
"15",2,"nonsevere","30-49 years",2993,228.386112170927
"16",2,"nonsevere","50-64 years",1808,193.576017130621
"17",2,"nonsevere","65-74 years",1018,196.714975845411
"18",2,"nonsevere","75+ years",1088,298.082191780822
"19",2,"severe","0-17 years",0,0
"20",2,"severe","18-29 years",4,0.509554140127389
"21",2,"severe","30-49 years",6,0.457840518885921
"22",2,"severe","50-64 years",6,0.642398286937902
"23",2,"severe","65-74 years",11,2.1256038647343
"24",2,"severe","75+ years",21,5.75342465753425
"25",3,"nonsevere","0-17 years",16077,1477.66544117647
"26",3,"nonsevere","18-29 years",11735,1494.90445859873
"27",3,"nonsevere","30-49 years",4447,339.336131247615
"28",3,"nonsevere","50-64 years",2588,277.087794432548
"29",3,"nonsevere","65-74 years",1405,271.497584541063
"30",3,"nonsevere","75+ years",1486,407.123287671233
"31",3,"severe","0-17 years",0,0
"32",3,"severe","18-29 years",1,0.127388535031847
"33",3,"severe","30-49 years",2,0.152613506295307
"34",3,"severe","50-64 years",11,1.17773019271949
"35",3,"severe","65-74 years",20,3.86473429951691
"36",3,"severe","75+ years",33,9.04109589041096
"37",4,"nonsevere","0-17 years",22186,2039.15441176471
"38",4,"nonsevere","18-29 years",16391,2088.02547770701
"39",4,"nonsevere","30-49 years",6054,461.961083555895
"40",4,"nonsevere","50-64 years",3793,406.10278372591
"41",4,"nonsevere","65-74 years",1970,380.676328502415
"42",4,"nonsevere","75+ years",2114,579.178082191781
"43",4,"severe","0-17 years",0,0
"44",4,"severe","18-29 years",6,0.764331210191083
"45",4,"severe","30-49 years",4,0.305227012590614
"46",4,"severe","50-64 years",11,1.17773019271949
"47",4,"severe","65-74 years",20,3.86473429951691
"48",4,"severe","75+ years",37,10.1369863013699
"49",5,"nonsevere","0-17 years",29335,2696.23161764706
"50",5,"nonsevere","18-29 years",22004,2803.05732484076
"51",5,"nonsevere","30-49 years",8561,653.262113697062
"52",5,"nonsevere","50-64 years",5208,557.601713062098
"53",5,"nonsevere","65-74 years",2698,521.352657004831
"54",5,"nonsevere","75+ years",2791,764.657534246575
"55",5,"severe","0-17 years",0,0
"56",5,"severe","18-29 years",6,0.764331210191083
"57",5,"severe","30-49 years",8,0.610454025181228
"58",5,"severe","50-64 years",17,1.82012847965739
"59",5,"severe","65-74 years",19,3.67149758454106
"60",5,"severe","75+ years",61,16.7123287671233
"61",6,"nonsevere","0-17 years",36955,3396.59926470588
"62",6,"nonsevere","18-29 years",27346,3483.56687898089
"63",6,"nonsevere","30-49 years",10997,839.145364364746
"64",6,"nonsevere","50-64 years",6828,731.049250535332
"65",6,"nonsevere","65-74 years",3286,634.975845410628
"66",6,"nonsevere","75+ years",3633,995.342465753425
"67",6,"severe","0-17 years",0,0
"68",6,"severe","18-29 years",6,0.764331210191083
"69",6,"severe","30-49 years",6,0.457840518885921
"70",6,"severe","50-64 years",31,3.31905781584582
"71",6,"severe","65-74 years",32,6.18357487922705
"72",6,"severe","75+ years",70,19.1780821917808
"73",7,"nonsevere","0-17 years",45106,4145.77205882353
"74",7,"nonsevere","18-29 years",33016,4205.85987261147
"75",7,"nonsevere","30-49 years",13935,1063.33460511255
"76",7,"nonsevere","50-64 years",8598,920.556745182013
"77",7,"nonsevere","65-74 years",4410,852.173913043478
"78",7,"nonsevere","75+ years",4676,1281.09589041096
"79",7,"severe","0-17 years",0,0
"80",7,"severe","18-29 years",3,0.382165605095541
"81",7,"severe","30-49 years",15,1.1446012972148
"82",7,"severe","50-64 years",39,4.17558886509636
"83",7,"severe","65-74 years",35,6.76328502415459
"84",7,"severe","75+ years",81,22.1917808219178
"85",8,"nonsevere","0-17 years",51905,4770.68014705882
"86",8,"nonsevere","18-29 years",37962,4835.92356687898
"87",8,"nonsevere","30-49 years",16699,1274.24647081267
"88",8,"nonsevere","50-64 years",10458,1119.70021413276
"89",8,"nonsevere","65-74 years",5524,1067.43961352657
"90",8,"nonsevere","75+ years",5777,1582.7397260274
"91",8,"severe","0-17 years",0,0
"92",8,"severe","18-29 years",6,0.764331210191083
"93",8,"severe","30-49 years",19,1.44982830980542
"94",8,"severe","50-64 years",26,2.78372591006424
"95",8,"severe","65-74 years",58,11.207729468599
"96",8,"severe","75+ years",145,39.7260273972603
"97",9,"nonsevere","0-17 years",56405,5184.28308823529
"98",9,"nonsevere","18-29 years",41572,5295.79617834395
"99",9,"nonsevere","30-49 years",19623,1497.36741701641
"100",9,"nonsevere","50-64 years",12241,1310.59957173448
"101",9,"nonsevere","65-74 years",6271,1211.78743961353
"102",9,"nonsevere","75+ years",6898,1889.86301369863
"103",9,"severe","0-17 years",0,0
"104",9,"severe","18-29 years",10,1.27388535031847
"105",9,"severe","30-49 years",26,1.98397558183899
"106",9,"severe","50-64 years",44,4.71092077087794
"107",9,"severe","65-74 years",64,12.3671497584541
"108",9,"severe","75+ years",159,43.5616438356164
"109",10,"nonsevere","0-17 years",58222,5351.28676470588
