"","weeks","type","age_group","cases","inc"
"1",1,"nonsevere","0-17 years",8909,818.841911764706
"2",1,"nonsevere","18-29 years",5099,649.554140127389
"3",1,"nonsevere","30-49 years",2017,153.910721098817
"4",1,"nonsevere","50-64 years",1238,132.54817987152
"5",1,"nonsevere","65-74 years",678,131.014492753623
"6",1,"nonsevere","75+ years",737,201.917808219178
"7",1,"severe","0-17 years",0,0
"8",1,"severe","18-29 years",2,0.254777070063694
"9",1,"severe","30-49 years",2,0.152613506295307
"10",1,"severe","50-64 years",5,0.535331905781585
"11",1,"severe","65-74 years",10,1.93236714975845
"12",1,"severe","75+ years",18,4.93150684931507
"13",2,"nonsevere","0-17 years",11582,1064.52205882353
"14",2,"nonsevere","18-29 years",7873,1002.92993630573
"15",2,"nonsevere","30-49 years",3017,230.217474246471
"16",2,"nonsevere","50-64 years",1747,187.044967880086
"17",2,"nonsevere","65-74 years",956,184.734299516908
"18",2,"nonsevere","75+ years",1059,290.13698630137
"19",2,"severe","0-17 years",0,0
"20",2,"severe","18-29 years",1,0.127388535031847
"21",2,"severe","30-49 years",4,0.305227012590614
"22",2,"severe","50-64 years",5,0.535331905781585
"23",2,"severe","65-74 years",12,2.31884057971015
"24",2,"severe","75+ years",23,6.3013698630137
"25",3,"nonsevere","0-17 years",16091,1478.95220588235
"26",3,"nonsevere","18-29 years",11546,1470.82802547771
"27",3,"nonsevere","30-49 years",4216,321.709271270507
"28",3,"nonsevere","50-64 years",2623,280.835117773019
"29",3,"nonsevere","65-74 years",1305,252.173913043478
"30",3,"nonsevere","75+ years",1484,406.575342465753
"31",3,"severe","0-17 years",0,0
"32",3,"severe","18-29 years",1,0.127388535031847
"33",3,"severe","30-49 years",3,0.228920259442961
"34",3,"severe","50-64 years",9,0.963597430406852
"35",3,"severe","65-74 years",19,3.67149758454106
"36",3,"severe","75+ years",29,7.94520547945205
"37",4,"nonsevere","0-17 years",22170,2037.68382352941
"38",4,"nonsevere","18-29 years",16251,2070.19108280255
"39",4,"nonsevere","30-49 years",6154,469.59175887066
"40",4,"nonsevere","50-64 years",3775,404.175588865096
"41",4,"nonsevere","65-74 years",1971,380.869565217391
"42",4,"nonsevere","75+ years",2001,548.219178082192
"43",4,"severe","0-17 years",0,0
"44",4,"severe","18-29 years",4,0.509554140127389
"45",4,"severe","30-49 years",7,0.534147272033575
"46",4,"severe","50-64 years",16,1.71306209850107
"47",4,"severe","65-74 years",16,3.09178743961353
"48",4,"severe","75+ years",46,12.6027397260274
"49",5,"nonsevere","0-17 years",28962,2661.94852941176
"50",5,"nonsevere","18-29 years",21278,2710.57324840764
"51",5,"nonsevere","30-49 years",8454,645.097291110263
"52",5,"nonsevere","50-64 years",5075,543.361884368308
"53",5,"nonsevere","65-74 years",2619,506.086956521739
"54",5,"nonsevere","75+ years",2684,735.342465753425
"55",5,"severe","0-17 years",0,0
"56",5,"severe","18-29 years",4,0.509554140127389
"57",5,"severe","30-49 years",7,0.534147272033575
"58",5,"severe","50-64 years",22,2.35546038543897
"59",5,"severe","65-74 years",25,4.83091787439614
"60",5,"severe","75+ years",55,15.0684931506849
"61",6,"nonsevere","0-17 years",35409,3254.50367647059
"62",6,"nonsevere","18-29 years",26202,3337.83439490446
"63",6,"nonsevere","30-49 years",10634,811.446012972148
"64",6,"nonsevere","50-64 years",6484,694.218415417559
"65",6,"nonsevere","65-74 years",3364,650.048309178744
"66",6,"nonsevere","75+ years",3515,963.013698630137
"67",6,"severe","0-17 years",0,0
"68",6,"severe","18-29 years",5,0.636942675159236
"69",6,"severe","30-49 years",11,0.839374284624189
