"","weeks","type","age_group","cases","inc"
"1",1,"nonsevere","0-17 years",9108,837.132352941176
"2",1,"nonsevere","18-29 years",5112,651.210191082803
"3",1,"nonsevere","30-49 years",2023,154.368561617703
"4",1,"nonsevere","50-64 years",1233,132.012847965739
"5",1,"nonsevere","65-74 years",664,128.309178743961
"6",1,"nonsevere","75+ years",747,204.657534246575
"7",1,"severe","0-17 years",0,0
"8",1,"severe","18-29 years",0,0
"9",1,"severe","30-49 years",3,0.228920259442961
"10",1,"severe","50-64 years",5,0.535331905781585
"11",1,"severe","65-74 years",8,1.54589371980676
"12",1,"severe","75+ years",17,4.65753424657534
"13",2,"nonsevere","0-17 years",11445,1051.93014705882
"14",2,"nonsevere","18-29 years",7756,988.025477707006
"15",2,"nonsevere","30-49 years",2965,226.249523082793
"16",2,"nonsevere","50-64 years",1770,189.507494646681
"17",2,"nonsevere","65-74 years",973,188.019323671498
"18",2,"nonsevere","75+ years",1097,300.547945205479
"19",2,"severe","0-17 years",0,0
"20",2,"severe","18-29 years",5,0.636942675159236
"21",2,"severe","30-49 years",2,0.152613506295307
"22",2,"severe","50-64 years",7,0.749464668094218
"23",2,"severe","65-74 years",8,1.54589371980676
"24",2,"severe","75+ years",19,5.2054794520548
"25",3,"nonsevere","0-17 years",15570,1431.06617647059
"26",3,"nonsevere","18-29 years",11243,1432.22929936306
"27",3,"nonsevere","30-49 years",4173,318.428080885158
"28",3,"nonsevere","50-64 years",2602,278.586723768737
"29",3,"nonsevere","65-74 years",1360,262.80193236715
"30",3,"nonsevere","75+ years",1485,406.849315068493
"31",3,"severe","0-17 years",0,0
"32",3,"severe","18-29 years",5,0.636942675159236
"33",3,"severe","30-49 years",5,0.381533765738268
"34",3,"severe","50-64 years",11,1.17773019271949
"35",3,"severe","65-74 years",9,1.73913043478261
"36",3,"severe","75+ years",19,5.2054794520548
"37",4,"nonsevere","0-17 years",21387,1965.71691176471
"38",4,"nonsevere","18-29 years",16143,2056.43312101911
"39",4,"nonsevere","30-49 years",6210,473.864937046929
"40",4,"nonsevere","50-64 years",3821,409.100642398287
"41",4,"nonsevere","65-74 years",1890,365.217391304348
"42",4,"nonsevere","75+ years",2061,564.657534246575
"43",4,"severe","0-17 years",0,0
"44",4,"severe","18-29 years",2,0.254777070063694
"45",4,"severe","30-49 years",5,0.381533765738268
"46",4,"severe","50-64 years",16,1.71306209850107
"47",4,"severe","65-74 years",16,3.09178743961353
"48",4,"severe","75+ years",47,12.8767123287671
"49",5,"nonsevere","0-17 years",28760,2643.38235294118
"50",5,"nonsevere","18-29 years",21830,2780.89171974522
"51",5,"nonsevere","30-49 years",8222,627.394124380008
"52",5,"nonsevere","50-64 years",5064,542.184154175589
"53",5,"nonsevere","65-74 years",2539,490.628019323671
"54",5,"nonsevere","75+ years",2917,799.178082191781
"55",5,"severe","0-17 years",0,0
"56",5,"severe","18-29 years",5,0.636942675159236
"57",5,"severe","30-49 years",9,0.686760778328882
"58",5,"severe","50-64 years",17,1.82012847965739
"59",5,"severe","65-74 years",23,4.44444444444444
"60",5,"severe","75+ years",71,19.4520547945205
"61",6,"nonsevere","0-17 years",36186,3325.91911764706
"62",6,"nonsevere","18-29 years",26802,3414.26751592357
"63",6,"nonsevere","30-49 years",10649,812.590614269363
"64",6,"nonsevere","50-64 years",6628,709.635974304069
"65",6,"nonsevere","65-74 years",3329,643.285024154589
"66",6,"nonsevere","75+ years",3711,1016.71232876712
"67",6,"severe","0-17 years",0,0
"68",6,"severe","18-29 years",8,1.01910828025478
"69",6,"severe","30-49 years",9,0.686760778328882
"70",6,"severe","50-64 years",35,3.74732334047109
"71",6,"severe","65-74 years",25,4.83091787439614
"72",6,"severe","75+ years",84,23.013698630137
"73",7,"nonsevere","0-17 years",43690,4015.625
"74",7,"nonsevere","18-29 years",32458,4134.7770700637
"75",7,"nonsevere","30-49 years",13539,1033.11713086608
"76",7,"nonsevere","50-64 years",8398,899.143468950749
"77",7,"nonsevere","65-74 years",4256,822.415458937198
"78",7,"nonsevere","75+ years",4675,1280.82191780822
"79",7,"severe","0-17 years",0,0
"80",7,"severe","18-29 years",7,0.89171974522293
"81",7,"severe","30-49 years",12,0.915681037771843
"82",7,"severe","50-64 years",43,4.60385438972163
"83",7,"severe","65-74 years",40,7.72946859903382
"84",7,"severe","75+ years",101,27.6712328767123
"85",8,"nonsevere","0-17 years",50577,4648.62132352941
"86",8,"nonsevere","18-29 years",37196,4738.34394904459
"87",8,"nonsevere","30-49 years",16351,1247.69172071728
"88",8,"nonsevere","50-64 years",10529,1127.30192719486
