"","weeks","type","age_group","cases","inc"
"1",1,"nonsevere","0-17 years",8983,825.643382352941
"2",1,"nonsevere","18-29 years",5100,649.68152866242
"3",1,"nonsevere","30-49 years",2031,154.979015642884
"4",1,"nonsevere","50-64 years",1219,130.51391862955
"5",1,"nonsevere","65-74 years",739,142.80193236715
"6",1,"nonsevere","75+ years",781,213.972602739726
"7",1,"severe","0-17 years",0,0
"8",1,"severe","18-29 years",2,0.254777070063694
"9",1,"severe","30-49 years",1,0.0763067531476536
"10",1,"severe","50-64 years",2,0.214132762312634
"11",1,"severe","65-74 years",7,1.35265700483092
"12",1,"severe","75+ years",18,4.93150684931507
"13",2,"nonsevere","0-17 years",11604,1066.54411764706
"14",2,"nonsevere","18-29 years",7816,995.668789808917
"15",2,"nonsevere","30-49 years",2964,226.173216329645
"16",2,"nonsevere","50-64 years",1847,197.751605995717
"17",2,"nonsevere","65-74 years",913,176.425120772947
"18",2,"nonsevere","75+ years",1071,293.424657534247
"19",2,"severe","0-17 years",0,0
"20",2,"severe","18-29 years",3,0.382165605095541
"21",2,"severe","30-49 years",3,0.228920259442961
"22",2,"severe","50-64 years",7,0.749464668094218
"23",2,"severe","65-74 years",9,1.73913043478261
"24",2,"severe","75+ years",31,8.49315068493151
"25",3,"nonsevere","0-17 years",15532,1427.57352941176
"26",3,"nonsevere","18-29 years",11506,1465.73248407643
"27",3,"nonsevere","30-49 years",4301,328.195345288058
"28",3,"nonsevere","50-64 years",2580,276.231263383298
"29",3,"nonsevere","65-74 years",1382,267.053140096618
"30",3,"nonsevere","75+ years",1468,402.191780821918
"31",3,"severe","0-17 years",0,0
"32",3,"severe","18-29 years",0,0
"33",3,"severe","30-49 years",1,0.0763067531476536
"34",3,"severe","50-64 years",13,1.39186295503212
"35",3,"severe","65-74 years",10,1.93236714975845
"36",3,"severe","75+ years",36,9.86301369863014
"37",4,"nonsevere","0-17 years",21518,1977.75735294118
"38",4,"nonsevere","18-29 years",15876,2022.4203821656
"39",4,"nonsevere","30-49 years",6014,458.908813429989
"40",4,"nonsevere","50-64 years",3793,406.10278372591
"41",4,"nonsevere","65-74 years",1861,359.613526570048
"42",4,"nonsevere","75+ years",2076,568.767123287671
"43",4,"severe","0-17 years",0,0
"44",4,"severe","18-29 years",5,0.636942675159236
"45",4,"severe","30-49 years",6,0.457840518885921
"46",4,"severe","50-64 years",15,1.60599571734475
"47",4,"severe","65-74 years",20,3.86473429951691
"48",4,"severe","75+ years",47,12.8767123287671
"49",5,"nonsevere","0-17 years",28253,2596.78308823529
