"","weeks","type","age_group","cases","inc"
"1",1,"nonsevere","0-17 years",8867,814.981617647059
"2",1,"nonsevere","18-29 years",4902,624.458598726115
"3",1,"nonsevere","30-49 years",1931,147.348340328119
"4",1,"nonsevere","50-64 years",1066,114.132762312634
"5",1,"nonsevere","65-74 years",665,128.502415458937
"6",1,"nonsevere","75+ years",703,192.602739726027
"7",1,"severe","0-17 years",0,0
"8",1,"severe","18-29 years",1,0.127388535031847
"9",1,"severe","30-49 years",2,0.152613506295307
"10",1,"severe","50-64 years",6,0.642398286937902
"11",1,"severe","65-74 years",6,1.15942028985507
"12",1,"severe","75+ years",15,4.10958904109589
"13",2,"nonsevere","0-17 years",11294,1038.05147058824
"14",2,"nonsevere","18-29 years",7219,919.617834394904
"15",2,"nonsevere","30-49 years",2782,212.285387256772
"16",2,"nonsevere","50-64 years",1618,173.233404710921
"17",2,"nonsevere","65-74 years",887,171.400966183575
"18",2,"nonsevere","75+ years",954,261.369863013699
"19",2,"severe","0-17 years",0,0
"20",2,"severe","18-29 years",2,0.254777070063694
"21",2,"severe","30-49 years",3,0.228920259442961
"22",2,"severe","50-64 years",4,0.428265524625268
"23",2,"severe","65-74 years",10,1.93236714975845
"24",2,"severe","75+ years",24,6.57534246575342
"25",3,"nonsevere","0-17 years",14971,1376.01102941176
"26",3,"nonsevere","18-29 years",10632,1354.3949044586
"27",3,"nonsevere","30-49 years",3860,294.544067149943
"28",3,"nonsevere","50-64 years",2166,231.905781584582
"29",3,"nonsevere","65-74 years",1256,242.705314009662
"30",3,"nonsevere","75+ years",1338,366.575342465753
"31",3,"severe","0-17 years",0,0
"32",3,"severe","18-29 years",0,0
"33",3,"severe","30-49 years",8,0.610454025181228
"34",3,"severe","50-64 years",8,0.856531049250535
"35",3,"severe","65-74 years",11,2.1256038647343
"36",3,"severe","75+ years",27,7.3972602739726
"37",4,"nonsevere","0-17 years",20437,1878.40073529412
"38",4,"nonsevere","18-29 years",14775,1882.16560509554
"39",4,"nonsevere","30-49 years",5583,426.02060282335
"40",4,"nonsevere","50-64 years",3155,337.79443254818
"41",4,"nonsevere","65-74 years",1711,330.628019323671
"42",4,"nonsevere","75+ years",1877,514.246575342466
"43",4,"severe","0-17 years",0,0
"44",4,"severe","18-29 years",5,0.636942675159236
"45",4,"severe","30-49 years",4,0.305227012590614
"46",4,"severe","50-64 years",18,1.9271948608137
"47",4,"severe","65-74 years",10,1.93236714975845
"48",4,"severe","75+ years",43,11.7808219178082
"49",5,"nonsevere","0-17 years",25415,2335.9375
"50",5,"nonsevere","18-29 years",18307,2332.10191082803
"51",5,"nonsevere","30-49 years",6907,527.050743990843
"52",5,"nonsevere","50-64 years",3943,422.162740899358
"53",5,"nonsevere","65-74 years",2287,441.932367149758
"54",5,"nonsevere","75+ years",2417,662.191780821918
"55",5,"severe","0-17 years",0,0
"56",5,"severe","18-29 years",3,0.382165605095541
"57",5,"severe","30-49 years",3,0.228920259442961
"58",5,"severe","50-64 years",12,1.2847965738758
"59",5,"severe","65-74 years",15,2.89855072463768
"60",5,"severe","75+ years",39,10.6849315068493
"61",6,"nonsevere","0-17 years",28527,2621.96691176471
"62",6,"nonsevere","18-29 years",20329,2589.68152866242
"63",6,"nonsevere","30-49 years",7879,601.220908050362
"64",6,"nonsevere","50-64 years",4648,497.644539614561
"65",6,"nonsevere","65-74 years",2600,502.415458937198
"66",6,"nonsevere","75+ years",2709,742.191780821918
"67",6,"severe","0-17 years",0,0
"68",6,"severe","18-29 years",0,0
"69",6,"severe","30-49 years",8,0.610454025181228
"70",6,"severe","50-64 years",22,2.35546038543897
"71",6,"severe","65-74 years",21,4.05797101449275
"72",6,"severe","75+ years",74,20.2739726027397
"73",7,"nonsevere","0-17 years",31361,2882.44485294118
"74",7,"nonsevere","18-29 years",22635,2883.43949044586
"75",7,"nonsevere","30-49 years",9156,698.664631819916
"76",7,"nonsevere","50-64 years",5319,569.48608137045
"77",7,"nonsevere","65-74 years",2932,566.570048309179
"78",7,"nonsevere","75+ years",3056,837.260273972603
"79",7,"severe","0-17 years",0,0
"80",7,"severe","18-29 years",6,0.764331210191083
"81",7,"severe","30-49 years",12,0.915681037771843
"82",7,"severe","50-64 years",18,1.9271948608137
"83",7,"severe","65-74 years",28,5.41062801932367
"84",7,"severe","75+ years",63,17.2602739726027
"85",8,"nonsevere","0-17 years",33562,3084.74264705882
"86",8,"nonsevere","18-29 years",24474,3117.70700636943
"87",8,"nonsevere","30-49 years",10139,773.67417016406
"88",8,"nonsevere","50-64 years",5957,637.79443254818
"89",8,"nonsevere","65-74 years",3243,626.666666666667
"90",8,"nonsevere","75+ years",3402,932.054794520548
"91",8,"severe","0-17 years",0,0
"92",8,"severe","18-29 years",5,0.636942675159236
"93",8,"severe","30-49 years",5,0.381533765738268
"94",8,"severe","50-64 years",29,3.10492505353319
"95",8,"severe","65-74 years",32,6.18357487922705
"96",8,"severe","75+ years",75,20.5479452054795
"97",9,"nonsevere","0-17 years",35809,3291.26838235294
"98",9,"nonsevere","18-29 years",25741,3279.10828025478
"99",9,"nonsevere","30-49 years",11152,850.972911102633
"100",9,"nonsevere","50-64 years",6501,696.038543897216
"101",9,"nonsevere","65-74 years",3617,698.937198067633
"102",9,"nonsevere","75+ years",3835,1050.68493150685
"103",9,"severe","0-17 years",0,0
"104",9,"severe","18-29 years",9,1.14649681528662
"105",9,"severe","30-49 years",10,0.763067531476536
"106",9,"severe","50-64 years",35,3.74732334047109
"107",9,"severe","65-74 years",35,6.76328502415459
"108",9,"severe","75+ years",79,21.6438356164384
"109",10,"nonsevere","0-17 years",38906,3575.91911764706
"110",10,"nonsevere","18-29 years",28378,3615.03184713376
"111",10,"nonsevere","30-49 years",12611,962.304463945059
"112",10,"nonsevere","50-64 years",7642,818.201284796574
"113",10,"nonsevere","65-74 years",4110,794.202898550725
"114",10,"nonsevere","75+ years",4283,1173.42465753425
"115",10,"severe","0-17 years",0,0
"116",10,"severe","18-29 years",6,0.764331210191083
"117",10,"severe","30-49 years",12,0.915681037771843
"118",10,"severe","50-64 years",27,2.89079229122056
"119",10,"severe","65-74 years",44,8.5024154589372
"120",10,"severe","75+ years",95,26.027397260274
"121",11,"nonsevere","0-17 years",41572,3820.95588235294
"122",11,"nonsevere","18-29 years",29807,3797.07006369427
"123",11,"nonsevere","30-49 years",14080,1074.39908431896
"124",11,"nonsevere","50-64 years",8246,882.869379014989
"125",11,"nonsevere","65-74 years",4655,899.51690821256
"126",11,"nonsevere","75+ years",4760,1304.1095890411
"127",11,"severe","0-17 years",0,0
"128",11,"severe","18-29 years",7,0.89171974522293
"129",11,"severe","30-49 years",18,1.37352155665776
"130",11,"severe","50-64 years",37,3.96145610278373
"131",11,"severe","65-74 years",42,8.11594202898551
"132",11,"severe","75+ years",105,28.7671232876712
"133",12,"nonsevere","0-17 years",42095,3869.02573529412
"134",12,"nonsevere","18-29 years",30550,3891.71974522293
"135",12,"nonsevere","30-49 years",15081,1150.78214421976
"136",12,"nonsevere","50-64 years",9056,969.593147751606
"137",12,"nonsevere","65-74 years",5100,985.507246376812
"138",12,"nonsevere","75+ years",5224,1431.23287671233
"139",12,"severe","0-17 years",0,0
"140",12,"severe","18-29 years",7,0.89171974522293
"141",12,"severe","30-49 years",13,0.991987790919496
"142",12,"severe","50-64 years",40,4.28265524625268
"143",12,"severe","65-74 years",49,9.46859903381642
"144",12,"severe","75+ years",117,32.0547945205479
"145",13,"nonsevere","0-17 years",40937,3762.59191176471
"146",13,"nonsevere","18-29 years",29640,3775.79617834395
"147",13,"nonsevere","30-49 years",15362,1172.22434185425
"148",13,"nonsevere","50-64 years",9362,1002.35546038544
"149",13,"nonsevere","65-74 years",5332,1030.33816425121
"150",13,"nonsevere","75+ years",5329,1460
"151",13,"severe","0-17 years",0,0
"152",13,"severe","18-29 years",9,1.14649681528662
"153",13,"severe","30-49 years",23,1.75505532239603
"154",13,"severe","50-64 years",25,2.67665952890792
"155",13,"severe","65-74 years",58,11.207729468599
"156",13,"severe","75+ years",127,34.7945205479452
"157",14,"nonsevere","0-17 years",39065,3590.53308823529
"158",14,"nonsevere","18-29 years",28131,3583.56687898089
"159",14,"nonsevere","30-49 years",15399,1175.04769172072
"160",14,"nonsevere","50-64 years",9518,1019.05781584582
"161",14,"nonsevere","65-74 years",5079,981.449275362319
"162",14,"nonsevere","75+ years",5335,1461.64383561644
"163",14,"severe","0-17 years",0,0
"164",14,"severe","18-29 years",4,0.509554140127389
"165",14,"severe","30-49 years",19,1.44982830980542
"166",14,"severe","50-64 years",37,3.96145610278373
"167",14,"severe","65-74 years",52,10.048309178744
"168",14,"severe","75+ years",132,36.1643835616438
"169",15,"nonsevere","0-17 years",35799,3290.34926470588
"170",15,"nonsevere","18-29 years",26137,3329.55414012739
"171",15,"nonsevere","30-49 years",14754,1125.82983594048
"172",15,"nonsevere","50-64 years",9197,984.689507494647
"173",15,"nonsevere","65-74 years",4844,936.038647342995
"174",15,"nonsevere","75+ years",5038,1380.27397260274
"175",15,"severe","0-17 years",0,0
"176",15,"severe","18-29 years",7,0.89171974522293
"177",15,"severe","30-49 years",13,0.991987790919496
"178",15,"severe","50-64 years",54,5.78158458244111
"179",15,"severe","65-74 years",42,8.11594202898551
"180",15,"severe","75+ years",100,27.3972602739726
"181",16,"nonsevere","0-17 years",31305,2877.29779411765
"182",16,"nonsevere","18-29 years",23039,2934.90445859873
"183",16,"nonsevere","30-49 years",13618,1039.14536436475
"184",16,"nonsevere","50-64 years",8298,888.436830835118
"185",16,"nonsevere","65-74 years",4356,841.739130434783
"186",16,"nonsevere","75+ years",4295,1176.71232876712
"187",16,"severe","0-17 years",0,0
"188",16,"severe","18-29 years",7,0.89171974522293
"189",16,"severe","30-49 years",11,0.839374284624189
"190",16,"severe","50-64 years",39,4.17558886509636
"191",16,"severe","65-74 years",42,8.11594202898551
"192",16,"severe","75+ years",93,25.4794520547945
"193",17,"nonsevere","0-17 years",26532,2438.60294117647
"194",17,"nonsevere","18-29 years",19793,2521.40127388535
"195",17,"nonsevere","30-49 years",12158,927.737504769172
"196",17,"nonsevere","50-64 years",7246,775.802997858672
"197",17,"nonsevere","65-74 years",3854,744.734299516908
"198",17,"nonsevere","75+ years",3755,1028.76712328767
"199",17,"severe","0-17 years",0,0
"200",17,"severe","18-29 years",3,0.382165605095541
"201",17,"severe","30-49 years",22,1.67874856924838
"202",17,"severe","50-64 years",26,2.78372591006424
"203",17,"severe","65-74 years",36,6.95652173913043
"204",17,"severe","75+ years",74,20.2739726027397
"205",18,"nonsevere","0-17 years",24674,2267.83088235294
"206",18,"nonsevere","18-29 years",18296,2330.70063694267
"207",18,"nonsevere","30-49 years",11423,871.652041205647
"208",18,"nonsevere","50-64 years",6949,744.004282655246
"209",18,"nonsevere","65-74 years",3718,718.454106280193
"210",18,"nonsevere","75+ years",3596,985.205479452055
"211",18,"severe","0-17 years",0,0
"212",18,"severe","18-29 years",4,0.509554140127389
"213",18,"severe","30-49 years",8,0.610454025181228
