"","weeks","type","age_group","cases","inc"
"1",1,"nonsevere","0-17 years",8828,811.397058823529
"2",1,"nonsevere","18-29 years",5057,644.203821656051
"3",1,"nonsevere","30-49 years",1906,145.440671499428
"4",1,"nonsevere","50-64 years",1190,127.408993576017
"5",1,"nonsevere","65-74 years",636,122.898550724638
"6",1,"nonsevere","75+ years",741,203.013698630137
"7",1,"severe","0-17 years",0,0
"8",1,"severe","18-29 years",3,0.382165605095541
"9",1,"severe","30-49 years",1,0.0763067531476536
"10",1,"severe","50-64 years",2,0.214132762312634
"11",1,"severe","65-74 years",1,0.193236714975845
"12",1,"severe","75+ years",22,6.02739726027397
"13",2,"nonsevere","0-17 years",10845,996.783088235294
"14",2,"nonsevere","18-29 years",7439,947.643312101911
"15",2,"nonsevere","30-49 years",2760,210.606638687524
"16",2,"nonsevere","50-64 years",1634,174.946466809422
"17",2,"nonsevere","65-74 years",861,166.376811594203
"18",2,"nonsevere","75+ years",947,259.452054794521
"19",2,"severe","0-17 years",0,0
"20",2,"severe","18-29 years",1,0.127388535031847
"21",2,"severe","30-49 years",2,0.152613506295307
"22",2,"severe","50-64 years",11,1.17773019271949
"23",2,"severe","65-74 years",8,1.54589371980676
"24",2,"severe","75+ years",20,5.47945205479452
"25",3,"nonsevere","0-17 years",14245,1309.28308823529
"26",3,"nonsevere","18-29 years",10269,1308.15286624204
"27",3,"nonsevere","30-49 years",3801,290.041968714231
"28",3,"nonsevere","50-64 years",2358,252.462526766595
"29",3,"nonsevere","65-74 years",1155,223.188405797101
"30",3,"nonsevere","75+ years",1289,353.150684931507
"31",3,"severe","0-17 years",0,0
"32",3,"severe","18-29 years",3,0.382165605095541
"33",3,"severe","30-49 years",6,0.457840518885921
"34",3,"severe","50-64 years",9,0.963597430406852
"35",3,"severe","65-74 years",10,1.93236714975845
"36",3,"severe","75+ years",33,9.04109589041096
"37",4,"nonsevere","0-17 years",18874,1734.74264705882
"38",4,"nonsevere","18-29 years",13868,1766.62420382166
"39",4,"nonsevere","30-49 years",5191,396.10835558947
"40",4,"nonsevere","50-64 years",3198,342.398286937902
"41",4,"nonsevere","65-74 years",1690,326.570048309179
"42",4,"nonsevere","75+ years",1685,461.643835616438
"43",4,"severe","0-17 years",0,0
"44",4,"severe","18-29 years",3,0.382165605095541
"45",4,"severe","30-49 years",4,0.305227012590614
"46",4,"severe","50-64 years",9,0.963597430406852
"47",4,"severe","65-74 years",15,2.89855072463768
"48",4,"severe","75+ years",35,9.58904109589041
"49",5,"nonsevere","0-17 years",22840,2099.26470588235
"50",5,"nonsevere","18-29 years",17033,2169.80891719745
"51",5,"nonsevere","30-49 years",6368,485.921404044258
"52",5,"nonsevere","50-64 years",4079,436.723768736617
"53",5,"nonsevere","65-74 years",2047,395.555555555556
"54",5,"nonsevere","75+ years",2245,615.068493150685
"55",5,"severe","0-17 years",0,0
"56",5,"severe","18-29 years",3,0.382165605095541
"57",5,"severe","30-49 years",6,0.457840518885921
"58",5,"severe","50-64 years",10,1.07066381156317
"59",5,"severe","65-74 years",21,4.05797101449275
"60",5,"severe","75+ years",48,13.1506849315068
"61",6,"nonsevere","0-17 years",24968,2294.85294117647
"62",6,"nonsevere","18-29 years",18568,2365.35031847134
"63",6,"nonsevere","30-49 years",7181,547.9587943533
"64",6,"nonsevere","50-64 years",4459,477.408993576017
"65",6,"nonsevere","65-74 years",2234,431.690821256039
"66",6,"nonsevere","75+ years",2491,682.465753424658
"67",6,"severe","0-17 years",0,0
