"","weeks","type","age_group","cases","inc"
"1",1,"nonsevere","0-17 years",8743,803.584558823529
"2",1,"nonsevere","18-29 years",5017,639.108280254777
"3",1,"nonsevere","30-49 years",1913,145.974818771461
"4",1,"nonsevere","50-64 years",1167,124.946466809422
"5",1,"nonsevere","65-74 years",704,136.038647342995
"6",1,"nonsevere","75+ years",747,204.657534246575
"7",1,"severe","0-17 years",0,0
"8",1,"severe","18-29 years",1,0.127388535031847
"9",1,"severe","30-49 years",0,0
"10",1,"severe","50-64 years",3,0.321199143468951
"11",1,"severe","65-74 years",4,0.772946859903382
"12",1,"severe","75+ years",20,5.47945205479452
"13",2,"nonsevere","0-17 years",10907,1002.48161764706
"14",2,"nonsevere","18-29 years",7541,960.636942675159
"15",2,"nonsevere","30-49 years",2798,213.506295307135
"16",2,"nonsevere","50-64 years",1680,179.871520342612
"17",2,"nonsevere","65-74 years",861,166.376811594203
"18",2,"nonsevere","75+ years",1020,279.452054794521
"19",2,"severe","0-17 years",0,0
"20",2,"severe","18-29 years",3,0.382165605095541
"21",2,"severe","30-49 years",2,0.152613506295307
"22",2,"severe","50-64 years",5,0.535331905781585
"23",2,"severe","65-74 years",7,1.35265700483092
"24",2,"severe","75+ years",20,5.47945205479452
"25",3,"nonsevere","0-17 years",14023,1288.87867647059
"26",3,"nonsevere","18-29 years",10540,1342.67515923567
"27",3,"nonsevere","30-49 years",3794,289.507821442198
"28",3,"nonsevere","50-64 years",2393,256.209850107066
"29",3,"nonsevere","65-74 years",1173,226.666666666667
"30",3,"nonsevere","75+ years",1390,380.821917808219
"31",3,"severe","0-17 years",0,0
"32",3,"severe","18-29 years",0,0
"33",3,"severe","30-49 years",3,0.228920259442961
"34",3,"severe","50-64 years",9,0.963597430406852
"35",3,"severe","65-74 years",7,1.35265700483092
"36",3,"severe","75+ years",22,6.02739726027397
"37",4,"nonsevere","0-17 years",19110,1756.43382352941
"38",4,"nonsevere","18-29 years",14021,1786.11464968153
"39",4,"nonsevere","30-49 years",5409,412.743227775658
"40",4,"nonsevere","50-64 years",3200,342.612419700214
"41",4,"nonsevere","65-74 years",1680,324.63768115942
"42",4,"nonsevere","75+ years",1795,491.780821917808
"43",4,"severe","0-17 years",0,0
"44",4,"severe","18-29 years",3,0.382165605095541
"45",4,"severe","30-49 years",4,0.305227012590614
"46",4,"severe","50-64 years",11,1.17773019271949
"47",4,"severe","65-74 years",12,2.31884057971015
"48",4,"severe","75+ years",53,14.5205479452055
"49",5,"nonsevere","0-17 years",22895,2104.31985294118
"50",5,"nonsevere","18-29 years",17105,2178.98089171975
"51",5,"nonsevere","30-49 years",6593,503.09042350248
"52",5,"nonsevere","50-64 years",3976,425.695931477516
"53",5,"nonsevere","65-74 years",2029,392.07729468599
"54",5,"nonsevere","75+ years",2220,608.219178082192
"55",5,"severe","0-17 years",0,0
"56",5,"severe","18-29 years",4,0.509554140127389
"57",5,"severe","30-49 years",2,0.152613506295307
"58",5,"severe","50-64 years",19,2.03426124197002
"59",5,"severe","65-74 years",17,3.28502415458937
"60",5,"severe","75+ years",45,12.3287671232877
"61",6,"nonsevere","0-17 years",24995,2297.33455882353
"62",6,"nonsevere","18-29 years",18336,2335.79617834395
"63",6,"nonsevere","30-49 years",7326,559.02327355971
"64",6,"nonsevere","50-64 years",4420,473.233404710921
"65",6,"nonsevere","65-74 years",2301,444.63768115942
"66",6,"nonsevere","75+ years",2538,695.342465753425
"67",6,"severe","0-17 years",0,0
"68",6,"severe","18-29 years",4,0.509554140127389
"69",6,"severe","30-49 years",5,0.381533765738268
"70",6,"severe","50-64 years",15,1.60599571734475
"71",6,"severe","65-74 years",23,4.44444444444444
"72",6,"severe","75+ years",62,16.986301369863
"73",7,"nonsevere","0-17 years",27025,2483.91544117647
"74",7,"nonsevere","18-29 years",19604,2497.32484076433
"75",7,"nonsevere","30-49 years",8025,612.36169400992
"76",7,"nonsevere","50-64 years",4864,520.770877944325
"77",7,"nonsevere","65-74 years",2542,491.207729468599
"78",7,"nonsevere","75+ years",2694,738.082191780822
"79",7,"severe","0-17 years",0,0
"80",7,"severe","18-29 years",7,0.89171974522293
"81",7,"severe","30-49 years",7,0.534147272033575
"82",7,"severe","50-64 years",14,1.49892933618844
"83",7,"severe","65-74 years",20,3.86473429951691
"84",7,"severe","75+ years",49,13.4246575342466
"85",8,"nonsevere","0-17 years",28407,2610.9375
"86",8,"nonsevere","18-29 years",20919,2664.84076433121
"87",8,"nonsevere","30-49 years",8670,661.579549790156
"88",8,"nonsevere","50-64 years",5265,563.704496788009
"89",8,"nonsevere","65-74 years",2759,533.140096618357
"90",8,"nonsevere","75+ years",2936,804.383561643836
"91",8,"severe","0-17 years",0,0
"92",8,"severe","18-29 years",4,0.509554140127389
"93",8,"severe","30-49 years",4,0.305227012590614
"94",8,"severe","50-64 years",19,2.03426124197002
"95",8,"severe","65-74 years",19,3.67149758454106
"96",8,"severe","75+ years",58,15.8904109589041
"97",9,"nonsevere","0-17 years",29745,2733.91544117647
"98",9,"nonsevere","18-29 years",21958,2797.1974522293
"99",9,"nonsevere","30-49 years",9383,715.986264784433
"100",9,"nonsevere","50-64 years",5711,611.456102783726
"101",9,"nonsevere","65-74 years",3108,600.579710144928
"102",9,"nonsevere","75+ years",3249,890.13698630137
"103",9,"severe","0-17 years",0,0
"104",9,"severe","18-29 years",6,0.764331210191083
"105",9,"severe","30-49 years",6,0.457840518885921
"106",9,"severe","50-64 years",20,2.14132762312634
"107",9,"severe","65-74 years",22,4.2512077294686
"108",9,"severe","75+ years",65,17.8082191780822
"109",10,"nonsevere","0-17 years",33442,3073.71323529412
"110",10,"nonsevere","18-29 years",24926,3175.28662420382
"111",10,"nonsevere","30-49 years",10872,829.60702022129
"112",10,"nonsevere","50-64 years",6816,729.764453961456
"113",10,"nonsevere","65-74 years",3614,698.357487922705
"114",10,"nonsevere","75+ years",3717,1018.35616438356
"115",10,"severe","0-17 years",0,0
"116",10,"severe","18-29 years",11,1.40127388535032
"117",10,"severe","30-49 years",11,0.839374284624189
"118",10,"severe","50-64 years",30,3.21199143468951
"119",10,"severe","65-74 years",23,4.44444444444444
"120",10,"severe","75+ years",66,18.0821917808219
"121",11,"nonsevere","0-17 years",36801,3382.44485294118
"122",11,"nonsevere","18-29 years",27397,3490.06369426752
"123",11,"nonsevere","30-49 years",12677,967.340709652804
"124",11,"nonsevere","50-64 years",7843,839.721627408994
"125",11,"nonsevere","65-74 years",4141,800.193236714976
"126",11,"nonsevere","75+ years",4255,1165.75342465753
"127",11,"severe","0-17 years",0,0
"128",11,"severe","18-29 years",6,0.764331210191083
"129",11,"severe","30-49 years",7,0.534147272033575
"130",11,"severe","50-64 years",32,3.42612419700214
"131",11,"severe","65-74 years",40,7.72946859903382
"132",11,"severe","75+ years",95,26.027397260274
"133",12,"nonsevere","0-17 years",39062,3590.25735294118
"134",12,"nonsevere","18-29 years",29352,3739.10828025478
"135",12,"nonsevere","30-49 years",13814,1054.10148798169
"136",12,"nonsevere","50-64 years",8823,944.646680942184
"137",12,"nonsevere","65-74 years",4598,888.502415458937
"138",12,"nonsevere","75+ years",4702,1288.21917808219
"139",12,"severe","0-17 years",0,0
"140",12,"severe","18-29 years",9,1.14649681528662
"141",12,"severe","30-49 years",11,0.839374284624189
"142",12,"severe","50-64 years",39,4.17558886509636
"143",12,"severe","65-74 years",59,11.4009661835749
"144",12,"severe","75+ years",94,25.7534246575342
"145",13,"nonsevere","0-17 years",40200,3694.85294117647
"146",13,"nonsevere","18-29 years",29770,3792.35668789809
"147",13,"nonsevere","30-49 years",14889,1136.13124761541
"148",13,"nonsevere","50-64 years",9463,1013.16916488223
"149",13,"nonsevere","65-74 years",4985,963.28502415459
"150",13,"nonsevere","75+ years",5000,1369.86301369863
"151",13,"severe","0-17 years",0,0
"152",13,"severe","18-29 years",3,0.382165605095541
"153",13,"severe","30-49 years",12,0.915681037771843
"154",13,"severe","50-64 years",28,2.99785867237687
"155",13,"severe","65-74 years",56,10.8212560386473
"156",13,"severe","75+ years",116,31.7808219178082
"157",14,"nonsevere","0-17 years",38812,3567.27941176471
"158",14,"nonsevere","18-29 years",28648,3649.42675159236
"159",14,"nonsevere","30-49 years",15245,1163.29645173598
"160",14,"nonsevere","50-64 years",9630,1031.04925053533
"161",14,"nonsevere","65-74 years",4857,938.550724637681
"162",14,"nonsevere","75+ years",5170,1416.43835616438
"163",14,"severe","0-17 years",0,0
"164",14,"severe","18-29 years",4,0.509554140127389
"165",14,"severe","30-49 years",10,0.763067531476536
"166",14,"severe","50-64 years",31,3.31905781584582
"167",14,"severe","65-74 years",40,7.72946859903382
"168",14,"severe","75+ years",103,28.2191780821918
"169",15,"nonsevere","0-17 years",35906,3300.18382352941
"170",15,"nonsevere","18-29 years",26849,3420.25477707006
"171",15,"nonsevere","30-49 years",14587,1113.08660816482
"172",15,"nonsevere","50-64 years",9451,1011.88436830835
"173",15,"nonsevere","65-74 years",4645,897.584541062802
"174",15,"nonsevere","75+ years",4718,1292.60273972603
"175",15,"severe","0-17 years",0,0
"176",15,"severe","18-29 years",5,0.636942675159236
"177",15,"severe","30-49 years",13,0.991987790919496
"178",15,"severe","50-64 years",32,3.42612419700214
"179",15,"severe","65-74 years",31,5.99033816425121
"180",15,"severe","75+ years",114,31.2328767123288
"181",16,"nonsevere","0-17 years",32450,2982.53676470588
"182",16,"nonsevere","18-29 years",23688,3017.5796178344
"183",16,"nonsevere","30-49 years",13712,1046.31819916063
"184",16,"nonsevere","50-64 years",8713,932.869379014989
"185",16,"nonsevere","65-74 years",4292,829.371980676328
"186",16,"nonsevere","75+ years",4253,1165.20547945205
"187",16,"severe","0-17 years",0,0
"188",16,"severe","18-29 years",4,0.509554140127389
"189",16,"severe","30-49 years",16,1.22090805036246
"190",16,"severe","50-64 years",31,3.31905781584582
"191",16,"severe","65-74 years",50,9.66183574879227
"192",16,"severe","75+ years",81,22.1917808219178
"193",17,"nonsevere","0-17 years",27562,2533.27205882353
"194",17,"nonsevere","18-29 years",20674,2633.63057324841
