"","weeks","type","age_group","cases","inc"
"1",1,"nonsevere","0-17 years",8960,823.529411764706
"2",1,"nonsevere","18-29 years",5140,654.777070063694
"3",1,"nonsevere","30-49 years",2039,155.589469668066
"4",1,"nonsevere","50-64 years",1216,130.192719486081
"5",1,"nonsevere","65-74 years",691,133.526570048309
"6",1,"nonsevere","75+ years",687,188.219178082192
"7",1,"severe","0-17 years",0,0
"8",1,"severe","18-29 years",1,0.127388535031847
"9",1,"severe","30-49 years",1,0.0763067531476536
"10",1,"severe","50-64 years",5,0.535331905781585
"11",1,"severe","65-74 years",5,0.966183574879227
"12",1,"severe","75+ years",15,4.10958904109589
"13",2,"nonsevere","0-17 years",11082,1018.56617647059
"14",2,"nonsevere","18-29 years",7374,939.363057324841
"15",2,"nonsevere","30-49 years",2804,213.964135826021
"16",2,"nonsevere","50-64 years",1723,184.475374732334
"17",2,"nonsevere","65-74 years",902,174.299516908213
"18",2,"nonsevere","75+ years",953,261.095890410959
"19",2,"severe","0-17 years",0,0
"20",2,"severe","18-29 years",4,0.509554140127389
"21",2,"severe","30-49 years",3,0.228920259442961
"22",2,"severe","50-64 years",10,1.07066381156317
"23",2,"severe","65-74 years",9,1.73913043478261
"24",2,"severe","75+ years",25,6.84931506849315
"25",3,"nonsevere","0-17 years",14429,1326.19485294118
"26",3,"nonsevere","18-29 years",10356,1319.23566878981
"27",3,"nonsevere","30-49 years",3840,293.01793208699
"28",3,"nonsevere","50-64 years",2348,251.391862955032
"29",3,"nonsevere","65-74 years",1276,246.570048309179
"30",3,"nonsevere","75+ years",1353,370.684931506849
"31",3,"severe","0-17 years",0,0
"32",3,"severe","18-29 years",3,0.382165605095541
"33",3,"severe","30-49 years",3,0.228920259442961
"34",3,"severe","50-64 years",6,0.642398286937902
"35",3,"severe","65-74 years",12,2.31884057971015
"36",3,"severe","75+ years",27,7.3972602739726
"37",4,"nonsevere","0-17 years",19201,1764.79779411765
"38",4,"nonsevere","18-29 years",14309,1822.8025477707
"39",4,"nonsevere","30-49 years",5320,405.951926745517
"40",4,"nonsevere","50-64 years",3248,347.751605995717
"41",4,"nonsevere","65-74 years",1708,330.048309178744
"42",4,"nonsevere","75+ years",1818,498.082191780822
"43",4,"severe","0-17 years",0,0
"44",4,"severe","18-29 years",2,0.254777070063694
"45",4,"severe","30-49 years",5,0.381533765738268
"46",4,"severe","50-64 years",13,1.39186295503212
"47",4,"severe","65-74 years",15,2.89855072463768
"48",4,"severe","75+ years",42,11.5068493150685
"49",5,"nonsevere","0-17 years",23473,2157.44485294118
"50",5,"nonsevere","18-29 years",17094,2177.5796178344
"51",5,"nonsevere","30-49 years",6548,499.656619610836
"52",5,"nonsevere","50-64 years",4125,441.648822269807
"53",5,"nonsevere","65-74 years",2104,406.570048309179
"54",5,"nonsevere","75+ years",2251,616.712328767123
"55",5,"severe","0-17 years",0,0
"56",5,"severe","18-29 years",5,0.636942675159236
"57",5,"severe","30-49 years",4,0.305227012590614
"58",5,"severe","50-64 years",22,2.35546038543897
"59",5,"severe","65-74 years",15,2.89855072463768
"60",5,"severe","75+ years",63,17.2602739726027
"61",6,"nonsevere","0-17 years",24834,2282.53676470588
"62",6,"nonsevere","18-29 years",18670,2378.34394904459
"63",6,"nonsevere","30-49 years",7378,562.991224723388
"64",6,"nonsevere","50-64 years",4423,473.55460385439
"65",6,"nonsevere","65-74 years",2387,461.256038647343
"66",6,"nonsevere","75+ years",2473,677.534246575342
"67",6,"severe","0-17 years",0,0
"68",6,"severe","18-29 years",4,0.509554140127389
"69",6,"severe","30-49 years",3,0.228920259442961
"70",6,"severe","50-64 years",20,2.14132762312634
"71",6,"severe","65-74 years",25,4.83091787439614
"72",6,"severe","75+ years",55,15.0684931506849
"73",7,"nonsevere","0-17 years",27069,2487.95955882353
"74",7,"nonsevere","18-29 years",20093,2559.6178343949
"75",7,"nonsevere","30-49 years",7916,604.044257916826
"76",7,"nonsevere","50-64 years",4952,530.192719486081
"77",7,"nonsevere","65-74 years",2559,494.492753623188
"78",7,"nonsevere","75+ years",2720,745.205479452055
"79",7,"severe","0-17 years",0,0
"80",7,"severe","18-29 years",2,0.254777070063694
"81",7,"severe","30-49 years",8,0.610454025181228
"82",7,"severe","50-64 years",18,1.9271948608137
"83",7,"severe","65-74 years",24,4.63768115942029
"84",7,"severe","75+ years",54,14.7945205479452
"85",8,"nonsevere","0-17 years",29061,2671.04779411765
"86",8,"nonsevere","18-29 years",21138,2692.73885350319
"87",8,"nonsevere","30-49 years",8729,666.081648225868
"88",8,"nonsevere","50-64 years",5455,584.047109207709
