"","weeks","type","age_group","cases","inc"
"1",1,"nonsevere","0-17 years",9788,899.632352941176
"2",1,"nonsevere","18-29 years",5747,732.101910828025
"3",1,"nonsevere","30-49 years",1978,150.934757726059
"4",1,"nonsevere","50-64 years",1185,126.873661670236
"5",1,"nonsevere","65-74 years",694,134.106280193237
"6",1,"nonsevere","75+ years",784,214.794520547945
"7",1,"severe","0-17 years",0,0
"8",1,"severe","18-29 years",0,0
"9",1,"severe","30-49 years",1,0.0763067531476536
"10",1,"severe","50-64 years",4,0.428265524625268
"11",1,"severe","65-74 years",7,1.35265700483092
"12",1,"severe","75+ years",13,3.56164383561644
"13",2,"nonsevere","0-17 years",13078,1202.02205882353
"14",2,"nonsevere","18-29 years",9071,1155.54140127389
"15",2,"nonsevere","30-49 years",3020,230.446394505914
"16",2,"nonsevere","50-64 years",1826,195.503211991435
"17",2,"nonsevere","65-74 years",957,184.927536231884
"18",2,"nonsevere","75+ years",1000,273.972602739726
"19",2,"severe","0-17 years",0,0
"20",2,"severe","18-29 years",2,0.254777070063694
"21",2,"severe","30-49 years",3,0.228920259442961
"22",2,"severe","50-64 years",9,0.963597430406852
"23",2,"severe","65-74 years",8,1.54589371980676
"24",2,"severe","75+ years",17,4.65753424657534
"25",3,"nonsevere","0-17 years",18602,1709.74264705882
"26",3,"nonsevere","18-29 years",14022,1786.24203821656
"27",3,"nonsevere","30-49 years",4488,342.464708126669
"28",3,"nonsevere","50-64 years",2645,283.190578158458
"29",3,"nonsevere","65-74 years",1369,264.541062801932
"30",3,"nonsevere","75+ years",1524,417.534246575342
"31",3,"severe","0-17 years",0,0
"32",3,"severe","18-29 years",2,0.254777070063694
"33",3,"severe","30-49 years",3,0.228920259442961
"34",3,"severe","50-64 years",14,1.49892933618844
"35",3,"severe","65-74 years",13,2.51207729468599
"36",3,"severe","75+ years",28,7.67123287671233
"37",4,"nonsevere","0-17 years",26861,2468.84191176471
"38",4,"nonsevere","18-29 years",20164,2568.66242038217
"39",4,"nonsevere","30-49 years",6738,514.15490270889
"40",4,"nonsevere","50-64 years",4137,442.933618843683
"41",4,"nonsevere","65-74 years",2023,390.917874396135
"42",4,"nonsevere","75+ years",2237,612.876712328767
"43",4,"severe","0-17 years",0,0
"44",4,"severe","18-29 years",3,0.382165605095541
"45",4,"severe","30-49 years",8,0.610454025181228
"46",4,"severe","50-64 years",19,2.03426124197002
"47",4,"severe","65-74 years",17,3.28502415458937
"48",4,"severe","75+ years",47,12.8767123287671
