"","weeks","type","age_group","cases","inc"
"1",1,"nonsevere","0-17 years",10035,922.33455882353
"2",1,"nonsevere","18-29 years",5835,743.312101910828
"3",1,"nonsevere","30-49 years",2139,163.220144982831
"4",1,"nonsevere","50-64 years",1173,125.58886509636
"5",1,"nonsevere","65-74 years",658,127.149758454106
"6",1,"nonsevere","75+ years",769,210.684931506849
"7",1,"severe","0-17 years",0,0
"8",1,"severe","18-29 years",2,0.254777070063694
"9",1,"severe","30-49 years",0,0
"10",1,"severe","50-64 years",4,0.428265524625268
"11",1,"severe","65-74 years",10,1.93236714975845
"12",1,"severe","75+ years",19,5.2054794520548
"13",2,"nonsevere","0-17 years",13811,1269.39338235294
"14",2,"nonsevere","18-29 years",9313,1186.36942675159
"15",2,"nonsevere","30-49 years",3188,243.26592903472
"16",2,"nonsevere","50-64 years",1823,195.182012847966
"17",2,"nonsevere","65-74 years",966,186.666666666667
"18",2,"nonsevere","75+ years",1062,290.958904109589
"19",2,"severe","0-17 years",0,0
"20",2,"severe","18-29 years",3,0.382165605095541
"21",2,"severe","30-49 years",1,0.0763067531476536
"22",2,"severe","50-64 years",8,0.856531049250535
"23",2,"severe","65-74 years",5,0.966183574879227
"24",2,"severe","75+ years",27,7.3972602739726
"25",3,"nonsevere","0-17 years",19513,1793.47426470588
"26",3,"nonsevere","18-29 years",14161,1803.94904458599
"27",3,"nonsevere","30-49 years",4798,366.119801602442
"28",3,"nonsevere","50-64 years",2872,307.494646680942
"29",3,"nonsevere","65-74 years",1359,262.608695652174
"30",3,"nonsevere","75+ years",1552,425.205479452055
"31",3,"severe","0-17 years",0,0
"32",3,"severe","18-29 years",3,0.382165605095541
"33",3,"severe","30-49 years",0,0
"34",3,"severe","50-64 years",17,1.82012847965739
"35",3,"severe","65-74 years",14,2.70531400966184
"36",3,"severe","75+ years",42,11.5068493150685
"37",4,"nonsevere","0-17 years",28593,2628.03308823529
"38",4,"nonsevere","18-29 years",20815,2651.5923566879
"39",4,"nonsevere","30-49 years",7051,538.038916444105
"40",4,"nonsevere","50-64 years",4331,463.704496788009
"41",4,"nonsevere","65-74 years",2070,400
"42",4,"nonsevere","75+ years",2277,623.835616438356
"43",4,"severe","0-17 years",0,0
"44",4,"severe","18-29 years",3,0.382165605095541
"45",4,"severe","30-49 years",10,0.763067531476536
"46",4,"severe","50-64 years",16,1.71306209850107
"47",4,"severe","65-74 years",23,4.44444444444444
"48",4,"severe","75+ years",47,12.8767123287671
"49",5,"nonsevere","0-17 years",36921,3393.47426470588
"50",5,"nonsevere","18-29 years",27217,3467.13375796178
"51",5,"nonsevere","30-49 years",9485,723.769553605494
"52",5,"nonsevere","50-64 years",5695,609.743040685225
"53",5,"nonsevere","65-74 years",2895,559.420289855072
"54",5,"nonsevere","75+ years",3078,843.287671232877
"55",5,"severe","0-17 years",0,0
"56",5,"severe","18-29 years",7,0.89171974522293
"57",5,"severe","30-49 years",5,0.381533765738268
"58",5,"severe","50-64 years",25,2.67665952890792
"59",5,"severe","65-74 years",31,5.99033816425121
"60",5,"severe","75+ years",62,16.986301369863
"61",6,"nonsevere","0-17 years",41612,3824.63235294118
"62",6,"nonsevere","18-29 years",31286,3985.47770700637
"63",6,"nonsevere","30-49 years",11290,861.503243037009
