"","weeks","type","age_group","cases","inc"
"1",1,"nonsevere","0-17 years",9773,898.253676470588
"2",1,"nonsevere","18-29 years",5656,720.509554140127
"3",1,"nonsevere","30-49 years",1910,145.745898512018
"4",1,"nonsevere","50-64 years",1168,125.053533190578
"5",1,"nonsevere","65-74 years",700,135.265700483092
"6",1,"nonsevere","75+ years",761,208.493150684931
"7",1,"severe","0-17 years",0,0
"8",1,"severe","18-29 years",1,0.127388535031847
"9",1,"severe","30-49 years",1,0.0763067531476536
"10",1,"severe","50-64 years",4,0.428265524625268
"11",1,"severe","65-74 years",6,1.15942028985507
"12",1,"severe","75+ years",18,4.93150684931507
"13",2,"nonsevere","0-17 years",13432,1234.55882352941
"14",2,"nonsevere","18-29 years",9127,1162.67515923567
"15",2,"nonsevere","30-49 years",3079,234.948492941625
"16",2,"nonsevere","50-64 years",1810,193.790149892934
"17",2,"nonsevere","65-74 years",920,177.777777777778
"18",2,"nonsevere","75+ years",1071,293.424657534247
"19",2,"severe","0-17 years",0,0
"20",2,"severe","18-29 years",2,0.254777070063694
"21",2,"severe","30-49 years",2,0.152613506295307
"22",2,"severe","50-64 years",6,0.642398286937902
"23",2,"severe","65-74 years",12,2.31884057971015
"24",2,"severe","75+ years",21,5.75342465753425
"25",3,"nonsevere","0-17 years",19012,1747.42647058824
"26",3,"nonsevere","18-29 years",13856,1765.09554140127
"27",3,"nonsevere","30-49 years",4579,349.408622663106
"28",3,"nonsevere","50-64 years",2787,298.394004282655
"29",3,"nonsevere","65-74 years",1444,279.033816425121
"30",3,"nonsevere","75+ years",1561,427.671232876712
"31",3,"severe","0-17 years",0,0
"32",3,"severe","18-29 years",0,0
"33",3,"severe","30-49 years",2,0.152613506295307
"34",3,"severe","50-64 years",13,1.39186295503212
"35",3,"severe","65-74 years",14,2.70531400966184
"36",3,"severe","75+ years",28,7.67123287671233
"37",4,"nonsevere","0-17 years",27868,2561.39705882353
"38",4,"nonsevere","18-29 years",20348,2592.10191082803
"39",4,"nonsevere","30-49 years",6903,526.745516978253
"40",4,"nonsevere","50-64 years",4224,452.248394004283
"41",4,"nonsevere","65-74 years",2187,422.608695652174
"42",4,"nonsevere","75+ years",2269,621.643835616438
"43",4,"severe","0-17 years",0,0
"44",4,"severe","18-29 years",6,0.764331210191083
"45",4,"severe","30-49 years",9,0.686760778328882
"46",4,"severe","50-64 years",12,1.2847965738758
"47",4,"severe","65-74 years",22,4.2512077294686
"48",4,"severe","75+ years",59,16.1643835616438
"49",5,"nonsevere","0-17 years",35794,3289.88970588235
"50",5,"nonsevere","18-29 years",26280,3347.77070063694
"51",5,"nonsevere","30-49 years",9338,712.552460892789
"52",5,"nonsevere","50-64 years",5587,598.179871520343
"53",5,"nonsevere","65-74 years",2934,566.95652173913
"54",5,"nonsevere","75+ years",3034,831.232876712329
"55",5,"severe","0-17 years",0,0
"56",5,"severe","18-29 years",9,1.14649681528662
"57",5,"severe","30-49 years",11,0.839374284624189
"58",5,"severe","50-64 years",21,2.24839400428265
"59",5,"severe","65-74 years",30,5.79710144927536
"60",5,"severe","75+ years",58,15.8904109589041
"61",6,"nonsevere","0-17 years",40575,3729.31985294118
"62",6,"nonsevere","18-29 years",30253,3853.88535031847
"63",6,"nonsevere","30-49 years",10901,831.819916062572
"64",6,"nonsevere","50-64 years",6796,727.62312633833
"65",6,"nonsevere","65-74 years",3395,656.038647342995
"66",6,"nonsevere","75+ years",3660,1002.7397260274
"67",6,"severe","0-17 years",0,0
"68",6,"severe","18-29 years",9,1.14649681528662
"69",6,"severe","30-49 years",12,0.915681037771843
"70",6,"severe","50-64 years",21,2.24839400428265
"71",6,"severe","65-74 years",28,5.41062801932367
"72",6,"severe","75+ years",69,18.9041095890411
"73",7,"nonsevere","0-17 years",45188,4153.30882352941
"74",7,"nonsevere","18-29 years",33316,4244.07643312102
"75",7,"nonsevere","30-49 years",12577,959.710034338039
"76",7,"nonsevere","50-64 years",7615,815.310492505353
"77",7,"nonsevere","65-74 years",3829,739.903381642512
"78",7,"nonsevere","75+ years",4259,1166.84931506849
"79",7,"severe","0-17 years",0,0
"80",7,"severe","18-29 years",5,0.636942675159236
"81",7,"severe","30-49 years",2,0.152613506295307
"82",7,"severe","50-64 years",23,2.46252676659529
"83",7,"severe","65-74 years",38,7.34299516908213
"84",7,"severe","75+ years",84,23.013698630137
"85",8,"nonsevere","0-17 years",47410,4357.53676470588
"86",8,"nonsevere","18-29 years",35093,4470.44585987261
"87",8,"nonsevere","30-49 years",14155,1080.12209080504
"88",8,"nonsevere","50-64 years",8674,928.693790149893
"89",8,"nonsevere","65-74 years",4382,846.763285024155
"90",8,"nonsevere","75+ years",4553,1247.39726027397
"91",8,"severe","0-17 years",0,0
"92",8,"severe","18-29 years",11,1.40127388535032
"93",8,"severe","30-49 years",15,1.1446012972148
"94",8,"severe","50-64 years",40,4.28265524625268
"95",8,"severe","65-74 years",38,7.34299516908213
"96",8,"severe","75+ years",96,26.3013698630137
"97",9,"nonsevere","0-17 years",48218,4431.80147058824
"98",9,"nonsevere","18-29 years",35924,4576.30573248408
"99",9,"nonsevere","30-49 years",15248,1163.52537199542
"100",9,"nonsevere","50-64 years",9369,1003.10492505353
"101",9,"nonsevere","65-74 years",4792,925.990338164251
"102",9,"nonsevere","75+ years",5038,1380.27397260274
"103",9,"severe","0-17 years",0,0
"104",9,"severe","18-29 years",9,1.14649681528662
"105",9,"severe","30-49 years",16,1.22090805036246
"106",9,"severe","50-64 years",34,3.64025695931477
"107",9,"severe","65-74 years",51,9.85507246376812
"108",9,"severe","75+ years",91,24.9315068493151
"109",10,"nonsevere","0-17 years",50993,4686.85661764706
"110",10,"nonsevere","18-29 years",38145,4859.23566878981
"111",10,"nonsevere","30-49 years",17024,1299.04616558565
"112",10,"nonsevere","50-64 years",10762,1152.24839400428
"113",10,"nonsevere","65-74 years",5560,1074.3961352657
"114",10,"nonsevere","75+ years",5718,1566.57534246575
"115",10,"severe","0-17 years",0,0
"116",10,"severe","18-29 years",9,1.14649681528662
"117",10,"severe","30-49 years",18,1.37352155665776
"118",10,"severe","50-64 years",56,5.99571734475375
"119",10,"severe","65-74 years",45,8.69565217391304
"120",10,"severe","75+ years",104,28.4931506849315
"121",11,"nonsevere","0-17 years",51906,4770.77205882353
"122",11,"nonsevere","18-29 years",38339,4883.94904458599
"123",11,"nonsevere","30-49 years",18297,1396.18466234262
"124",11,"nonsevere","50-64 years",11577,1239.50749464668
"125",11,"nonsevere","65-74 years",5922,1144.34782608696
"126",11,"nonsevere","75+ years",6308,1728.21917808219
"127",11,"severe","0-17 years",0,0
"128",11,"severe","18-29 years",6,0.764331210191083
"129",11,"severe","30-49 years",20,1.52613506295307
"130",11,"severe","50-64 years",50,5.35331905781585
"131",11,"severe","65-74 years",61,11.7874396135266
"132",11,"severe","75+ years",136,37.2602739726027
"133",12,"nonsevere","0-17 years",48593,4466.26838235294
"134",12,"nonsevere","18-29 years",35993,4585.09554140127
"135",12,"nonsevere","30-49 years",18510,1412.43800076307
"136",12,"nonsevere","50-64 years",12117,1297.32334047109
"137",12,"nonsevere","65-74 years",6190,1196.13526570048
