"","weeks","type","age_group","cases","inc"
"1",1,"nonsevere","0-17 years",9885,908.547794117647
"2",1,"nonsevere","18-29 years",5629,717.070063694268
"3",1,"nonsevere","30-49 years",2016,153.83441434567
"4",1,"nonsevere","50-64 years",1185,126.873661670236
"5",1,"nonsevere","65-74 years",701,135.458937198068
"6",1,"nonsevere","75+ years",715,195.890410958904
"7",1,"severe","0-17 years",0,0
"8",1,"severe","18-29 years",3,0.382165605095541
"9",1,"severe","30-49 years",1,0.0763067531476536
"10",1,"severe","50-64 years",3,0.321199143468951
"11",1,"severe","65-74 years",6,1.15942028985507
"12",1,"severe","75+ years",14,3.83561643835616
"13",2,"nonsevere","0-17 years",13631,1252.84926470588
"14",2,"nonsevere","18-29 years",8860,1128.66242038217
"15",2,"nonsevere","30-49 years",3032,231.362075543686
"16",2,"nonsevere","50-64 years",1886,201.927194860814
"17",2,"nonsevere","65-74 years",961,185.700483091787
"18",2,"nonsevere","75+ years",1032,282.739726027397
"19",2,"severe","0-17 years",0,0
"20",2,"severe","18-29 years",2,0.254777070063694
"21",2,"severe","30-49 years",1,0.0763067531476536
"22",2,"severe","50-64 years",5,0.535331905781585
"23",2,"severe","65-74 years",13,2.51207729468599
"24",2,"severe","75+ years",26,7.12328767123288
"25",3,"nonsevere","0-17 years",19301,1773.98897058824
"26",3,"nonsevere","18-29 years",13913,1772.35668789809
"27",3,"nonsevere","30-49 years",4516,344.601297214804
"28",3,"nonsevere","50-64 years",2705,289.614561027837
"29",3,"nonsevere","65-74 years",1449,280
"30",3,"nonsevere","75+ years",1532,419.72602739726
"31",3,"severe","0-17 years",0,0
"32",3,"severe","18-29 years",5,0.636942675159236
"33",3,"severe","30-49 years",5,0.381533765738268
"34",3,"severe","50-64 years",9,0.963597430406852
"35",3,"severe","65-74 years",6,1.15942028985507
"36",3,"severe","75+ years",36,9.86301369863014
"37",4,"nonsevere","0-17 years",27815,2556.52573529412
"38",4,"nonsevere","18-29 years",20455,2605.73248407643
"39",4,"nonsevere","30-49 years",6989,533.307897748951
"40",4,"nonsevere","50-64 years",4194,449.036402569593
"41",4,"nonsevere","65-74 years",2119,409.468599033816
"42",4,"nonsevere","75+ years",2271,622.191780821918
"43",4,"severe","0-17 years",0,0
"44",4,"severe","18-29 years",7,0.89171974522293
"45",4,"severe","30-49 years",5,0.381533765738268
"46",4,"severe","50-64 years",12,1.2847965738758
"47",4,"severe","65-74 years",17,3.28502415458937
"48",4,"severe","75+ years",52,14.2465753424658
"49",5,"nonsevere","0-17 years",36138,3321.50735294118
"50",5,"nonsevere","18-29 years",26785,3412.10191082803
"51",5,"nonsevere","30-49 years",9173,699.961846623426
"52",5,"nonsevere","50-64 years",5518,590.792291220557
"53",5,"nonsevere","65-74 years",2769,535.072463768116
"54",5,"nonsevere","75+ years",2983,817.260273972603
"55",5,"severe","0-17 years",0,0
"56",5,"severe","18-29 years",2,0.254777070063694
"57",5,"severe","30-49 years",9,0.686760778328882
"58",5,"severe","50-64 years",10,1.07066381156317
"59",5,"severe","65-74 years",23,4.44444444444444
"60",5,"severe","75+ years",69,18.9041095890411
"61",6,"nonsevere","0-17 years",41106,3778.125
"62",6,"nonsevere","18-29 years",30403,3872.99363057325
"63",6,"nonsevere","30-49 years",10921,833.346051125525
"64",6,"nonsevere","50-64 years",6608,707.494646680942
"65",6,"nonsevere","65-74 years",3241,626.280193236715
"66",6,"nonsevere","75+ years",3615,990.41095890411
"67",6,"severe","0-17 years",0,0
"68",6,"severe","18-29 years",7,0.89171974522293
"69",6,"severe","30-49 years",4,0.305227012590614
"70",6,"severe","50-64 years",27,2.89079229122056
"71",6,"severe","65-74 years",32,6.18357487922705
"72",6,"severe","75+ years",76,20.8219178082192
"73",7,"nonsevere","0-17 years",45316,4165.07352941176
"74",7,"nonsevere","18-29 years",33323,4244.96815286624
"75",7,"nonsevere","30-49 years",12664,966.348721861885
"76",7,"nonsevere","50-64 years",7714,825.910064239829
"77",7,"nonsevere","65-74 years",3999,772.753623188406
"78",7,"nonsevere","75+ years",4102,1123.83561643836
"79",7,"severe","0-17 years",0,0
"80",7,"severe","18-29 years",7,0.89171974522293
"81",7,"severe","30-49 years",12,0.915681037771843
"82",7,"severe","50-64 years",36,3.85438972162741
"83",7,"severe","65-74 years",38,7.34299516908213
"84",7,"severe","75+ years",90,24.6575342465753
"85",8,"nonsevere","0-17 years",47805,4393.84191176471
"86",8,"nonsevere","18-29 years",35103,4471.71974522293
"87",8,"nonsevere","30-49 years",14342,1094.39145364365
"88",8,"nonsevere","50-64 years",8731,934.796573875803
"89",8,"nonsevere","65-74 years",4414,852.946859903382
"90",8,"nonsevere","75+ years",4633,1269.31506849315
"91",8,"severe","0-17 years",0,0
"92",8,"severe","18-29 years",6,0.764331210191083
"93",8,"severe","30-49 years",6,0.457840518885921
"94",8,"severe","50-64 years",26,2.78372591006424
"95",8,"severe","65-74 years",38,7.34299516908213
"96",8,"severe","75+ years",111,30.4109589041096
"97",9,"nonsevere","0-17 years",48290,4438.41911764706
"98",9,"nonsevere","18-29 years",36163,4606.75159235669
"99",9,"nonsevere","30-49 years",15328,1169.62991224723
"100",9,"nonsevere","50-64 years",9471,1014.02569593148
"101",9,"nonsevere","65-74 years",4820,931.400966183575
"102",9,"nonsevere","75+ years",5183,1420
"103",9,"severe","0-17 years",0,0
"104",9,"severe","18-29 years",14,1.78343949044586
"105",9,"severe","30-49 years",16,1.22090805036246
"106",9,"severe","50-64 years",26,2.78372591006424
"107",9,"severe","65-74 years",32,6.18357487922705
"108",9,"severe","75+ years",130,35.6164383561644
"109",10,"nonsevere","0-17 years",51522,4735.47794117647
"110",10,"nonsevere","18-29 years",37992,4839.74522292994
"111",10,"nonsevere","30-49 years",17150,1308.66081648226
"112",10,"nonsevere","50-64 years",10871,1163.91862955032
"113",10,"nonsevere","65-74 years",5467,1056.42512077295
"114",10,"nonsevere","75+ years",5681,1556.43835616438
"115",10,"severe","0-17 years",0,0
"116",10,"severe","18-29 years",13,1.65605095541401
"117",10,"severe","30-49 years",17,1.29721480351011
"118",10,"severe","50-64 years",39,4.17558886509636
"119",10,"severe","65-74 years",49,9.46859903381642
"120",10,"severe","75+ years",127,34.7945205479452
"121",11,"nonsevere","0-17 years",51448,4728.67647058824
"122",11,"nonsevere","18-29 years",37816,4817.32484076433
