"","weeks","type","age_group","cases","inc"
"1",1,"nonsevere","0-17 years",10145,932.444852941177
"2",1,"nonsevere","18-29 years",5755,733.12101910828
"3",1,"nonsevere","30-49 years",2088,159.328500572301
"4",1,"nonsevere","50-64 years",1146,122.698072805139
"5",1,"nonsevere","65-74 years",680,131.400966183575
"6",1,"nonsevere","75+ years",716,196.164383561644
"7",1,"severe","0-17 years",0,0
"8",1,"severe","18-29 years",1,0.127388535031847
"9",1,"severe","30-49 years",3,0.228920259442961
"10",1,"severe","50-64 years",5,0.535331905781585
"11",1,"severe","65-74 years",6,1.15942028985507
"12",1,"severe","75+ years",15,4.10958904109589
"13",2,"nonsevere","0-17 years",13978,1284.74264705882
"14",2,"nonsevere","18-29 years",9273,1181.27388535032
"15",2,"nonsevere","30-49 years",3203,244.410530331934
"16",2,"nonsevere","50-64 years",1810,193.790149892934
"17",2,"nonsevere","65-74 years",985,190.338164251208
"18",2,"nonsevere","75+ years",1070,293.150684931507
"19",2,"severe","0-17 years",0,0
"20",2,"severe","18-29 years",2,0.254777070063694
"21",2,"severe","30-49 years",1,0.0763067531476536
"22",2,"severe","50-64 years",9,0.963597430406852
"23",2,"severe","65-74 years",12,2.31884057971015
"24",2,"severe","75+ years",18,4.93150684931507
"25",3,"nonsevere","0-17 years",20002,1838.41911764706
"26",3,"nonsevere","18-29 years",14480,1844.58598726115
"27",3,"nonsevere","30-49 years",4874,371.919114841663
"28",3,"nonsevere","50-64 years",2874,307.708779443255
"29",3,"nonsevere","65-74 years",1517,293.140096618357
"30",3,"nonsevere","75+ years",1571,430.41095890411
"31",3,"severe","0-17 years",0,0
"32",3,"severe","18-29 years",3,0.382165605095541
"33",3,"severe","30-49 years",7,0.534147272033575
"34",3,"severe","50-64 years",6,0.642398286937902
"35",3,"severe","65-74 years",17,3.28502415458937
"36",3,"severe","75+ years",31,8.49315068493151
"37",4,"nonsevere","0-17 years",28841,2650.82720588235
"38",4,"nonsevere","18-29 years",21050,2681.52866242038
"39",4,"nonsevere","30-49 years",7257,553.758107592522
